택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
007P10144,대구 달성군,0,7,대구 북구,10,0
007P10153,서울 영등포구,0,7,서울 마포구,10,0
007P10163,광주 광산구,0,7,충북 증평군,13,0
007P10197,인천 연수구,0,7,경기 용인시 수지구,11,0
007P10203,경기 성남시 분당구,0,7,경기 안양시 동안구,9,0
007P10238,경기 파주시,0,7,서울 동대문구,13,0
007P10247,경기 시흥시,0,7,인천 중구,10,0
007P10260,대구 서구,0,7,대구 남구,9,0
007P10273,대구 동구,0,7,경북 영덕군,12,0
007P10276,경남 밀양시,0,7,경북 경산시,11,0
007P10323,대구 남구,0,7,경북 상주시,13,0
007P10379,전남 고흥군,0,7,전남 여수시,10,0
008P10046,부산 수영구,0,8,울산 동구,13,0
008P10052,부산 연제구,0,8,경남 창원시 의창구,13,0
008P10098,경기 안양시 동안구,0,8,서울 서대문구,13,0
008P10106,서울 동대문구,0,8,경기 수원시 장안구,12,0
008P10113,서울 송파구,0,8,경기 의정부시,11,0
008P10116,서울 성북구,0,8,경기 부천시,13,0
008P10123,경남 창원시 마산합포구,0,8,부산 사하구,13,0
008P10162,경기 시흥시,0,8,인천 연수구,11,0
008P10163,경북 구미시,0,8,경북 문경시,13,0
008P10169,경기 안산시 단원구,0,8,경기 수원시 영통구,12,0
008P10208,인천 부평구,0,8,서울 양천구,10,0
008P10234,서울 노원구,0,8,서울 동대문구,12,0
008P10239,경남 밀양시,0,8,부산 연제구,12,0
008P10242,경기 김포시,0,8,서울 광진구,12,0
008P10259,인천 강화군,0,8,경기 군포시,13,0
008P10303,인천 서구,0,8,인천 남동구,12,0
009P10006,대전 대덕구,0,9,대전 유성구,12,0
009P10007,부산 영도구,0,9,부산 사하구,11,0
009P10066,전북 임실군,0,9,전북 남원시,12,0
009P10081,경기 동두천시,0,9,서울 송파구,13,0
009P10085,경기 수원시 영통구,0,9,경기 안양시 만안구,12,0
009P10099,경남 창원시 성산구,0,9,부산 북구,12,0
009P10119,경기 하남시,0,9,경기 시흥시,13,0
009P10153,경남 창녕군,0,9,경북 성주군,13,0
009P10165,경기 포천시,0,9,경기 연천군,11,0
009P10194,서울 금천구,0,9,서울 양천구,12,0
009P10228,서울 중구,0,9,인천 미추홀구,13,0
009P10272,인천 옹진군,0,9,서울 금천구,12,0
009P10273,경기 의정부시,0,9,경기 부천시,13,0
010P10028,경기 과천시,0,10,인천 남동구,13,0
010P10064,인천 중구,0,10,인천 옹진군,12,0
010P10110,서울 종로구,0,10,서울 중구,12,0
010P10118,경기 의왕시,0,10,경기 성남시 중원구,13,0
010P10158,경기 안산시 단원구,0,10,경기 안산시 상록구,12,0
