택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
002P10051,충남 서산시,0,2,강원 고성군,22,0,,충남 서산시,강원 고성군,393,1
002P10052,강원 원주시,0,2,경북 김천시,15,0,,강원 원주시,경북 김천시,256,1
002P10055,경북 영덕군,0,2,부산 우편집중국,12,24,부산 부산진구,28,0,,경북 영덕군,부산 우편집중국,201,1,부산 우편집중국,부산 부산진구,70,2
002P10059,충북 증평군,0,2,경북 봉화군,11,0,,충북 증평군,경북 봉화군,182,1
002P10064,경북 영덕군,0,2,경기 동두천시,24,0,,경북 영덕군,경기 동두천시,434,1
002P10069,전남 담양군,0,2,광주 우편집중국,6,18,전남 광양시,27,0,,전남 담양군,광주 우편집중국,70,3,광주 우편집중국,전남 광양시,175,1
002P10070,경북 포항시 북구,0,2,울산 남구,13,0,,경북 포항시 북구,울산 남구,225,1
002P10072,경북 울진군,0,2,포항 우편집중국,4,16,전북 남원시,29,0,,경북 울진군,포항 우편집중국,30,1,포항 우편집중국,전북 남원시,260,1
002P10073,서울 마포구,0,2,광주 남구,24,0,,서울 마포구,광주 남구,441,1
002P10074,서울 강남구,0,2,동서울 우편집중국,6,18,강원 원주시,25,0,,서울 강남구,동서울 우편집중국,82,1,동서울 우편집중국,강원 원주시,135,1
002P10076,경기 수원시 팔달구,0,2,중부권 광역우편물류센터,12,24,충북 증평군,30,0,,경기 수원시 팔달구,중부권 광역우편물류센터,202,1,중부권 광역우편물류센터,충북 증평군,128,1
002P10077,경기 포천시,0,2,대전 서구,15,0,,경기 포천시,대전 서구,259,1
002P10079,경기 여주시,0,2,원주 우편집중국,6,18,강원 양구군,23,0,,경기 여주시,원주 우편집중국,75,2,원주 우편집중국,강원 양구군,108,1
002P10080,인천 동구,0,2,원주 우편집중국,12,24,강원 정선군,30,0,,인천 동구,원주 우편집중국,190,1,원주 우편집중국,강원 정선군,124,1
002P10081,충남 천안시 서북구,0,2,고양 우편집중국,10,22,서울 은평구,24,0,,충남 천안시 서북구,고양 우편집중국,164,1,고양 우편집중국,서울 은평구,39,1
002P10084,강원 동해시,0,2,인천 계양구,19,0,,강원 동해시,인천 계양구,342,1
002P10088,전북 무주군,0,2,천안 우편집중국,11,23,경기 수원시 영통구,29,0,,전북 무주군,천안 우편집중국,175,1,천안 우편집중국,경기 수원시 영통구,126,1
002P10090,경남 창원시 마산합포구,0,2,충북 진천군,18,0,,경남 창원시 마산합포구,충북 진천군,327,1
002P10092,대전 서구,0,2,대전 우편집중국,4,16,전북 완주군,20,0,,대전 서구,대전 우편집중국,46,1,대전 우편집중국,전북 완주군,85,1
002P10097,경기 광주시,0,2,전북 남원시,19,0,,경기 광주시,전북 남원시,338,1
002P10099,충북 보은군,0,2,서울 용산구,13,0,,충북 보은군,서울 용산구,217,1
002P10100,경기 안양시 동안구,0,2,성남 우편집중국,5,17,충북 음성군,24,0,,경기 안양시 동안구,성남 우편집중국,56,3,성남 우편집중국,충북 음성군,137,1
002P10104,충북 진천군,0,2,충남 금산군,10,0,,충북 진천군,충남 금산군,161,1
002P10105,전남 광양시,0,2,광주 우편집중국,11,23,전남 장성군,25,0,,전남 광양시,광주 우편집중국,175,1,광주 우편집중국,전남 장성군,39,1
002P10119,충남 천안시 서북구,0,2,경기 포천시,11,0,,충남 천안시 서북구,경기 포천시,180,1
002P10127,서울 관악구,0,2,서울 도봉구,7,0,,서울 관악구,서울 도봉구,91,1
002P10132,경기 수원시 권선구,0,2,경남 김해시,23,0,,경기 수원시 권선구,경남 김해시,423,1
002P10133,경북 봉화군,0,2,성남 우편집중국,14,26,경기 안양시 동안구,29,0,,경북 봉화군,성남 우편집중국,230,1,성남 우편집중국,경기 안양시 동안구,56,2
002P10137,서울 은평구,0,2,경기 수원시 영통구,8,0,,서울 은평구,경기 수원시 영통구,112,1
002P10138,경북 포항시 북구,0,2,광주 남구,24,0,,경북 포항시 북구,광주 남구,435,1
002P10139,경기 김포시,0,2,경기 화성시,9,0,,경기 김포시,경기 화성시,145,1
002P10141,충북 단양군,0,2,원주 우편집중국,7,19,강원 횡성군,22,0,,충북 단양군,원주 우편집중국,98,2,원주 우편집중국,강원 횡성군,54,1
002P10142,경기 남양주시,0,2,부산 동래구,24,0,,경기 남양주시,부산 동래구,445,1
002P10146,경기 오산시,0,2,전북 남원시,15,0,,경기 오산시,전북 남원시,266,1
002P10151,충남 금산군,0,2,경남 통영시,13,0,,충남 금산군,경남 통영시,222,1
002P10154,서울 송파구,0,2,인천 강화군,8,0,,서울 송파구,인천 강화군,115,1
002P10155,경북 고령군,0,2,강원 횡성군,18,0,,경북 고령군,강원 횡성군,314,1
002P10160,충남 당진시,0,2,경북 영천시,21,0,,충남 당진시,경북 영천시,385,1
002P10161,경북 문경시,0,2,부산 사하구,15,0,,경북 문경시,부산 사하구,266,1
002P10163,경기 화성시,0,2,중부권 광역우편물류센터,12,24,충북 충주시,29,0,,경기 화성시,중부권 광역우편물류센터,207,3,중부권 광역우편물류센터,충북 충주시,99,1
002P10166,경기 화성시,0,2,경남 남해군,21,0,,경기 화성시,경남 남해군,377,1
002P10168,경기 동두천시,0,2,부천 우편집중국,8,20,인천 남동구,23,0,,경기 동두천시,부천 우편집중국,127,1,부천 우편집중국,인천 남동구,61,1
002P10169,전북 정읍시,0,2,충남 공주시,10,0,,전북 정읍시,충남 공주시,155,1
002P10173,충남 부여군,0,2,울산 울주군,22,0,,충남 부여군,울산 울주군,402,1
002P10174,경북 상주시,0,2,원주 우편집중국,12,24,강원 평창군,28,0,,경북 상주시,원주 우편집중국,207,1,원주 우편집중국,강원 평창군,84,2
002P10176,강원 정선군,0,2,부산 연제구,26,0,,강원 정선군,부산 연제구,476,1
002P10180,경기 수원시 장안구,0,2,인천 중구,6,0,,경기 수원시 장안구,인천 중구,74,1
002P10181,서울 중랑구,0,2,대전 유성구,13,0,,서울 중랑구,대전 유성구,218,1
002P10182,경남 양산시,0,2,경기 안산시 단원구,24,0,,경남 양산시,경기 안산시 단원구,447,1
002P10184,강원 인제군,0,2,강원 화천군,7,0,,강원 인제군,강원 화천군,99,1
