택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
016P10014,경북 성주군,16,88,1,대구 우편집중국,22,34,192,32,중부권 광역우편물류센터,47,137,202,15,진주 우편집중국,150,162,189,2,전북 완주군,0,0
016P10015,경남 함양군,16,101,1,진주 우편집중국,23,35,202,25,중부권 광역우편물류센터,48,137,290,6,영암 우편집중국,156,168,50,2,전남 영암군,0,0
017P10001,서울 도봉구,17,64,1,의정부 우편집중국,21,33,261,28,중부권 광역우편물류센터,50,137,368,7,강릉 우편집중국,162,174,30,3,강원 강릉시,0,0
017P10002,대전 대덕구,17,66,1,대전 우편집중국,21,33,53,7,중부권 광역우편물류센터,37,61,290,2,영암 우편집중국,80,92,45,1,전남 신안군,0,0
017P10003,경북 포항시 북구,17,30,1,포항 우편집중국,19,31,271,8,중부권 광역우편물류센터,49,137,318,9,울산 우편집중국,158,170,30,2,울산 동구,0,0
017P10004,전북 익산시,17,200,3,진주 우편집중국,30,42,202,26,중부권 광역우편물류센터,55,137,318,9,울산 우편집중국,158,170,94,3,경남 양산시,0,0
017P10005,광주 광산구,17,202,4,광주 우편집중국,30,42,199,19,중부권 광역우편물류센터,55,137,256,7,원주 우편집중국,154,166,54,6,강원 횡성군,0,0
017P10006,전남 화순군,17,71,1,광주 우편집중국,22,34,199,18,중부권 광역우편물류센터,47,137,100,13,청주 우편집중국,144,156,58,3,충북 증평군,0,0
017P10007,경기 평택시,17,105,1,수원 우편집중국,24,36,229,10,중부권 광역우편물류센터,51,137,233,3,순천 집중과,153,165,58,7,전남 고흥군,0,0
017P10008,광주 동구,17,71,1,광주 우편집중국,22,34,199,18,중부권 광역우편물류센터,47,137,202,15,진주 우편집중국,150,162,42,2,경남 사천시,0,0
017P10009,전북 김제시,17,284,2,진주 우편집중국,36,48,202,23,중부권 광역우편물류센터,61,185,199,10,광주 우편집중국,198,0,71,0,광주 동구,0,0
017P10010,부산 기장군,17,65,1,울산 우편집중국,21,33,318,17,중부권 광역우편물류센터,54,137,218,16,성남 우편집중국,152,164,94,2,경기 이천시,0,0
017P10011,강원 삼척시,17,82,1,강릉 우편집중국,22,34,368,15,중부권 광역우편물류센터,59,185,261,7,의정부 우편집중국,0,0,45,0,경기 동두천시,0,0
017P10012,서울 강서구,17,36,1,부천 우편집중국,19,31,253,33,중부권 광역우편물류센터,48,137,248,9,동서울 우편집중국,154,166,54,3,서울 강동구,0,0
017P10013,강원 홍천군,17,81,1,원주 우편집중국,22,34,256,27,중부권 광역우편물류센터,51,137,318,9,울산 우편집중국,158,170,30,3,울산 남구,0,0
017P10014,서울 구로구,17,88,1,성남 우편집중국,23,35,218,28,중부권 광역우편물류센터,50,137,248,9,동서울 우편집중국,154,166,84,4,서울 중구,0,0
017P10015,서울 강남구,17,82,1,동서울 우편집중국,22,34,248,23,중부권 광역우편물류센터,51,137,295,17,부산 우편집중국,157,169,60,2,부산 수영구,0,0
017P10016,경북 포항시 남구,17,30,1,포항 우편집중국,19,31,271,8,중부권 광역우편물류센터,49,137,199,13,광주 우편집중국,150,162,150,3,광주 서구,0,0
017P10017,강원 정선군,17,124,1,원주 우편집중국,25,37,256,24,중부권 광역우편물류센터,54,137,192,9,대구 우편집중국,150,162,48,1,대구 달서구,0,0
017P10018,전북 진안군,17,150,3,진주 우편집중국,27,39,202,29,중부권 광역우편물류센터,52,137,248,9,동서울 우편집중국,154,166,84,3,서울 용산구,0,0
017P10019,전남 광양시,17,47,1,순천 집중과,20,32,233,14,중부권 광역우편물류센터,48,137,100,13,청주 우편집중국,144,156,30,3,충북 청주시 청원구,0,0
017P10020,대구 수성구,17,50,1,대구 우편집중국,20,32,192,28,중부권 광역우편물류센터,45,89,229,4,수원 우편집중국,104,116,114,1,경기 안성시,0,0
017P10021,서울 영등포구,17,36,1,부천 우편집중국,19,31,253,33,중부권 광역우편물류센터,48,137,216,7,안동 우편집중국,151,163,90,3,경북 영양군,0,0
017P10022,경기 연천군,17,55,1,의정부 우편집중국,21,33,261,28,중부권 광역우편물류센터,50,137,218,16,성남 우편집중국,152,164,56,5,경기 군포시,0,0
017P10023,전남 무안군,17,63,1,영암 우편집중국,21,33,290,21,중부권 광역우편물류센터,52,137,290,6,영암 우편집중국,156,168,69,3,전남 장흥군,0,0
017P10024,인천 강화군,17,96,2,부천 우편집중국,23,35,253,37,중부권 광역우편물류센터,52,137,256,7,원주 우편집중국,154,166,227,3,강원 태백시,0,0
017P10025,경기 이천시,17,94,1,성남 우편집중국,23,35,218,28,중부권 광역우편물류센터,50,137,192,9,대구 우편집중국,150,162,43,5,대구 남구,0,0
017P10026,충북 청주시 상당구,17,65,1,청주 우편집중국,21,33,100,8,중부권 광역우편물류센터,40,64,233,5,순천 집중과,80,92,36,2,전남 순천시,0,0
017P10027,경기 의정부시,17,68,1,의정부 우편집중국,22,34,261,27,중부권 광역우편물류센터,51,137,202,15,진주 우편집중국,150,162,149,3,경남 합천군,0,0
017P10028,경남 양산시,17,94,1,울산 우편집중국,23,35,318,19,중부권 광역우편물류센터,56,185,253,21,부천 우편집중국,0,0,36,0,인천 계양구,0,0
017P10029,경남 함양군,17,101,2,진주 우편집중국,24,36,202,27,중부권 광역우편물류센터,49,137,318,9,울산 우편집중국,158,170,30,3,울산 북구,0,0
017P10030,대구 서구,17,43,2,대구 우편집중국,20,32,192,28,중부권 광역우편물류센터,45,89,253,13,부천 우편집중국,106,118,47,4,인천 서구,0,0
017P10031,울산 울주군,17,35,1,울산 우편집중국,19,31,318,16,중부권 광역우편물류센터,52,137,100,13,청주 우편집중국,144,156,44,3,충북 충주시,0,0
017P10032,충남 홍성군,17,154,4,천안 우편집중국,27,39,133,12,중부권 광역우편물류센터,48,137,253,11,부천 우편집중국,154,166,70,4,인천 연수구,0,0
017P10033,경기 안양시 동안구,17,56,2,성남 우편집중국,21,33,218,28,중부권 광역우편물류센터,48,137,268,5,고양 우편집중국,155,167,48,2,경기 파주시,0,0
017P10034,충북 괴산군,17,142,4,청주 우편집중국,26,38,100,8,중부권 광역우편물류센터,45,89,133,13,천안 우편집중국,98,110,45,4,충남 아산시,0,0
017P10035,대전 서구,17,46,1,대전 우편집중국,20,32,53,5,중부권 광역우편물류센터,36,60,133,8,천안 우편집중국,69,81,30,2,충남 천안시 동남구,0,0
017P10036,부산 남구,17,35,1,부산 우편집중국,19,31,295,24,중부권 광역우편물류센터,51,137,253,11,부천 우편집중국,154,166,47,6,인천 서구,0,0
017P10037,인천 중구,17,66,1,부천 우편집중국,21,33,253,36,중부권 광역우편물류센터,50,137,295,17,부산 우편집중국,157,169,70,5,부산 서구,0,0
018P10001,경기 수원시 권선구,18,77,2,수원 우편집중국,23,35,229,11,중부권 광역우편물류센터,50,137,133,9,천안 우편집중국,146,158,113,2,충남 예산군,0,0
018P10002,전북 군산시,18,307,1,진주 우편집중국,38,50,202,23,중부권 광역우편물류센터,63,0,253,0,부천 우편집중국,0,0,36,0,서울 영등포구,0,0
018P10003,서울 관악구,18,56,1,성남 우편집중국,22,34,218,27,중부권 광역우편물류센터,49,137,253,11,부천 우편집중국,154,166,36,2,서울 강서구,0,0
018P10004,경기 의왕시,18,66,1,성남 우편집중국,22,34,218,27,중부권 광역우편물류센터,49,137,261,8,의정부 우편집중국,154,166,64,4,서울 강북구,0,0
018P10005,경북 청도군,18,79,1,대구 우편집중국,23,35,192,33,중부권 광역우편물류센터,48,137,202,15,진주 우편집중국,150,162,234,2,전북 고창군,0,0
018P10006,경기 동두천시,18,45,1,의정부 우편집중국,21,33,261,28,중부권 광역우편물류센터,50,137,261,8,의정부 우편집중국,154,166,55,3,경기 연천군,0,0
018P10007,서울 동작구,18,51,1,성남 우편집중국,21,33,218,28,중부권 광역우편물류센터,48,137,253,11,부천 우편집중국,154,166,36,2,서울 강서구,0,0
018P10008,인천 강화군,18,96,2,부천 우편집중국,24,36,253,35,중부권 광역우편물류센터,53,137,253,11,부천 우편집중국,154,166,36,3,경기 부천시,0,0
018P10009,서울 중랑구,18,48,1,의정부 우편집중국,21,33,261,28,중부권 광역우편물류센터,50,137,295,17,부산 우편집중국,157,169,39,5,경남 김해시,0,0
018P10010,경기 안양시 동안구,18,56,3,성남 우편집중국,22,34,218,27,중부권 광역우편물류센터,49,137,271,2,포항 우편집중국,155,167,168,5,경북 영천시,0,0
018P10011,경기 고양시 일산동구,18,30,1,고양 우편집중국,20,32,268,16,중부권 광역우편물류센터,50,137,295,17,부산 우편집중국,157,169,60,1,부산 동래구,0,0
018P10012,경기 파주시,18,48,1,고양 우편집중국,21,33,268,17,중부권 광역우편물류센터,51,137,251,11,창원 우편집중국,154,166,75,1,경남 창원시 성산구,0,0
018P10013,전남 신안군,18,45,1,영암 우편집중국,21,33,290,21,중부권 광역우편물류센터,52,137,202,15,진주 우편집중국,150,162,149,3,경남 합천군,0,0
019P10001,경기 남양주시,19,40,1,동서울 우편집중국,22,34,248,23,중부권 광역우편물류센터,51,137,229,7,수원 우편집중국,152,164,69,2,경기 수원시 팔달구,0,0
019P10002,경기 부천시,19,36,1,부천 우편집중국,21,33,253,36,중부권 광역우편물류센터,50,137,53,6,대전 우편집중국,141,153,66,3,대전 대덕구,0,0
019P10003,서울 강동구,19,54,1,동서울 우편집중국,23,35,248,23,중부권 광역우편물류센터,52,137,199,13,광주 우편집중국,150,162,140,3,전남 나주시,0,0
019P10004,광주 동구,19,71,2,광주 우편집중국,24,36,199,19,중부권 광역우편물류센터,49,137,218,16,성남 우편집중국,152,164,58,6,경기 용인시 기흥구,0,0
019P10005,경남 거창군,19,124,2,진주 우편집중국,27,39,202,29,중부권 광역우편물류센터,52,137,256,7,원주 우편집중국,154,166,108,2,강원 화천군,0,0
019P10006,충북 음성군,19,97,2,청주 우편집중국,25,37,100,6,중부권 광역우편물류센터,44,89,192,20,대구 우편집중국,102,114,43,4,대구 남구,0,0
019P10007,경남 창원시 마산회원구,19,30,1,창원 우편집중국,21,33,251,16,중부권 광역우편물류센터,50,137,229,7,수원 우편집중국,152,164,86,4,경기 오산시,0,0
019P10008,충남 부여군,19,116,3,대전 우편집중국,27,39,53,4,중부권 광역우편물류센터,43,89,199,14,광주 우편집중국,102,114,71,2,전남 화순군,0,0
019P10009,부산 수영구,19,60,1,부산 우편집중국,23,35,295,27,중부권 광역우편물류센터,55,137,192,9,대구 우편집중국,150,162,84,4,경북 군위군,0,0
019P10010,대구 서구,19,43,2,대구 우편집중국,22,34,192,32,중부권 광역우편물류센터,47,137,229,7,수원 우편집중국,152,164,110,4,경기 화성시,0,0
019P10011,부산 서구,19,70,2,부산 우편집중국,24,36,295,30,중부권 광역우편물류센터,56,185,268,5,고양 우편집중국,0,0,42,0,서울 서대문구,0,0
019P10012,경북 포항시 남구,19,30,1,포항 우편집중국,21,33,271,11,중부권 광역우편물류센터,51,137,261,8,의정부 우편집중국,154,166,55,3,경기 연천군,0,0
019P10013,전남 함평군,19,108,1,광주 우편집중국,26,38,199,20,중부권 광역우편물류센터,51,137,100,13,청주 우편집중국,144,156,97,2,충북 음성군,0,0
019P10014,서울 종로구,19,84,2,동서울 우편집중국,25,37,248,22,중부권 광역우편물류센터,54,137,253,11,부천 우편집중국,154,166,70,4,인천 연수구,0,0
019P10015,인천 옹진군,19,66,1,부천 우편집중국,23,35,253,37,중부권 광역우편물류센터,52,137,218,16,성남 우편집중국,152,164,58,6,경기 용인시 기흥구,0,0
019P10016,강원 인제군,19,150,2,원주 우편집중국,29,41,256,21,중부권 광역우편물류센터,58,185,218,15,성남 우편집중국,200,0,58,0,경기 용인시 기흥구,0,0
019P10017,전남 해남군,19,50,1,영암 우편집중국,22,34,290,22,중부권 광역우편물류센터,53,137,368,7,강릉 우편집중국,162,174,82,3,강원 삼척시,0,0
019P10018,강원 태백시,19,227,1,원주 우편집중국,34,46,256,16,중부권 광역우편물류센터,63,0,133,0,천안 우편집중국,0,0,45,0,충남 아산시,0,0
019P10019,서울 서대문구,19,42,1,고양 우편집중국,22,34,268,18,중부권 광역우편물류센터,52,137,248,9,동서울 우편집중국,154,166,84,3,서울 용산구,0,0
019P10020,인천 남동구,19,61,2,부천 우편집중국,23,35,253,37,중부권 광역우편물류센터,52,137,53,6,대전 우편집중국,141,153,102,5,충남 청양군,0,0
019P10021,부산 영도구,19,70,1,부산 우편집중국,24,36,295,30,중부권 광역우편물류센터,56,185,192,14,대구 우편집중국,198,0,30,0,대구 중구,0,0
019P10022,서울 양천구,19,36,1,부천 우편집중국,21,33,253,36,중부권 광역우편물류센터,50,137,133,9,천안 우편집중국,146,158,30,4,충남 천안시 서북구,0,0
019P10023,경북 영덕군,19,30,1,포항 우편집중국,21,33,271,11,중부권 광역우편물류센터,51,137,253,11,부천 우편집중국,154,166,61,2,인천 미추홀구,0,0
019P10024,경남 산청군,19,82,1,진주 우편집중국,24,36,202,27,중부권 광역우편물류센터,49,137,290,6,영암 우편집중국,156,168,50,2,전남 영암군,0,0
019P10025,대구 수성구,19,50,2,대구 우편집중국,22,34,192,32,중부권 광역우편물류센터,47,137,256,7,원주 우편집중국,154,166,54,6,강원 횡성군,0,0
019P10026,경북 청송군,19,90,1,안동 우편집중국,25,37,216,11,중부권 광역우편물류센터,51,137,256,7,원주 우편집중국,154,166,84,6,강원 평창군,0,0
020P10001,경기 가평군,20,213,2,동서울 우편집중국,34,46,248,24,중부권 광역우편물류센터,63,0,233,0,순천 집중과,0,0,30,0,전남 여수시,0,0
020P10002,경기 이천시,20,94,2,성남 우편집중국,26,38,218,29,중부권 광역우편물류센터,53,137,218,16,성남 우편집중국,152,164,64,2,경기 용인시 처인구,0,0
020P10003,경남 진주시,20,34,1,진주 우편집중국,22,34,202,23,중부권 광역우편물류센터,47,137,290,6,영암 우편집중국,156,168,45,2,전남 신안군,0,0
020P10004,경기 가평군,20,213,2,동서울 우편집중국,34,46,248,24,중부권 광역우편물류센터,63,0,100,0,청주 우편집중국,0,0,44,0,충북 청주시 흥덕구,0,0
020P10005,광주 서구,20,150,1,광주 우편집중국,30,42,199,19,중부권 광역우편물류센터,55,137,318,9,울산 우편집중국,158,170,30,3,울산 남구,0,0
020P10006,서울 영등포구,20,36,1,부천 우편집중국,22,34,253,36,중부권 광역우편물류센터,51,137,202,15,진주 우편집중국,150,162,73,4,경남 하동군,0,0
020P10007,서울 동작구,20,51,2,성남 우편집중국,23,35,218,28,중부권 광역우편물류센터,50,137,253,11,부천 우편집중국,154,166,61,4,인천 남동구,0,0
020P10008,대전 서구,20,46,1,대전 우편집중국,23,35,53,8,중부권 광역우편물류센터,39,63,368,4,강릉 우편집중국,88,100,97,1,강원 고성군,0,0
020P10009,인천 강화군,20,96,3,부천 우편집중국,26,38,253,36,중부권 광역우편물류센터,55,137,100,13,청주 우편집중국,144,156,44,3,충북 충주시,0,0
020P10010,경기 광주시,20,72,1,성남 우편집중국,25,37,218,28,중부권 광역우편물류센터,52,137,202,15,진주 우편집중국,150,162,150,1,전북 진안군,0,0
020P10011,경기 구리시,20,53,1,의정부 우편집중국,24,36,261,26,중부권 광역우편물류센터,53,137,318,9,울산 우편집중국,158,170,30,3,울산 남구,0,0
020P10012,경북 영천시,20,168,4,포항 우편집중국,31,43,271,14,중부권 광역우편물류센터,61,185,133,9,천안 우편집중국,194,0,135,0,충북 옥천군,0,0
020P10013,경북 포항시 남구,20,30,2,포항 우편집중국,22,34,271,12,중부권 광역우편물류센터,52,137,268,5,고양 우편집중국,155,167,42,3,서울 서대문구,0,0
