택배번호,출발지,출발시간,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간,거리,통행량
002P10002,전북 전주시 덕진구,2,진주 우편집중국,0,0,11,1,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,25,0,0,전남 해남군,0,영암 우편집중국,전남 해남군,49.6,0
002P10003,경기 의정부시,2,의정부 우편집중국,0,0,6,1,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,20,0,0,경북 성주군,0,대구 우편집중국,경북 성주군,88.30000000000001,0
002P10004,경남 창원시 의창구,2,창원 우편집중국,0,0,3,1,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,17,0,0,경북 봉화군,0,안동 우편집중국,경북 봉화군,56.6,0
002P10005,대구 달성군,2,대구 우편집중국,0,0,6,1,중부권 광역우편물류센터,0,0,0,0,강릉 우편집중국,0,20,0,0,강원 삼척시,0,강릉 우편집중국,강원 삼척시,81.8,0
002P10006,대구 수성구,2,대구 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,19,0,0,인천 부평구,0,부천 우편집중국,인천 부평구,36.0,0
002P10007,경남 함양군,2,진주 우편집중국,0,0,7,1,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,21,0,0,충남 홍성군,0,천안 우편집중국,충남 홍성군,153.60000000000002,0
002P10008,서울 중구,2,동서울 우편집중국,0,0,14,1,중부권 광역우편물류센터,0,0,0,0,고양 우편집중국,0,28,0,0,경기 김포시,0,고양 우편집중국,경기 김포시,35.8,0
002P10009,대전 중구,2,대전 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,19,0,0,전남 구례군,0,광주 우편집중국,전남 구례군,128.4,0
002P10010,경남 사천시,2,진주 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,19,0,0,경북 문경시,0,안동 우편집중국,경북 문경시,118.70000000000002,0
002P10011,전북 임실군,2,진주 우편집중국,0,0,10,1,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,24,0,0,경기 안산시 상록구,0,부천 우편집중국,경기 안산시 상록구,71.1,0
002P10012,경남 사천시,2,진주 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,순천 집중과,0,19,0,0,전남 보성군,0,순천 집중과,전남 보성군,83.5,0
002P10013,울산 울주군,2,울산 우편집중국,0,0,4,1,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,18,0,0,경북 영주시,0,안동 우편집중국,경북 영주시,56.6,0
002P10014,강원 정선군,2,원주 우편집중국,0,0,7,1,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,21,0,0,경북 칠곡군,0,대구 우편집중국,경북 칠곡군,55.2,0
002P10015,충북 괴산군,2,청주 우편집중국,0,0,9,1,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,23,0,0,경기 수원시 권선구,0,수원 우편집중국,경기 수원시 권선구,76.69999999999999,0
002P10016,경북 군위군,2,대구 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,19,0,0,서울 중구,0,동서울 우편집중국,서울 중구,83.6,0
002P10017,경남 창원시 성산구,2,창원 우편집중국,0,0,7,1,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,21,0,0,경기 수원시 장안구,0,수원 우편집중국,경기 수원시 장안구,76.69999999999999,0
002P10018,전남 무안군,2,영암 우편집중국,0,0,4,2,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,18,0,0,서울 동작구,0,성남 우편집중국,서울 동작구,51.0,0
002P10019,충북 청주시 흥덕구,2,청주 우편집중국,0,0,4,1,중부권 광역우편물류센터,0,0,0,0,고양 우편집중국,0,18,0,0,경기 고양시 일산서구,0,고양 우편집중국,경기 고양시 일산서구,30.0,0
002P10020,대구 달서구,2,대구 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,19,0,0,경남 통영시,0,창원 우편집중국,경남 통영시,136.3,0
003P10001,부산 강서구,3,부산 우편집중국,0,0,4,1,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,19,0,0,경기 안산시 단원구,0,부천 우편집중국,경기 안산시 단원구,67.5,0
003P10002,전남 무안군,3,영암 우편집중국,0,0,4,3,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,19,0,0,경기 군포시,0,성남 우편집중국,경기 군포시,55.7,0
003P10003,서울 은평구,3,고양 우편집중국,0,0,4,1,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,19,0,0,경북 구미시,0,대구 우편집중국,경북 구미시,75.5,0
003P10004,충북 청주시 상당구,3,청주 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,20,0,0,경남 사천시,0,진주 우편집중국,경남 사천시,42.2,0
003P10005,경북 구미시,3,대구 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,20,0,0,전남 함평군,0,광주 우편집중국,전남 함평군,107.6,0
