택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
022P10143,강원 양양군,0,22,중부권 광역우편물류센터,42,0,전남 목포시,0,0,
022P10149,서울 마포구,0,22,중부권 광역우편물류센터,36,91,전남 영암군,0,0,
022P10154,강원 원주시,0,22,중부권 광역우편물류센터,35,91,강원 고성군,0,0,
022P10158,경남 김해시,0,22,중부권 광역우편물류센터,37,91,대구 동구,0,0,
022P10161,부산 동래구,0,22,중부권 광역우편물류센터,38,91,전남 함평군,0,0,
022P10162,전남 목포시,0,22,중부권 광역우편물류센터,36,91,울산 중구,0,0,
022P10169,서울 구로구,0,22,중부권 광역우편물류센터,35,91,전남 순천시,0,0,
022P10170,경기 포천시,0,22,중부권 광역우편물류센터,36,91,서울 관악구,0,0,
022P10171,경남 밀양시,0,22,중부권 광역우편물류센터,35,91,강원 춘천시,0,0,
022P10175,경기 파주시,0,22,중부권 광역우편물류센터,36,91,강원 철원군,0,0,
022P10177,전남 신안군,0,22,중부권 광역우편물류센터,36,91,부산 기장군,0,0,
022P10183,강원 양구군,0,22,중부권 광역우편물류센터,38,91,인천 옹진군,0,0,
022P10186,부산 서구,0,22,중부권 광역우편물류센터,37,91,경기 수원시 장안구,0,0,
022P10190,강원 태백시,0,22,중부권 광역우편물류센터,44,0,충남 보령시,0,0,
022P10199,경북 포항시 남구,0,22,중부권 광역우편물류센터,36,91,서울 용산구,0,0,
022P10206,전남 신안군,0,22,중부권 광역우편물류센터,36,91,경남 창원시 마산회원구,0,0,
022P10207,부산 부산진구,0,22,중부권 광역우편물류센터,37,91,광주 남구,0,0,
022P10212,경남 창원시 진해구,0,22,중부권 광역우편물류센터,37,91,경기 성남시 수정구,0,0,
022P10214,경남 창원시 진해구,0,22,중부권 광역우편물류센터,37,91,전남 강진군,0,0,
022P10221,전남 영암군,0,22,중부권 광역우편물류센터,38,91,인천 연수구,0,0,
022P10222,강원 태백시,0,22,중부권 광역우편물류센터,44,0,서울 서초구,0,0,
022P10224,강원 속초시,0,22,중부권 광역우편물류센터,43,0,경기 안양시 동안구,0,0,
022P10231,경기 연천군,0,22,중부권 광역우편물류센터,36,91,부산 동구,0,0,
022P10232,전남 해남군,0,22,중부권 광역우편물류센터,38,91,경기 수원시 장안구,0,0,
022P10233,강원 철원군,0,22,중부권 광역우편물류센터,36,91,대구 달성군,0,0,
022P10235,경북 포항시 북구,0,22,중부권 광역우편물류센터,36,91,경북 청송군,0,0,
022P10241,부산 중구,0,22,중부권 광역우편물류센터,37,91,인천 동구,0,0,
022P10242,강원 양구군,0,22,중부권 광역우편물류센터,38,91,경기 광주시,0,0,
022P10248,부산 해운대구,0,22,중부권 광역우편물류센터,40,91,부산 사하구,0,0,
022P10250,경남 통영시,0,22,중부권 광역우편물류센터,34,79,강원 태백시,0,0,
022P10253,경남 창원시 성산구,0,22,중부권 광역우편물류센터,36,91,경남 양산시,0,0,
022P10256,경북 영덕군,0,22,중부권 광역우편물류센터,36,91,경남 양산시,0,0,
022P10259,서울 마포구,0,22,중부권 광역우편물류센터,36,91,경기 양평군,0,0,
022P10267,경남 창원시 마산합포구,0,22,중부권 광역우편물류센터,35,91,경기 의정부시,0,0,
022P10269,강원 속초시,0,22,중부권 광역우편물류센터,43,0,충남 청양군,0,0,
022P10288,경북 포항시 남구,0,22,중부권 광역우편물류센터,36,91,대구 중구,0,0,
022P10293,서울 은평구,0,22,중부권 광역우편물류센터,36,91,서울 서대문구,0,0,
022P10294,경남 창원시 성산구,0,22,중부권 광역우편물류센터,36,91,전남 영광군,0,0,
022P10299,강원 화천군,0,22,중부권 광역우편물류센터,38,91,경기 고양시 덕양구,0,0,
022P10300,경북 경주시,0,22,중부권 광역우편물류센터,36,91,부산 해운대구,0,0,
022P10303,경북 영천시,0,22,중부권 광역우편물류센터,36,91,울산 울주군,0,0,
022P10305,부산 사하구,0,22,중부권 광역우편물류센터,37,91,경기 의왕시,0,0,
022P10308,전남 영암군,0,22,중부권 광역우편물류센터,38,91,서울 금천구,0,0,
022P10311,전남 고흥군,0,22,중부권 광역우편물류센터,35,91,서울 성동구,0,0,
022P10317,강원 태백시,0,22,중부권 광역우편물류센터,44,0,부산 동래구,0,0,
022P10318,부산 해운대구,0,22,중부권 광역우편물류센터,40,91,서울 금천구,0,0,
022P10320,전남 나주시,0,22,중부권 광역우편물류센터,36,91,경북 청도군,0,0,
022P10323,경남 창원시 진해구,0,22,중부권 광역우편물류센터,37,91,전남 순천시,0,0,
022P10324,경남 김해시,0,22,중부권 광역우편물류센터,37,91,전남 보성군,0,0,
022P10327,강원 태백시,0,22,중부권 광역우편물류센터,44,0,전남 해남군,0,0,
