택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
026P10107,경기 안양시 만안구,0,26,중부권 광역우편물류센터,37,68,경남 고성군,79,0,,경기 안양시 만안구,중부권 광역우편물류센터,228,15,중부권 광역우편물류센터,경남 고성군,223,20
026P10108,충북 진천군,0,26,중부권 광역우편물류센터,33,68,경기 김포시,81,0,,충북 진천군,중부권 광역우편물류센터,140,7,중부권 광역우편물류센터,경기 김포시,262,21
026P10109,경기 과천시,0,26,중부권 광역우편물류센터,37,68,전남 영암군,84,0,,경기 과천시,중부권 광역우편물류센터,220,12,중부권 광역우편물류센터,전남 영암군,310,22
026P10110,경북 상주시,0,26,중부권 광역우편물류센터,34,68,경기 안양시 동안구,79,0,,경북 상주시,중부권 광역우편물류센터,165,6,중부권 광역우편물류센터,경기 안양시 동안구,228,20
026P10111,서울 서초구,0,26,중부권 광역우편물류센터,37,68,경기 김포시,81,0,,서울 서초구,중부권 광역우편물류센터,221,14,중부권 광역우편물류센터,경기 김포시,262,21
026P10112,전북 고창군,0,26,중부권 광역우편물류센터,36,68,서울 영등포구,81,0,,전북 고창군,중부권 광역우편물류센터,204,7,중부권 광역우편물류센터,서울 영등포구,258,18
026P10113,강원 양양군,0,26,중부권 광역우편물류센터,46,0,부산 중구,0,0,,강원 양양군,중부권 광역우편물류센터,397,17,중부권 광역우편물류센터,부산 중구,308,1
026P10114,대전 유성구,0,26,중부권 광역우편물류센터,29,56,경남 거창군,64,0,,대전 유성구,중부권 광역우편물류센터,54,9,중부권 광역우편물류센터,경남 거창군,158,11
026P10115,울산 북구,0,26,중부권 광역우편물류센터,42,92,경기 성남시 수정구,0,0,,울산 북구,중부권 광역우편물류센터,318,12,중부권 광역우편물류센터,경기 성남시 수정구,215,38
026P10116,전북 김제시,0,26,중부권 광역우편물류센터,35,68,전남 장흥군,84,0,,전북 김제시,중부권 광역우편물류센터,184,5,중부권 광역우편물류센터,전남 장흥군,310,20
026P10117,경북 포항시 남구,0,26,중부권 광역우편물류센터,40,92,경북 칠곡군,100,0,,경북 포항시 남구,중부권 광역우편물류센터,271,13,중부권 광역우편물류센터,경북 칠곡군,167,28
026P10118,서울 용산구,0,26,중부권 광역우편물류센터,37,68,경북 고령군,78,0,,서울 용산구,중부권 광역우편물류센터,226,11,중부권 광역우편물류센터,경북 고령군,192,20
026P10119,충남 계룡시,0,26,중부권 광역우편물류센터,29,56,부산 사하구,71,0,,충남 계룡시,중부권 광역우편물류센터,53,8,중부권 광역우편물류센터,부산 사하구,308,14
026P10120,서울 강북구,0,26,중부권 광역우편물류센터,39,92,경북 영양군,0,0,,서울 강북구,중부권 광역우편물류센터,253,12,중부권 광역우편물류센터,경북 영양군,234,22
026P10121,경남 하동군,0,26,중부권 광역우편물류센터,37,68,강원 양구군,84,0,,경남 하동군,중부권 광역우편물류센터,227,5,중부권 광역우편물류센터,강원 양구군,317,20
026P10122,경남 고성군,0,26,중부권 광역우편물류센터,37,68,경기 남양주시,80,0,,경남 고성군,중부권 광역우편물류센터,223,6,중부권 광역우편물류센터,경기 남양주시,238,28
026P10123,대전 대덕구,0,26,중부권 광역우편물류센터,28,44,광주 서구,58,0,,대전 대덕구,중부권 광역우편물류센터,47,6,중부권 광역우편물류센터,광주 서구,287,15
026P10124,인천 옹진군,0,26,중부권 광역우편물류센터,38,92,전북 부안군,0,0,,인천 옹진군,중부권 광역우편물류센터,244,4,중부권 광역우편물류센터,전북 부안군,199,36
026P10125,충북 청주시 상당구,0,26,중부권 광역우편물류센터,30,68,전북 김제시,77,0,,충북 청주시 상당구,중부권 광역우편물류센터,84,6,중부권 광역우편물류센터,전북 김제시,184,26
026P10126,경북 울진군,0,26,중부권 광역우편물류센터,40,92,인천 계양구,0,0,,경북 울진군,중부권 광역우편물류센터,271,12,중부권 광역우편물류센터,인천 계양구,255,27
026P10127,경기 고양시 일산서구,0,26,중부권 광역우편물류센터,39,92,경기 군포시,0,0,,경기 고양시 일산서구,중부권 광역우편물류센터,268,12,중부권 광역우편물류센터,경기 군포시,228,34
026P10128,경기 성남시 중원구,0,26,중부권 광역우편물류센터,37,68,전북 군산시,76,0,,경기 성남시 중원구,중부권 광역우편물류센터,215,10,중부권 광역우편물류센터,전북 군산시,162,30
026P10129,경기 부천시,0,26,중부권 광역우편물류센터,38,92,충남 아산시,98,0,,경기 부천시,중부권 광역우편물류센터,247,16,중부권 광역우편물류센터,충남 아산시,118,27
026P10130,서울 영등포구,0,26,중부권 광역우편물류센터,39,92,경기 성남시 중원구,0,0,,서울 영등포구,중부권 광역우편물류센터,258,13,중부권 광역우편물류센터,경기 성남시 중원구,215,33
026P10131,강원 고성군,0,26,중부권 광역우편물류센터,47,0,전북 임실군,0,0,,강원 고성군,중부권 광역우편물류센터,415,27,중부권 광역우편물류센터,전북 임실군,146,1
026P10132,경기 성남시 수정구,0,26,중부권 광역우편물류센터,37,68,광주 광산구,70,0,,경기 성남시 수정구,중부권 광역우편물류센터,215,13,중부권 광역우편물류센터,광주 광산구,38,19
026P10133,전남 장흥군,0,26,중부권 광역우편물류센터,42,92,세종특별자치시,95,0,,전남 장흥군,중부권 광역우편물류센터,310,7,중부권 광역우편물류센터,세종특별자치시,64,43
026P10134,전북 고창군,0,26,중부권 광역우편물류센터,36,68,전남 구례군,78,0,,전북 고창군,중부권 광역우편물류센터,204,7,중부권 광역우편물류센터,전남 구례군,196,16
026P10135,울산 남구,0,26,중부권 광역우편물류센터,42,92,경기 양평군,0,0,,울산 남구,중부권 광역우편물류센터,318,15,중부권 광역우편물류센터,경기 양평군,236,37
026P10136,경기 부천시,0,26,중부권 광역우편물류센터,38,92,전북 남원시,0,0,,경기 부천시,중부권 광역우편물류센터,247,16,중부권 광역우편물류센터,전북 남원시,176,30
026P10137,경기 이천시,0,26,중부권 광역우편물류센터,36,68,대구 수성구,79,0,,경기 이천시,중부권 광역우편물류센터,193,8,중부권 광역우편물류센터,대구 수성구,212,16
026P10138,경기 안산시 단원구,0,26,중부권 광역우편물류센터,37,68,경북 영주시,80,0,,경기 안산시 단원구,중부권 광역우편물류센터,228,6,중부권 광역우편물류센터,경북 영주시,242,16
026P10139,경남 함안군,0,26,중부권 광역우편물류센터,38,92,경기 군포시,0,0,,경남 함안군,중부권 광역우편물류센터,232,5,중부권 광역우편물류센터,경기 군포시,228,34
026P10140,전남 진도군,0,26,중부권 광역우편물류센터,40,92,경기 안산시 단원구,0,0,,전남 진도군,중부권 광역우편물류센터,290,9,중부권 광역우편물류센터,경기 안산시 단원구,228,29
026P10141,대전 중구,0,26,중부권 광역우편물류센터,28,44,충남 아산시,50,0,,대전 중구,중부권 광역우편물류센터,38,6,중부권 광역우편물류센터,충남 아산시,118,17
026P10142,충남 계룡시,0,26,중부권 광역우편물류센터,29,56,부산 금정구,72,0,,충남 계룡시,중부권 광역우편물류센터,53,8,중부권 광역우편물류센터,부산 금정구,315,22
026P10143,충남 논산시,0,26,중부권 광역우편물류센터,31,68,충남 예산군,74,0,,충남 논산시,중부권 광역우편물류센터,100,9,중부권 광역우편물류센터,충남 예산군,128,23
026P10144,경기 수원시 장안구,0,26,중부권 광역우편물류센터,36,68,강원 철원군,82,0,,경기 수원시 장안구,중부권 광역우편물류센터,210,8,중부권 광역우편물류센터,강원 철원군,286,28
026P10145,서울 강서구,0,26,중부권 광역우편물류센터,39,92,강원 양양군,0,0,,서울 강서구,중부권 광역우편물류센터,258,8,중부권 광역우편물류센터,강원 양양군,397,23
026P10146,부산 부산진구,0,26,중부권 광역우편물류센터,41,92,경기 의왕시,0,0,,부산 부산진구,중부권 광역우편물류센터,308,10,중부권 광역우편물류센터,경기 의왕시,210,25
026P10147,경북 성주군,0,26,중부권 광역우편물류센터,34,68,전남 장성군,78,0,,경북 성주군,중부권 광역우편물류센터,164,6,중부권 광역우편물류센터,전남 장성군,190,30
026P10148,경기 오산시,0,26,중부권 광역우편물류센터,35,68,강원 철원군,82,0,,경기 오산시,중부권 광역우편물류센터,173,8,중부권 광역우편물류센터,강원 철원군,286,28
026P10149,충북 옥천군,0,26,중부권 광역우편물류센터,29,56,서울 송파구,67,0,,충북 옥천군,중부권 광역우편물류센터,53,3,중부권 광역우편물류센터,서울 송파구,220,18
026P10150,경기 안성시,0,26,중부권 광역우편물류센터,35,68,서울 은평구,82,0,,경기 안성시,중부권 광역우편물류센터,173,9,중부권 광역우편물류센터,서울 은평구,273,18
026P10151,서울 서초구,0,26,중부권 광역우편물류센터,37,68,경북 포항시 북구,82,0,,서울 서초구,중부권 광역우편물류센터,221,14,중부권 광역우편물류센터,경북 포항시 북구,271,27
026P10152,서울 광진구,0,26,중부권 광역우편물류센터,38,92,경기 수원시 권선구,0,0,,서울 광진구,중부권 광역우편물류센터,248,17,중부권 광역우편물류센터,경기 수원시 권선구,210,20
026P10153,경남 거창군,0,26,중부권 광역우편물류센터,34,68,대구 달서구,77,0,,경남 거창군,중부권 광역우편물류센터,158,7,중부권 광역우편물류센터,대구 달서구,189,24
026P10154,충남 서천군,0,26,중부권 광역우편물류센터,34,68,충북 제천시,80,0,,충남 서천군,중부권 광역우편물류센터,163,8,중부권 광역우편물류센터,충북 제천시,231,20
026P10155,서울 관악구,0,26,중부권 광역우편물류센터,37,68,광주 광산구,70,0,,서울 관악구,중부권 광역우편물류센터,229,10,중부권 광역우편물류센터,광주 광산구,38,19
026P10156,전남 장성군,0,26,중부권 광역우편물류센터,36,68,경북 청도군,80,0,,전남 장성군,중부권 광역우편물류센터,190,13,중부권 광역우편물류센터,경북 청도군,241,30
026P10157,충남 아산시,0,26,중부권 광역우편물류센터,32,68,강원 고성군,89,0,,충남 아산시,중부권 광역우편물류센터,118,11,중부권 광역우편물류센터,강원 고성군,415,25
026P10158,강원 영월군,0,26,중부권 광역우편물류센터,38,92,경남 남해군,0,0,,강원 영월군,중부권 광역우편물류센터,231,16,중부권 광역우편물류센터,경남 남해군,227,30
026P10159,부산 연제구,0,26,중부권 광역우편물류센터,42,92,광주 북구,0,0,,부산 연제구,중부권 광역우편물류센터,315,11,중부권 광역우편물류센터,광주 북구,226,32
026P10160,충남 금산군,0,26,중부권 광역우편물류센터,28,44,서울 동대문구,55,0,,충남 금산군,중부권 광역우편물류센터,50,2,중부권 광역우편물류센터,서울 동대문구,226,25
026P10161,전남 영광군,0,26,중부권 광역우편물류센터,37,68,경남 김해시,83,0,,전남 영광군,중부권 광역우편물류센터,219,6,중부권 광역우편물류센터,경남 김해시,298,26
026P10162,경기 양주시,0,26,중부권 광역우편물류센터,39,92,광주 서구,0,0,,경기 양주시,중부권 광역우편물류센터,269,17,중부권 광역우편물류센터,광주 서구,287,30
026P10163,울산 남구,0,26,중부권 광역우편물류센터,42,92,경남 합천군,0,0,,울산 남구,중부권 광역우편물류센터,318,15,중부권 광역우편물류센터,경남 합천군,192,35
026P10164,울산 동구,0,26,중부권 광역우편물류센터,42,92,서울 서초구,0,0,,울산 동구,중부권 광역우편물류센터,318,22,중부권 광역우편물류센터,서울 서초구,221,38
026P10165,전북 순창군,0,26,중부권 광역우편물류센터,36,68,경남 진주시,78,0,,전북 순창군,중부권 광역우편물류센터,193,5,중부권 광역우편물류센터,경남 진주시,198,19
026P10166,전남 신안군,0,26,중부권 광역우편물류센터,40,92,전남 함평군,0,0,,전남 신안군,중부권 광역우편물류센터,276,15,중부권 광역우편물류센터,전남 함평군,244,21
026P10167,부산 금정구,0,26,중부권 광역우편물류센터,42,92,경기 성남시 분당구,0,0,,부산 금정구,중부권 광역우편물류센터,315,14,중부권 광역우편물류센터,경기 성남시 분당구,209,31
026P10168,경기 성남시 수정구,0,26,중부권 광역우편물류센터,37,68,대구 달성군,78,0,,경기 성남시 수정구,중부권 광역우편물류센터,215,13,중부권 광역우편물류센터,대구 달성군,195,26
026P10169,경기 수원시 영통구,0,26,중부권 광역우편물류센터,37,68,울산 남구,84,0,,경기 수원시 영통구,중부권 광역우편물류센터,229,16,중부권 광역우편물류센터,울산 남구,318,20
026P10170,전남 강진군,0,26,중부권 광역우편물류센터,42,92,서울 서초구,0,0,,전남 강진군,중부권 광역우편물류센터,310,11,중부권 광역우편물류센터,서울 서초구,221,38
026P10171,전북 임실군,0,26,중부권 광역우편물류센터,33,68,경북 구미시,75,0,,전북 임실군,중부권 광역우편물류센터,146,8,중부권 광역우편물류센터,경북 구미시,146,35
026P10172,경기 의왕시,0,26,중부권 광역우편물류센터,36,68,경북 포항시 북구,82,0,,경기 의왕시,중부권 광역우편물류센터,210,13,중부권 광역우편물류센터,경북 포항시 북구,271,27
026P10173,서울 서초구,0,26,중부권 광역우편물류센터,37,68,경기 안산시 상록구,79,0,,서울 서초구,중부권 광역우편물류센터,221,14,중부권 광역우편물류센터,경기 안산시 상록구,212,15
026P10174,대전 유성구,0,26,중부권 광역우편물류센터,29,56,서울 송파구,67,0,,대전 유성구,중부권 광역우편물류센터,54,9,중부권 광역우편물류센터,서울 송파구,220,18
026P10175,경남 창원시 마산합포구,0,26,중부권 광역우편물류센터,39,92,광주 광산구,94,0,,경남 창원시 마산합포구,중부권 광역우편물류센터,251,15,중부권 광역우편물류센터,광주 광산구,38,28
026P10176,전남 완도군,0,26,중부권 광역우편물류센터,42,92,강원 홍천군,0,0,,전남 완도군,중부권 광역우편물류센터,310,10,중부권 광역우편물류센터,강원 홍천군,290,38
026P10177,부산 연제구,0,26,중부권 광역우편물류센터,42,92,전남 진도군,0,0,,부산 연제구,중부권 광역우편물류센터,315,11,중부권 광역우편물류센터,전남 진도군,290,31
026P10178,전남 담양군,0,26,중부권 광역우편물류센터,36,68,광주 남구,82,0,,전남 담양군,중부권 광역우편물류센터,207,12,중부권 광역우편물류센터,광주 남구,287,24
026P10179,경기 화성시,0,26,중부권 광역우편물류센터,36,68,인천 부평구,81,0,,경기 화성시,중부권 광역우편물류센터,207,11,중부권 광역우편물류센터,인천 부평구,255,27
026P10180,부산 중구,0,26,중부권 광역우편물류센터,41,92,경북 성주군,100,0,,부산 중구,중부권 광역우편물류센터,308,10,중부권 광역우편물류센터,경북 성주군,164,34
026P10181,전남 장성군,0,26,중부권 광역우편물류센터,36,68,경북 성주군,76,0,,전남 장성군,중부권 광역우편물류센터,190,13,중부권 광역우편물류센터,경북 성주군,164,22
026P10182,경기 고양시 일산동구,0,26,중부권 광역우편물류센터,39,92,서울 용산구,0,0,,경기 고양시 일산동구,중부권 광역우편물류센터,268,8,중부권 광역우편물류센터,서울 용산구,226,37
026P10183,서울 성북구,0,26,중부권 광역우편물류센터,38,92,대구 북구,0,0,,서울 성북구,중부권 광역우편물류센터,242,13,중부권 광역우편물류센터,대구 북구,192,31
026P10184,울산 동구,0,26,중부권 광역우편물류센터,42,92,울산 남구,0,0,,울산 동구,중부권 광역우편물류센터,318,22,중부권 광역우편물류센터,울산 남구,318,27
026P10185,전남 고흥군,0,26,중부권 광역우편물류센터,39,92,부산 사상구,0,0,,전남 고흥군,중부권 광역우편물류센터,261,17,중부권 광역우편물류센터,부산 사상구,308,31
026P10186,전북 정읍시,0,26,중부권 광역우편물류센터,34,68,세종특별자치시,71,0,,전북 정읍시,중부권 광역우편물류센터,152,8,중부권 광역우편물류센터,세종특별자치시,64,32
026P10187,경남 창원시 성산구,0,26,중부권 광역우편물류센터,40,92,충북 단양군,0,0,,경남 창원시 성산구,중부권 광역우편물류센터,290,13,중부권 광역우편물류센터,충북 단양군,250,30
026P10188,부산 금정구,0,26,중부권 광역우편물류센터,42,92,경기 여주시,0,0,,부산 금정구,중부권 광역우편물류센터,315,14,중부권 광역우편물류센터,경기 여주시,210,25
026P10189,충남 아산시,0,26,중부권 광역우편물류센터,32,68,대구 북구,78,0,,충남 아산시,중부권 광역우편물류센터,118,11,중부권 광역우편물류센터,대구 북구,192,24
026P10190,경남 창원시 진해구,0,26,중부권 광역우편물류센터,41,92,서울 도봉구,0,0,,경남 창원시 진해구,중부권 광역우편물류센터,295,13,중부권 광역우편물류센터,서울 도봉구,253,31
026P10191,경북 문경시,0,26,중부권 광역우편물류센터,35,68,경남 창원시 마산회원구,81,0,,경북 문경시,중부권 광역우편물류센터,187,9,중부권 광역우편물류센터,경남 창원시 마산회원구,251,28
026P10192,경기 가평군,0,26,중부권 광역우편물류센터,43,92,경기 오산시,0,0,,경기 가평군,중부권 광역우편물류센터,333,10,중부권 광역우편물류센터,경기 오산시,173,39
026P10193,서울 강동구,0,26,중부권 광역우편물류센터,37,68,충남 계룡시,71,0,,서울 강동구,중부권 광역우편물류센터,225,10,중부권 광역우편물류센터,충남 계룡시,53,23
026P10194,충남 서산시,0,26,중부권 광역우편물류센터,34,68,광주 남구,82,0,,충남 서산시,중부권 광역우편물류센터,161,10,중부권 광역우편물류센터,광주 남구,287,24
026P10195,충남 천안시 동남구,0,26,중부권 광역우편물류센터,33,68,전남 진도군,82,0,,충남 천안시 동남구,중부권 광역우편물류센터,133,5,중부권 광역우편물류센터,전남 진도군,290,20
026P10196,충남 아산시,0,26,중부권 광역우편물류센터,32,68,충북 청주시 흥덕구,73,0,,충남 아산시,중부권 광역우편물류센터,118,11,중부권 광역우편물류센터,충북 청주시 흥덕구,99,19
026P10197,인천 중구,0,26,중부권 광역우편물류센터,38,92,경남 하동군,0,0,,인천 중구,중부권 광역우편물류센터,244,16,중부권 광역우편물류센터,경남 하동군,227,33
026P10198,경기 용인시 기흥구,0,26,중부권 광역우편물류센터,36,68,경기 양주시,81,0,,경기 용인시 기흥구,중부권 광역우편물류센터,190,10,중부권 광역우편물류센터,경기 양주시,269,23
026P10199,경기 오산시,0,26,중부권 광역우편물류센터,35,68,경북 안동시,79,0,,경기 오산시,중부권 광역우편물류센터,173,8,중부권 광역우편물류센터,경북 안동시,216,30
026P10200,부산 기장군,0,26,중부권 광역우편물류센터,44,92,경북 예천군,0,0,,부산 기장군,중부권 광역우편물류센터,350,21,중부권 광역우편물류센터,경북 예천군,229,23
026P10201,경북 상주시,0,26,중부권 광역우편물류센터,34,68,인천 연수구,80,0,,경북 상주시,중부권 광역우편물류센터,165,6,중부권 광역우편물류센터,인천 연수구,248,18
026P10202,경남 밀양시,0,26,중부권 광역우편물류센터,39,92,강원 삼척시,0,0,,경남 밀양시,중부권 광역우편물류센터,263,15,중부권 광역우편물류센터,강원 삼척시,420,38
026P10203,서울 광진구,0,26,중부권 광역우편물류센터,38,92,광주 서구,0,0,,서울 광진구,중부권 광역우편물류센터,248,17,중부권 광역우편물류센터,광주 서구,287,30
026P10204,충북 충주시,0,26,중부권 광역우편물류센터,31,68,충남 태안군,76,0,,충북 충주시,중부권 광역우편물류센터,99,7,중부권 광역우편물류센터,충남 태안군,161,27
026P10205,전남 나주시,0,26,중부권 광역우편물류센터,40,92,대전 서구,95,0,,전남 나주시,중부권 광역우편물류센터,276,11,중부권 광역우편물류센터,대전 서구,54,29
026P10206,경기 파주시,0,26,중부권 광역우편물류센터,40,92,경기 오산시,0,0,,경기 파주시,중부권 광역우편물류센터,286,19,중부권 광역우편물류센터,경기 오산시,173,39
026P10207,서울 노원구,0,26,중부권 광역우편물류센터,39,92,경기 수원시 권선구,0,0,,서울 노원구,중부권 광역우편물류센터,253,11,중부권 광역우편물류센터,경기 수원시 권선구,210,20
026P10208,충북 음성군,0,26,중부권 광역우편물류센터,34,68,경남 거제시,80,0,,충북 음성군,중부권 광역우편물류센터,166,3,중부권 광역우편물류센터,경남 거제시,242,24
026P10209,강원 양구군,0,26,중부권 광역우편물류센터,42,92,광주 동구,0,0,,강원 양구군,중부권 광역우편물류센터,317,14,중부권 광역우편물류센터,광주 동구,215,36
026P10210,전남 담양군,0,26,중부권 광역우편물류센터,36,68,강원 정선군,84,0,,전남 담양군,중부권 광역우편물류센터,207,12,중부권 광역우편물류센터,강원 정선군,327,23
026P10211,부산 서구,0,26,중부권 광역우편물류센터,41,92,서울 종로구,0,0,,부산 서구,중부권 광역우편물류센터,308,11,중부권 광역우편물류센터,서울 종로구,226,37
026P10212,경기 수원시 팔달구,0,26,중부권 광역우편물류센터,36,68,강원 춘천시,84,0,,경기 수원시 팔달구,중부권 광역우편물류센터,202,14,중부권 광역우편물류센터,강원 춘천시,317,32
026P10213,충북 증평군,0,26,중부권 광역우편물류센터,32,68,경기 시흥시,80,0,,충북 증평군,중부권 광역우편물류센터,128,6,중부권 광역우편물류센터,경기 시흥시,230,21
026P10214,서울 마포구,0,26,중부권 광역우편물류센터,40,92,전남 신안군,0,0,,서울 마포구,중부권 광역우편물류센터,279,10,중부권 광역우편물류센터,전남 신안군,276,32
026P10215,전남 영암군,0,26,중부권 광역우편물류센터,42,92,인천 동구,0,0,,전남 영암군,중부권 광역우편물류센터,310,13,중부권 광역우편물류센터,인천 동구,253,27
026P10216,서울 광진구,0,26,중부권 광역우편물류센터,38,92,경기 안산시 상록구,0,0,,서울 광진구,중부권 광역우편물류센터,248,17,중부권 광역우편물류센터,경기 안산시 상록구,212,21
026P10217,경남 고성군,0,26,중부권 광역우편물류센터,37,68,강원 영월군,80,0,,경남 고성군,중부권 광역우편물류센터,223,6,중부권 광역우편물류센터,강원 영월군,231,36
026P10218,전남 해남군,0,26,중부권 광역우편물류센터,42,92,충북 청주시 서원구,97,0,,전남 해남군,중부권 광역우편물류센터,310,11,중부권 광역우편물류센터,충북 청주시 서원구,100,36
026P10219,대구 달서구,0,26,중부권 광역우편물류센터,35,68,경기 고양시 덕양구,81,0,,대구 달서구,중부권 광역우편물류센터,189,10,중부권 광역우편물류센터,경기 고양시 덕양구,268,24
026P10220,서울 서대문구,0,26,중부권 광역우편물류센터,40,92,전남 목포시,0,0,,서울 서대문구,중부권 광역우편물류센터,279,20,중부권 광역우편물류센터,전남 목포시,276,28
026P10221,강원 양구군,0,26,중부권 광역우편물류센터,42,92,경기 평택시,100,0,,강원 양구군,중부권 광역우편물류센터,317,14,중부권 광역우편물류센터,경기 평택시,154,38
026P10222,충북 보은군,0,26,중부권 광역우편물류센터,31,68,전북 고창군,78,0,,충북 보은군,중부권 광역우편물류센터,106,3,중부권 광역우편물류센터,전북 고창군,204,25
026P10223,광주 동구,0,26,중부권 광역우편물류센터,37,68,충북 충주시,73,0,,광주 동구,중부권 광역우편물류센터,215,5,중부권 광역우편물류센터,충북 충주시,99,27
026P10224,인천 동구,0,26,중부권 광역우편물류센터,39,92,부산 영도구,0,0,,인천 동구,중부권 광역우편물류센터,253,16,중부권 광역우편물류센터,부산 영도구,308,38
026P10225,경기 용인시 기흥구,0,26,중부권 광역우편물류센터,36,68,경기 이천시,78,0,,경기 용인시 기흥구,중부권 광역우편물류센터,190,10,중부권 광역우편물류센터,경기 이천시,193,23
026P10226,부산 남구,0,26,중부권 광역우편물류센터,41,92,대구 달성군,0,0,,부산 남구,중부권 광역우편물류센터,300,11,중부권 광역우편물류센터,대구 달성군,195,32
026P10227,충남 서산시,0,26,중부권 광역우편물류센터,34,68,경기 군포시,79,0,,충남 서산시,중부권 광역우편물류센터,161,10,중부권 광역우편물류센터,경기 군포시,228,28
026P10228,경기 시흥시,0,26,중부권 광역우편물류센터,38,92,경기 하남시,0,0,,경기 시흥시,중부권 광역우편물류센터,230,13,중부권 광역우편물류센터,경기 하남시,228,33
026P10229,부산 영도구,0,26,중부권 광역우편물류센터,41,92,광주 남구,0,0,,부산 영도구,중부권 광역우편물류센터,308,12,중부권 광역우편물류센터,광주 남구,287,33
026P10230,울산 동구,0,26,중부권 광역우편물류센터,42,92,경남 산청군,100,0,,울산 동구,중부권 광역우편물류센터,318,22,중부권 광역우편물류센터,경남 산청군,150,34
026P10231,경기 고양시 덕양구,0,26,중부권 광역우편물류센터,39,92,전남 신안군,0,0,,경기 고양시 덕양구,중부권 광역우편물류센터,268,14,중부권 광역우편물류센터,전남 신안군,276,32
026P10232,경북 영주시,0,26,중부권 광역우편물류센터,38,92,인천 남동구,0,0,,경북 영주시,중부권 광역우편물류센터,242,12,중부권 광역우편물류센터,인천 남동구,240,30
026P10233,전남 함평군,0,26,중부권 광역우편물류센터,38,92,충남 예산군,98,0,,전남 함평군,중부권 광역우편물류센터,244,15,중부권 광역우편물류센터,충남 예산군,128,30
026P10234,경기 여주시,0,26,중부권 광역우편물류센터,36,68,부산 남구,83,0,,경기 여주시,중부권 광역우편물류센터,210,10,중부권 광역우편물류센터,부산 남구,300,27
026P10235,대구 동구,0,26,중부권 광역우편물류센터,37,68,경남 창원시 마산회원구,81,0,,대구 동구,중부권 광역우편물류센터,212,8,중부권 광역우편물류센터,경남 창원시 마산회원구,251,28
026P10236,경남 의령군,0,26,중부권 광역우편물류센터,37,68,충남 계룡시,71,0,,경남 의령군,중부권 광역우편물류센터,225,9,중부권 광역우편물류센터,충남 계룡시,53,23
026P10237,경남 진주시,0,26,중부권 광역우편물류센터,36,68,경기 군포시,79,0,,경남 진주시,중부권 광역우편물류센터,198,7,중부권 광역우편물류센터,경기 군포시,228,28
026P10238,강원 홍천군,0,26,중부권 광역우편물류센터,40,92,경북 문경시,0,0,,강원 홍천군,중부권 광역우편물류센터,290,14,중부권 광역우편물류센터,경북 문경시,187,31
026P10239,전남 구례군,0,26,중부권 광역우편물류센터,36,68,충남 천안시 서북구,75,0,,전남 구례군,중부권 광역우편물류센터,196,8,중부권 광역우편물류센터,충남 천안시 서북구,133,15
026P10240,부산 북구,0,26,중부권 광역우편물류센터,41,92,경남 남해군,0,0,,부산 북구,중부권 광역우편물류센터,300,11,중부권 광역우편물류센터,경남 남해군,227,30
026P10241,서울 노원구,0,26,중부권 광역우편물류센터,39,92,경남 창원시 성산구,0,0,,서울 노원구,중부권 광역우편물류센터,253,11,중부권 광역우편물류센터,경남 창원시 성산구,290,21
026P10242,강원 정선군,0,26,중부권 광역우편물류센터,42,92,충남 예산군,98,0,,강원 정선군,중부권 광역우편물류센터,327,16,중부권 광역우편물류센터,충남 예산군,128,30
026P10243,전북 익산시,0,26,중부권 광역우편물류센터,31,68,경남 창원시 마산회원구,81,0,,전북 익산시,중부권 광역우편물류센터,103,6,중부권 광역우편물류센터,경남 창원시 마산회원구,251,28
026P10244,강원 고성군,0,26,중부권 광역우편물류센터,47,0,인천 계양구,0,0,,강원 고성군,중부권 광역우편물류센터,415,27,중부권 광역우편물류센터,인천 계양구,255,1
026P10245,경북 영천시,0,26,중부권 광역우편물류센터,40,92,서울 양천구,0,0,,경북 영천시,중부권 광역우편물류센터,274,13,중부권 광역우편물류센터,서울 양천구,258,24
026P10246,경기 안산시 상록구,0,26,중부권 광역우편물류센터,37,68,부산 영도구,83,0,,경기 안산시 상록구,중부권 광역우편물류센터,212,16,중부권 광역우편물류센터,부산 영도구,308,29
026P10247,대전 유성구,0,26,중부권 광역우편물류센터,29,56,대구 달서구,65,0,,대전 유성구,중부권 광역우편물류센터,54,9,중부권 광역우편물류센터,대구 달서구,189,20
026P10248,충남 천안시 동남구,0,26,중부권 광역우편물류센터,33,68,서울 중랑구,80,0,,충남 천안시 동남구,중부권 광역우편물류센터,133,5,중부권 광역우편물류센터,서울 중랑구,242,24
026P10249,대전 유성구,0,26,중부권 광역우편물류센터,29,56,전남 보성군,70,0,,대전 유성구,중부권 광역우편물류센터,54,9,중부권 광역우편물류센터,전남 보성군,286,20
026P10250,전북 익산시,0,26,중부권 광역우편물류센터,31,68,충북 단양군,80,0,,전북 익산시,중부권 광역우편물류센터,103,6,중부권 광역우편물류센터,충북 단양군,250,18
027P10001,충북 진천군,0,27,중부권 광역우편물류센터,34,68,충북 청주시 상당구,72,0,,충북 진천군,중부권 광역우편물류센터,140,7,중부권 광역우편물류센터,충북 청주시 상당구,84,22
