택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
001P10107,부산 수영구,0,1,중부권 광역우편물류센터,17,29,경기 오산시,38,0
001P10108,전북 남원시,0,1,중부권 광역우편물류센터,10,22,충북 보은군,27,0
001P10109,충남 공주시,0,1,중부권 광역우편물류센터,5,17,경기 김포시,30,0
001P10110,충남 태안군,0,1,중부권 광역우편물류센터,9,21,경기 의왕시,31,0
001P10111,전남 함평군,0,1,중부권 광역우편물류센터,13,25,경남 밀양시,38,0
001P10112,대구 중구,0,1,중부권 광역우편물류센터,11,23,경기 안산시 상록구,34,0
001P10113,경북 경주시,0,1,중부권 광역우편물류센터,15,27,경기 과천시,38,0
001P10114,경기 양평군,0,1,중부권 광역우편물류센터,13,25,전북 고창군,35,0
001P10115,전남 화순군,0,1,중부권 광역우편물류센터,12,24,경기 시흥시,36,0
001P10116,전북 군산시,0,1,중부권 광역우편물류센터,9,21,전북 익산시,26,0
001P10117,서울 강동구,0,1,중부권 광역우편물류센터,12,24,경기 파주시,38,0
001P10118,경남 창녕군,0,1,중부권 광역우편물류센터,12,24,전남 곡성군,35,0
001P10119,서울 서대문구,0,1,중부권 광역우편물류센터,15,27,전남 나주시,41,0
001P10120,충북 옥천군,0,1,중부권 광역우편물류센터,4,16,경기 양평군,28,0
001P10121,경남 거제시,0,1,중부권 광역우편물류센터,13,25,전남 무안군,38,0
001P10122,강원 정선군,0,1,중부권 광역우편물류센터,17,29,전북 남원시,38,0
001P10123,충북 음성군,0,1,중부권 광역우편물류센터,9,21,충남 홍성군,30,0
001P10124,대구 중구,0,1,중부권 광역우편물류센터,11,23,경남 양산시,38,0
001P10125,부산 영도구,0,1,중부권 광역우편물류센터,16,28,경남 창원시 마산회원구,41,0
001P10126,강원 동해시,0,1,중부권 광역우편물류센터,21,44,서울 영등포구,57,0
001P10127,강원 평창군,0,1,중부권 광역우편물류센터,15,27,경기 가평군,44,0
001P10128,경남 창원시 마산회원구,0,1,중부권 광역우편물류센터,14,26,부산 연제구,42,0
001P10129,서울 광진구,0,1,중부권 광역우편물류센터,13,25,부산 해운대구,43,0
001P10130,서울 종로구,0,1,중부권 광역우편물류센터,12,24,전북 무주군,28,0
001P10131,경기 부천시,0,1,중부권 광역우편물류센터,13,25,경기 고양시 일산서구,38,0
001P10132,경남 고성군,0,1,중부권 광역우편물류센터,12,24,부산 남구,39,0
001P10133,경기 시흥시,0,1,중부권 광역우편물류센터,13,25,강원 횡성군,38,0
001P10134,전남 무안군,0,1,중부권 광역우편물류센터,14,26,서울 중구,37,0
001P10135,경기 수원시 영통구,0,1,중부권 광역우편물류센터,12,24,경기 구리시,36,0
001P10136,경기 광주시,0,1,중부권 광역우편물류센터,12,24,서울 강동구,35,0
001P10137,충남 금산군,0,1,중부권 광역우편물류센터,3,15,전남 고흥군,28,0
001P10138,충북 괴산군,0,1,중부권 광역우편물류센터,12,24,경북 예천군,35,0
001P10139,경남 의령군,0,1,중부권 광역우편물류센터,12,24,인천 남동구,36,0
001P10140,경기 성남시 중원구,0,1,중부권 광역우편물류센터,12,24,경기 고양시 덕양구,37,0
001P10141,전남 곡성군,0,1,중부권 광역우편물류센터,12,24,충남 천안시 동남구,31,0
001P10142,부산 금정구,0,1,중부권 광역우편물류센터,17,29,경기 부천시,41,0
