택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
031P10026,경남 하동군,31,73,4,진주 우편집중국,36,0,202,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,58,0,경기 용인시 기흥구,0
031P10027,경기 시흥시,31,53,4,부천 우편집중국,35,47,253,292,중부권 광역우편물류센터,64,0,218,0,성남 우편집중국,0,0,39,0,경기 성남시 분당구,0
031P10028,경북 구미시,31,76,5,대구 우편집중국,36,48,192,202,중부권 광역우편물류센터,61,0,202,0,진주 우편집중국,0,0,102,0,경남 함양군,0
031P10029,부산 영도구,31,70,1,부산 우편집중국,36,48,295,352,중부권 광역우편물류센터,68,0,202,0,진주 우편집중국,0,0,34,0,경남 진주시,0
031P10030,대전 서구,31,46,3,대전 우편집중국,34,0,53,0,중부권 광역우편물류센터,0,0,229,0,수원 우편집중국,0,0,105,0,경기 평택시,0
031P10031,전남 보성군,31,84,7,순천 집중과,37,86,233,50,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,214,0,전북 전주시 완산구,0
031P10032,경북 예천군,31,44,3,안동 우편집중국,34,0,216,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,72,0,경기 광주시,0
031P10033,경기 포천시,31,52,3,의정부 우편집중국,34,46,261,241,중부권 광역우편물류센터,63,0,295,0,부산 우편집중국,0,0,39,0,경남 김해시,0
031P10034,충북 옥천군,31,135,8,천안 우편집중국,40,0,133,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,서울 양천구,0
031P10035,서울 송파구,31,58,3,동서울 우편집중국,35,47,248,292,중부권 광역우편물류센터,64,0,248,0,동서울 우편집중국,0,0,84,0,서울 중구,0
031P10036,부산 금정구,31,60,1,부산 우편집중국,35,47,295,353,중부권 광역우편물류센터,67,0,295,0,부산 우편집중국,0,0,70,0,부산 사하구,0
031P10037,경기 남양주시,31,40,3,동서울 우편집중국,34,46,248,304,중부권 광역우편물류센터,63,0,248,0,동서울 우편집중국,0,0,84,0,서울 용산구,0
031P10038,충남 서천군,31,156,8,대전 우편집중국,41,0,53,0,중부권 광역우편물류센터,0,0,318,0,울산 우편집중국,0,0,30,0,울산 남구,0
031P10039,경북 성주군,31,88,9,대구 우편집중국,37,49,192,203,중부권 광역우편물류센터,62,0,251,0,창원 우편집중국,0,0,49,0,경남 함안군,0
031P10040,경기 성남시 중원구,31,43,5,성남 우편집중국,34,0,218,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,인천 계양구,0
031P10041,전남 신안군,31,45,4,영암 우편집중국,34,0,290,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,66,0,인천 옹진군,0
031P10042,경남 창원시 마산합포구,31,30,7,창원 우편집중국,33,0,251,0,중부권 광역우편물류센터,0,0,261,0,의정부 우편집중국,0,0,64,0,서울 도봉구,0
031P10043,전북 무주군,31,175,17,천안 우편집중국,43,0,133,0,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,60,0,부산 동래구,0
031P10044,경기 여주시,31,75,7,원주 우편집중국,36,0,256,0,중부권 광역우편물류센터,0,0,251,0,창원 우편집중국,0,0,75,0,경남 창원시 성산구,0
031P10045,경북 영덕군,31,30,7,포항 우편집중국,33,45,271,105,중부권 광역우편물류센터,63,0,251,0,창원 우편집중국,0,0,49,0,경남 함안군,0
031P10046,인천 미추홀구,31,61,4,부천 우편집중국,35,47,253,292,중부권 광역우편물류센터,64,0,318,0,울산 우편집중국,0,0,30,0,울산 북구,0
031P10047,경기 오산시,31,86,7,수원 우편집중국,37,88,229,75,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,190,0,충남 보령시,0
031P10048,전남 강진군,31,50,3,영암 우편집중국,34,0,290,0,중부권 광역우편물류센터,0,0,251,0,창원 우편집중국,0,0,117,0,경남 고성군,0
031P10049,부산 중구,31,70,6,부산 우편집중국,36,48,295,352,중부권 광역우편물류센터,68,0,253,0,부천 우편집중국,0,0,71,0,경기 안산시 상록구,0
031P10050,경기 성남시 수정구,31,43,4,성남 우편집중국,34,0,218,0,중부권 광역우편물류센터,0,0,251,0,창원 우편집중국,0,0,117,0,경남 고성군,0
031P10051,인천 미추홀구,31,61,4,부천 우편집중국,35,47,253,292,중부권 광역우편물류센터,64,0,202,0,진주 우편집중국,0,0,234,0,전북 고창군,0
031P10052,경남 김해시,31,39,3,부산 우편집중국,34,46,295,341,중부권 광역우편물류센터,66,0,256,0,원주 우편집중국,0,0,108,0,강원 화천군,0
031P10053,대구 동구,31,50,3,대구 우편집중국,34,46,192,186,중부권 광역우편물류센터,59,0,133,0,천안 우편집중국,0,0,154,0,충남 금산군,0
031P10054,광주 북구,31,57,5,광주 우편집중국,35,78,199,125,중부권 광역우편물류센터,91,0,218,0,성남 우편집중국,0,0,56,0,경기 안양시 동안구,0
031P10055,경남 함양군,31,101,12,진주 우편집중국,38,0,202,0,중부권 광역우편물류센터,0,0,251,0,창원 우편집중국,0,0,75,0,경남 창녕군,0
031P10056,경기 이천시,31,94,5,성남 우편집중국,37,0,218,0,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,142,0,전북 남원시,0
031P10057,경남 진주시,31,34,5,진주 우편집중국,33,0,202,0,중부권 광역우편물류센터,0,0,251,0,창원 우편집중국,0,0,117,0,경남 고성군,0
031P10058,서울 중랑구,31,48,5,의정부 우편집중국,34,46,261,241,중부권 광역우편물류센터,63,0,202,0,진주 우편집중국,0,0,42,0,경남 사천시,0
031P10059,경남 함양군,31,101,12,진주 우편집중국,38,0,202,0,중부권 광역우편물류센터,0,0,268,0,고양 우편집중국,0,0,36,0,경기 김포시,0
031P10060,부산 동래구,31,60,7,부산 우편집중국,35,47,295,353,중부권 광역우편물류센터,67,0,53,0,대전 우편집중국,0,0,66,0,대전 대덕구,0
031P10061,경기 의정부시,31,68,4,의정부 우편집중국,36,48,261,243,중부권 광역우편물류센터,65,0,253,0,부천 우편집중국,0,0,61,0,인천 남동구,0
031P10062,인천 계양구,31,36,7,부천 우편집중국,33,45,253,299,중부권 광역우편물류센터,62,0,202,0,진주 우편집중국,0,0,42,0,경남 사천시,0
031P10063,전북 전주시 덕진구,31,190,13,진주 우편집중국,44,0,202,0,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,189,0,전북 완주군,0
031P10064,경북 안동시,31,30,3,안동 우편집중국,33,0,216,0,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,164,0,충북 영동군,0
031P10065,전남 곡성군,31,92,5,광주 우편집중국,37,90,199,125,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,47,0,인천 서구,0
031P10066,서울 구로구,31,88,6,성남 우편집중국,37,0,218,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,74,0,인천 동구,0
031P10067,강원 양양군,31,68,4,강릉 우편집중국,36,87,368,95,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,150,0,강원 인제군,0
031P10068,전북 임실군,31,180,10,진주 우편집중국,43,0,202,0,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,74,0,경남 밀양시,0
031P10069,인천 부평구,31,36,2,부천 우편집중국,33,45,253,299,중부권 광역우편물류센터,62,0,199,0,광주 우편집중국,0,0,71,0,광주 동구,0
031P10070,경기 수원시 권선구,31,77,3,수원 우편집중국,36,88,229,75,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,70,0,경북 의성군,0
031P10071,서울 용산구,31,84,3,동서울 우편집중국,37,49,248,287,중부권 광역우편물류센터,66,0,229,0,수원 우편집중국,0,0,77,0,경기 수원시 권선구,0
031P10072,경기 용인시 기흥구,31,58,8,성남 우편집중국,35,0,218,0,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,84,0,강원 평창군,0
031P10073,전남 장흥군,31,69,14,영암 우편집중국,36,0,290,0,중부권 광역우편물류센터,0,0,229,0,수원 우편집중국,0,0,30,0,경기 수원시 영통구,0
031P10074,인천 중구,31,66,5,부천 우편집중국,35,47,253,292,중부권 광역우편물류센터,64,0,295,0,부산 우편집중국,0,0,70,0,부산 서구,0
031P10075,경북 영덕군,31,30,7,포항 우편집중국,33,45,271,105,중부권 광역우편물류센터,63,0,253,0,부천 우편집중국,0,0,53,0,경기 시흥시,0
031P10076,전남 광양시,31,47,4,순천 집중과,34,86,233,50,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,284,0,전북 김제시,0
031P10077,전남 장흥군,31,69,14,영암 우편집중국,36,0,290,0,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,30,0,서울 광진구,0
031P10078,경북 울진군,31,30,5,포항 우편집중국,33,45,271,105,중부권 광역우편물류센터,63,0,100,0,청주 우편집중국,0,0,65,0,충북 청주시 상당구,0
031P10079,전남 보성군,31,84,7,순천 집중과,37,86,233,50,중부권 광역우편물류센터,0,0,268,0,고양 우편집중국,0,0,42,0,서울 마포구,0
031P10080,충북 청주시 서원구,31,30,3,청주 우편집중국,33,85,100,61,중부권 광역우편물류센터,92,0,261,0,의정부 우편집중국,0,0,55,0,강원 철원군,0
031P10081,경북 울진군,31,30,5,포항 우편집중국,33,45,271,105,중부권 광역우편물류센터,63,0,192,0,대구 우편집중국,0,0,55,0,경북 칠곡군,0
031P10082,전북 정읍시,31,244,24,진주 우편집중국,47,0,202,0,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,80,0,경북 고령군,0
031P10083,경기 용인시 기흥구,31,58,8,성남 우편집중국,35,0,218,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,88,0,서울 구로구,0
031P10084,경남 창원시 의창구,31,35,6,창원 우편집중국,33,0,251,0,중부권 광역우편물류센터,0,0,261,0,의정부 우편집중국,0,0,52,0,경기 포천시,0
031P10085,강원 화천군,31,108,6,원주 우편집중국,38,0,256,0,중부권 광역우편물류센터,0,0,271,0,포항 우편집중국,0,0,226,0,경북 경주시,0
031P10086,전남 함평군,31,108,9,광주 우편집중국,38,90,199,125,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,36,0,서울 성북구,0
031P10087,전남 영광군,31,82,6,광주 우편집중국,36,90,199,125,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,96,0,인천 강화군,0
031P10088,전남 강진군,31,50,3,영암 우편집중국,34,0,290,0,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,82,0,서울 강남구,0
031P10089,서울 서초구,31,79,3,동서울 우편집중국,36,48,248,287,중부권 광역우편물류센터,65,0,202,0,진주 우편집중국,0,0,284,0,전북 김제시,0
031P10090,전북 순창군,31,169,13,진주 우편집중국,42,0,202,0,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,154,0,충남 홍성군,0
031P10091,경북 의성군,31,70,4,안동 우편집중국,36,0,216,0,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,60,0,부산 수영구,0
031P10092,경기 김포시,31,36,5,고양 우편집중국,33,45,268,133,중부권 광역우편물류센터,63,0,100,0,청주 우편집중국,0,0,58,0,충북 증평군,0
031P10093,경기 안성시,31,114,7,수원 우편집중국,39,88,229,75,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,140,0,전남 나주시,0
031P10094,강원 양구군,31,108,7,원주 우편집중국,38,0,256,0,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,30,0,서울 광진구,0
031P10095,인천 중구,31,66,5,부천 우편집중국,35,47,253,292,중부권 광역우편물류센터,64,0,295,0,부산 우편집중국,0,0,70,0,부산 부산진구,0
031P10096,충남 청양군,31,102,12,대전 우편집중국,38,0,53,0,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,82,0,서울 강남구,0
031P10097,강원 횡성군,31,54,2,원주 우편집중국,35,0,256,0,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,58,0,서울 송파구,0
031P10098,대전 유성구,31,46,3,대전 우편집중국,34,0,53,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,68,0,경기 안산시 단원구,0
031P10099,경기 이천시,31,94,5,성남 우편집중국,37,0,218,0,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,57,0,경북 봉화군,0
031P10100,서울 강남구,31,82,5,동서울 우편집중국,36,48,248,287,중부권 광역우편물류센터,65,0,100,0,청주 우편집중국,0,0,142,0,충북 괴산군,0
031P10101,경북 의성군,31,70,4,안동 우편집중국,36,0,216,0,중부권 광역우편물류센터,0,0,229,0,수원 우편집중국,0,0,77,0,경기 수원시 장안구,0
031P10102,충북 청주시 흥덕구,31,44,4,청주 우편집중국,34,85,100,61,중부권 광역우편물류센터,92,0,199,0,광주 우편집중국,0,0,150,0,광주 서구,0
031P10103,인천 계양구,31,36,7,부천 우편집중국,33,45,253,299,중부권 광역우편물류센터,62,0,290,0,영암 우편집중국,0,0,50,0,전남 강진군,0
031P10104,부산 연제구,31,60,7,부산 우편집중국,35,47,295,353,중부권 광역우편물류센터,67,0,192,0,대구 우편집중국,0,0,30,0,대구 북구,0
031P10105,서울 강동구,31,54,5,동서울 우편집중국,35,47,248,292,중부권 광역우편물류센터,64,0,192,0,대구 우편집중국,0,0,54,0,경북 경산시,0
031P10106,전남 무안군,31,63,3,영암 우편집중국,35,0,290,0,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,53,0,경남 의령군,0
031P10107,경북 봉화군,31,57,8,안동 우편집중국,35,0,216,0,중부권 광역우편물류센터,0,0,100,0,청주 우편집중국,0,0,58,0,충북 증평군,0
031P10108,서울 성동구,31,84,8,동서울 우편집중국,37,49,248,287,중부권 광역우편물류센터,66,0,53,0,대전 우편집중국,0,0,156,0,충남 서천군,0
031P10109,부산 해운대구,31,152,10,부산 우편집중국,41,53,295,354,중부권 광역우편물류센터,73,0,100,0,청주 우편집중국,0,0,44,0,충북 충주시,0
031P10110,전북 임실군,31,180,10,진주 우편집중국,43,0,202,0,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,150,0,광주 남구,0
031P10111,부산 연제구,31,60,7,부산 우편집중국,35,47,295,353,중부권 광역우편물류센터,67,0,253,0,부천 우편집중국,0,0,71,0,경기 안산시 상록구,0
031P10112,경기 용인시 처인구,31,64,4,성남 우편집중국,35,0,218,0,중부권 광역우편물류센터,0,0,229,0,수원 우편집중국,0,0,77,0,경기 수원시 장안구,0
031P10113,울산 울주군,31,35,4,울산 우편집중국,33,63,318,75,중부권 광역우편물류센터,84,0,100,0,청주 우편집중국,0,0,44,0,충북 청주시 흥덕구,0
031P10114,강원 강릉시,31,30,2,강릉 우편집중국,33,87,368,95,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,47,0,인천 서구,0
031P10115,대구 서구,31,43,5,대구 우편집중국,34,46,192,186,중부권 광역우편물류센터,59,0,253,0,부천 우편집중국,0,0,70,0,인천 연수구,0
031P10116,강원 횡성군,31,54,2,원주 우편집중국,35,0,256,0,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,84,0,경북 군위군,0
031P10117,경기 광주시,31,72,5,성남 우편집중국,36,0,218,0,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,84,0,서울 종로구,0
031P10118,경북 고령군,31,80,5,대구 우편집중국,36,48,192,202,중부권 광역우편물류센터,61,0,290,0,영암 우편집중국,0,0,69,0,전남 장흥군,0
031P10119,서울 중랑구,31,48,5,의정부 우편집중국,34,46,261,241,중부권 광역우편물류센터,63,0,192,0,대구 우편집중국,0,0,50,0,대구 수성구,0
031P10120,전남 장성군,31,39,2,광주 우편집중국,34,66,199,125,중부권 광역우편물류센터,79,0,192,0,대구 우편집중국,0,0,80,0,경북 고령군,0
031P10121,광주 광산구,31,202,16,광주 우편집중국,44,0,199,0,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,82,0,경남 산청군,0
031P10122,경기 안산시 단원구,31,68,4,부천 우편집중국,36,48,253,285,중부권 광역우편물류센터,65,0,53,0,대전 우편집중국,0,0,56,0,세종특별자치시,0
031P10123,대전 유성구,31,46,3,대전 우편집중국,34,0,53,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,인천 부평구,0
031P10124,전남 함평군,31,108,9,광주 우편집중국,38,90,199,125,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,30,0,대구 중구,0
031P10125,대구 북구,31,30,3,대구 우편집중국,33,45,192,189,중부권 광역우편물류센터,58,0,199,0,광주 우편집중국,0,0,140,0,전남 나주시,0
031P10126,경북 영양군,31,90,6,안동 우편집중국,37,0,216,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,48,0,경기 과천시,0
031P10127,충남 당진시,31,109,5,천안 우편집중국,38,0,133,0,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,119,0,경북 문경시,0
031P10128,서울 동대문구,31,84,6,동서울 우편집중국,37,49,248,287,중부권 광역우편물류센터,66,0,295,0,부산 우편집중국,0,0,60,0,부산 연제구,0
031P10129,인천 서구,31,47,4,부천 우편집중국,34,46,253,298,중부권 광역우편물류센터,63,0,268,0,고양 우편집중국,0,0,42,0,서울 마포구,0
031P10130,전북 군산시,31,307,27,진주 우편집중국,51,0,202,0,중부권 광역우편물류센터,0,0,261,0,의정부 우편집중국,0,0,64,0,서울 강북구,0
031P10131,경기 김포시,31,36,5,고양 우편집중국,33,45,268,133,중부권 광역우편물류센터,63,0,202,0,진주 우편집중국,0,0,73,0,경남 남해군,0
031P10132,서울 구로구,31,88,6,성남 우편집중국,37,0,218,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,39,0,경기 성남시 분당구,0
031P10133,경북 영덕군,31,30,7,포항 우편집중국,33,45,271,105,중부권 광역우편물류센터,63,0,256,0,원주 우편집중국,0,0,150,0,강원 인제군,0
031P10134,경기 포천시,31,52,3,의정부 우편집중국,34,46,261,241,중부권 광역우편물류센터,63,0,318,0,울산 우편집중국,0,0,30,0,울산 동구,0
031P10135,경기 수원시 장안구,31,77,6,수원 우편집중국,36,88,229,75,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,74,0,경남 밀양시,0
031P10136,전북 전주시 덕진구,31,190,13,진주 우편집중국,44,0,202,0,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,71,0,광주 동구,0
031P10137,서울 은평구,31,39,2,고양 우편집중국,34,46,268,134,중부권 광역우편물류센터,64,0,268,0,고양 우편집중국,0,0,42,0,서울 서대문구,0
031P10138,충북 진천군,31,71,6,청주 우편집중국,36,0,100,0,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,57,0,광주 북구,0
031P10139,경기 연천군,31,55,8,의정부 우편집중국,35,47,261,241,중부권 광역우편물류센터,64,0,202,0,진주 우편집중국,0,0,149,0,경남 합천군,0
031P10140,전북 장수군,31,133,12,진주 우편집중국,40,0,202,0,중부권 광역우편물류센터,0,0,271,0,포항 우편집중국,0,0,30,0,경북 영덕군,0
031P10141,인천 서구,31,47,4,부천 우편집중국,34,46,253,298,중부권 광역우편물류센터,63,0,290,0,영암 우편집중국,0,0,45,0,전남 신안군,0
031P10142,서울 마포구,31,42,2,고양 우편집중국,34,46,268,134,중부권 광역우편물류센터,64,0,202,0,진주 우편집중국,0,0,214,0,전북 전주시 완산구,0
031P10143,서울 서대문구,31,42,5,고양 우편집중국,34,46,268,134,중부권 광역우편물류센터,64,0,199,0,광주 우편집중국,0,0,150,0,광주 남구,0
031P10144,충남 공주시,31,76,8,대전 우편집중국,36,0,53,0,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,98,0,충북 단양군,0
031P10145,전북 장수군,31,133,12,진주 우편집중국,40,0,202,0,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,84,0,경북 군위군,0
031P10146,전남 진도군,31,30,5,영암 우편집중국,33,0,290,0,중부권 광역우편물류센터,0,0,233,0,순천 집중과,0,0,30,0,전남 여수시,0
031P10147,충남 서산시,31,128,10,천안 우편집중국,40,0,133,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,68,0,경기 안산시 단원구,0
031P10148,전남 신안군,31,45,4,영암 우편집중국,34,0,290,0,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,71,0,광주 동구,0
031P10149,부산 해운대구,31,152,10,부산 우편집중국,41,53,295,354,중부권 광역우편물류센터,73,0,53,0,대전 우편집중국,0,0,116,0,충남 부여군,0
031P10150,인천 계양구,31,36,7,부천 우편집중국,33,45,253,299,중부권 광역우편물류센터,62,0,268,0,고양 우편집중국,0,0,30,0,경기 고양시 일산서구,0
031P10151,전남 완도군,31,50,2,영암 우편집중국,34,0,290,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,71,0,경기 안산시 상록구,0
031P10152,전남 영암군,31,50,5,영암 우편집중국,34,0,290,0,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,109,0,충남 당진시,0
031P10153,세종특별자치시,31,56,5,대전 우편집중국,35,0,53,0,중부권 광역우편물류센터,0,0,233,0,순천 집중과,0,0,58,0,전남 고흥군,0
031P10154,경북 봉화군,31,57,8,안동 우편집중국,35,0,216,0,중부권 광역우편물류센터,0,0,271,0,포항 우편집중국,0,0,30,0,경북 포항시 남구,0
031P10155,경북 영천시,31,168,6,포항 우편집중국,42,0,271,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,48,0,경기 과천시,0
031P10156,충남 예산군,31,113,4,천안 우편집중국,39,0,133,0,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,140,0,전남 나주시,0
031P10157,경남 창원시 의창구,31,35,6,창원 우편집중국,33,0,251,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,58,0,경기 용인시 수지구,0
031P10158,경남 김해시,31,39,3,부산 우편집중국,34,46,295,341,중부권 광역우편물류센터,66,0,218,0,성남 우편집중국,0,0,56,0,서울 관악구,0
031P10159,경북 봉화군,31,57,8,안동 우편집중국,35,0,216,0,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,45,0,충남 아산시,0
031P10160,경기 구리시,31,53,8,의정부 우편집중국,35,47,261,241,중부권 광역우편물류센터,64,0,202,0,진주 우편집중국,0,0,133,0,전북 장수군,0
031P10161,전남 담양군,31,70,5,광주 우편집중국,36,90,199,125,중부권 광역우편물류센터,0,0,271,0,포항 우편집중국,0,0,30,0,경북 포항시 남구,0
031P10162,전북 남원시,31,142,9,진주 우편집중국,40,0,202,0,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,57,0,경북 영주시,0
031P10163,대전 동구,31,57,4,대전 우편집중국,35,0,53,0,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,60,0,부산 연제구,0
031P10164,경북 문경시,31,119,6,안동 우편집중국,39,0,216,0,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,135,0,충북 옥천군,0
031P10165,충남 홍성군,31,154,13,천안 우편집중국,41,0,133,0,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,39,0,경남 김해시,0
031P10166,경기 수원시 권선구,31,77,3,수원 우편집중국,36,88,229,75,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,40,0,경기 남양주시,0
031P10167,서울 종로구,31,84,7,동서울 우편집중국,37,49,248,287,중부권 광역우편물류센터,66,0,216,0,안동 우편집중국,0,0,70,0,경북 의성군,0
031P10168,대구 달성군,31,54,1,대구 우편집중국,35,47,192,201,중부권 광역우편물류센터,60,0,253,0,부천 우편집중국,0,0,36,0,서울 양천구,0
031P10169,경남 창원시 성산구,31,75,3,창원 우편집중국,36,0,251,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,66,0,인천 옹진군,0
031P10170,부산 기장군,31,65,7,울산 우편집중국,35,87,318,75,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,82,0,서울 강남구,0
031P10171,경북 영덕군,31,30,7,포항 우편집중국,33,45,271,105,중부권 광역우편물류센터,63,0,100,0,청주 우편집중국,0,0,97,0,충북 음성군,0
031P10172,경기 화성시,31,110,9,수원 우편집중국,38,88,229,75,중부권 광역우편물류센터,0,0,261,0,의정부 우편집중국,0,0,52,0,경기 포천시,0
031P10173,경기 화성시,31,110,9,수원 우편집중국,38,88,229,75,중부권 광역우편물류센터,0,0,100,0,청주 우편집중국,0,0,87,0,충북 보은군,0
031P10174,전북 김제시,31,284,19,진주 우편집중국,50,0,202,0,중부권 광역우편물류센터,0,0,368,0,강릉 우편집중국,0,0,82,0,강원 삼척시,0
031P10175,인천 남동구,31,61,8,부천 우편집중국,35,47,253,292,중부권 광역우편물류센터,64,0,318,0,울산 우편집중국,0,0,30,0,울산 남구,0
031P10176,충남 계룡시,31,30,3,대전 우편집중국,33,0,53,0,중부권 광역우편물류센터,0,0,251,0,창원 우편집중국,0,0,30,0,경남 창원시 마산회원구,0
031P10177,전북 전주시 완산구,31,214,18,진주 우편집중국,45,0,202,0,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,30,0,경북 안동시,0
031P10178,인천 강화군,31,96,7,부천 우편집중국,37,49,253,272,중부권 광역우편물류센터,66,0,216,0,안동 우편집중국,0,0,44,0,경북 예천군,0
031P10179,경남 진주시,31,34,5,진주 우편집중국,33,0,202,0,중부권 광역우편물류센터,0,0,261,0,의정부 우편집중국,0,0,38,0,경기 양주시,0
031P10180,경북 구미시,31,76,5,대구 우편집중국,36,48,192,202,중부권 광역우편물류센터,61,0,199,0,광주 우편집중국,0,0,71,0,전남 화순군,0
031P10181,경남 창원시 진해구,31,80,8,창원 우편집중국,36,0,251,0,중부권 광역우편물류센터,0,0,290,0,영암 우편집중국,0,0,50,0,전남 영암군,0
031P10182,부산 연제구,31,60,7,부산 우편집중국,35,47,295,353,중부권 광역우편물류센터,67,0,318,0,울산 우편집중국,0,0,30,0,울산 남구,0
031P10183,경북 포항시 남구,31,30,3,포항 우편집중국,33,45,271,105,중부권 광역우편물류센터,63,0,248,0,동서울 우편집중국,0,0,58,0,서울 송파구,0
031P10184,서울 강서구,31,36,3,부천 우편집중국,33,45,253,299,중부권 광역우편물류센터,62,0,216,0,안동 우편집중국,0,0,97,0,경북 상주시,0
031P10185,경북 김천시,31,106,10,대구 우편집중국,38,50,192,206,중부권 광역우편물류센터,63,0,218,0,성남 우편집중국,0,0,72,0,경기 광주시,0
031P10186,경북 김천시,31,106,10,대구 우편집중국,38,50,192,206,중부권 광역우편물류센터,63,0,229,0,수원 우편집중국,0,0,77,0,경기 수원시 장안구,0
031P10187,서울 성동구,31,84,8,동서울 우편집중국,37,49,248,287,중부권 광역우편물류센터,66,0,248,0,동서울 우편집중국,0,0,58,0,서울 송파구,0
031P10188,울산 남구,31,30,4,울산 우편집중국,33,63,318,75,중부권 광역우편물류센터,84,0,256,0,원주 우편집중국,0,0,54,0,강원 횡성군,0
031P10189,경북 고령군,31,80,5,대구 우편집중국,36,48,192,202,중부권 광역우편물류센터,61,0,202,0,진주 우편집중국,0,0,124,0,경남 거창군,0
031P10190,전남 보성군,31,84,7,순천 집중과,37,86,233,50,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,108,0,강원 양구군,0
031P10191,서울 강동구,31,54,5,동서울 우편집중국,35,47,248,292,중부권 광역우편물류센터,64,0,368,0,강릉 우편집중국,0,0,72,0,강원 동해시,0
