택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
064P10003,강원 정선군,64,124,1,원주 우편집중국,72,84,256,19,중부권 광역우편물류센터,101,472,53,13,대전 우편집중국,476,488,190,13,충남 보령시,0
064P10004,경남 창원시 마산합포구,64,30,2,창원 우편집중국,66,78,251,21,중부권 광역우편물류센터,95,424,218,14,성남 우편집중국,439,451,58,10,경기 용인시 수지구,455
064P10005,강원 고성군,64,97,2,강릉 우편집중국,70,82,368,20,중부권 광역우편물류센터,107,0,251,0,창원 우편집중국,0,0,136,0,경남 거제시,0
064P10006,경남 창원시 마산합포구,64,30,2,창원 우편집중국,66,78,251,21,중부권 광역우편물류센터,95,424,251,7,창원 우편집중국,441,453,35,6,경남 창원시 의창구,455
064P10007,전북 완주군,64,189,4,진주 우편집중국,77,89,202,27,중부권 광역우편물류센터,102,472,192,13,대구 우편집중국,485,497,50,6,대구 동구,500
064P10008,부산 북구,64,35,1,부산 우편집중국,66,78,295,41,중부권 광역우편물류센터,98,424,261,7,의정부 우편집중국,441,453,38,5,경기 양주시,456
064P10009,세종특별자치시,64,56,1,대전 우편집중국,68,80,53,5,중부권 광역우편물류센터,84,376,229,10,수원 우편집중국,391,403,30,8,경기 수원시 영통구,405
064P10010,부산 연제구,64,60,1,부산 우편집중국,68,80,295,34,중부권 광역우편물류센터,100,472,290,6,영암 우편집중국,491,0,63,0,전남 무안군,0
064P10011,서울 도봉구,64,64,1,의정부 우편집중국,68,80,261,19,중부권 광역우편물류센터,97,424,202,20,진주 우편집중국,437,449,73,6,경남 남해군,454
064P10012,전남 강진군,64,50,1,영암 우편집중국,67,79,290,23,중부권 광역우편물류센터,98,424,229,3,수원 우편집중국,439,451,77,13,경기 수원시 장안구,456
064P10013,강원 동해시,64,72,1,강릉 우편집중국,69,81,368,18,중부권 광역우편물류센터,106,472,53,13,대전 우편집중국,476,488,190,13,충남 보령시,0
064P10014,경기 동두천시,64,45,1,의정부 우편집중국,67,79,261,19,중부권 광역우편물류센터,96,424,192,6,대구 우편집중국,437,449,79,3,경북 청도군,454
064P10015,경남 진주시,64,34,2,진주 우편집중국,66,78,202,34,중부권 광역우편물류센터,91,424,261,7,의정부 우편집중국,441,453,64,8,서울 노원구,457
064P10016,전남 해남군,64,50,1,영암 우편집중국,67,79,290,23,중부권 광역우편물류센터,98,424,253,11,부천 우편집중국,441,453,66,9,인천 옹진군,457
064P10017,전남 영암군,64,50,1,영암 우편집중국,67,79,290,23,중부권 광역우편물류센터,98,424,133,15,천안 우편집중국,433,445,154,8,충남 금산군,455
064P10018,경기 하남시,64,51,1,동서울 우편집중국,67,79,248,26,중부권 광역우편물류센터,96,424,218,14,성남 우편집중국,439,451,56,6,서울 관악구,455
064P10019,충북 청주시 흥덕구,64,44,1,청주 우편집중국,67,79,100,7,중부권 광역우편물류센터,86,376,192,16,대구 우편집중국,389,401,76,10,경북 구미시,406
064P10020,전남 신안군,64,45,1,영암 우편집중국,67,79,290,23,중부권 광역우편물류센터,98,424,256,13,원주 우편집중국,441,453,30,6,강원 원주시,455
064P10021,경기 김포시,64,36,1,고양 우편집중국,66,78,268,25,중부권 광역우편물류센터,96,424,251,7,창원 우편집중국,441,453,75,11,경남 창원시 성산구,458
064P10022,충북 단양군,64,98,1,원주 우편집중국,71,83,256,17,중부권 광역우편물류센터,100,472,295,8,부산 우편집중국,492,0,60,0,부산 연제구,0
064P10023,충남 서산시,64,128,1,천안 우편집중국,73,85,133,8,중부권 광역우편물류센터,94,424,218,14,성남 우편집중국,439,451,56,5,경기 안양시 동안구,455
064P10024,경남 밀양시,64,74,1,부산 우편집중국,69,81,295,33,중부권 광역우편물류센터,101,472,192,13,대구 우편집중국,485,497,30,9,대구 북구,499
064P10025,강원 평창군,64,84,2,원주 우편집중국,70,82,256,15,중부권 광역우편물류센터,99,448,202,1,진주 우편집중국,461,473,189,11,전북 완주군,486
064P10026,부산 사상구,64,70,1,부산 우편집중국,69,81,295,33,중부권 광역우편물류센터,101,472,216,7,안동 우편집중국,486,498,57,9,경북 봉화군,0
064P10027,서울 성동구,64,84,1,동서울 우편집중국,70,82,248,26,중부권 광역우편물류센터,99,448,271,1,포항 우편집중국,466,478,30,6,경북 영덕군,480
064P10028,경기 광명시,64,60,3,성남 우편집중국,68,80,218,28,중부권 광역우편물류센터,95,424,199,14,광주 우편집중국,437,449,92,9,전남 곡성군,455
064P10029,경남 창녕군,64,75,1,창원 우편집중국,69,81,251,25,중부권 광역우편물류센터,98,424,199,14,광주 우편집중국,437,449,71,6,광주 동구,454
064P10030,경남 창원시 성산구,64,75,3,창원 우편집중국,69,81,251,25,중부권 광역우편물류센터,98,424,53,5,대전 우편집중국,428,440,56,9,세종특별자치시,444
064P10031,부산 기장군,64,65,1,울산 우편집중국,68,80,318,15,중부권 광역우편물류센터,101,472,251,9,창원 우편집중국,489,0,30,0,경남 창원시 마산회원구,0
064P10032,전북 고창군,64,234,1,진주 우편집중국,80,92,202,33,중부권 광역우편물류센터,105,472,261,14,의정부 우편집중국,489,0,64,0,서울 도봉구,0
064P10033,서울 성북구,64,36,1,동서울 우편집중국,66,78,248,24,중부권 광역우편물류센터,95,424,199,14,광주 우편집중국,437,449,150,12,광주 남구,459
064P10034,경북 포항시 남구,64,30,1,포항 우편집중국,66,78,271,16,중부권 광역우편물류센터,96,424,253,11,부천 우편집중국,441,453,70,5,인천 연수구,458
064P10035,경북 고령군,64,80,1,대구 우편집중국,69,81,192,17,중부권 광역우편물류센터,94,424,202,20,진주 우편집중국,437,449,133,12,전북 장수군,458
064P10036,충남 계룡시,64,30,1,대전 우편집중국,66,78,53,5,중부권 광역우편물류센터,82,328,202,16,진주 우편집중국,341,353,190,6,전북 전주시 덕진구,366
064P10037,전남 목포시,64,45,1,영암 우편집중국,67,79,290,23,중부권 광역우편물류센터,98,424,261,7,의정부 우편집중국,441,453,52,7,경기 포천시,456
064P10038,전남 광양시,64,47,1,순천 집중과,67,79,233,12,중부권 광역우편물류센터,95,424,295,9,부산 우편집중국,444,456,35,8,부산 남구,458
064P10039,경남 양산시,64,94,2,울산 우편집중국,70,82,318,15,중부권 광역우편물류센터,103,472,229,3,수원 우편집중국,487,499,114,9,경기 안성시,0
065P10001,세종특별자치시,65,56,2,대전 우편집중국,69,81,53,8,중부권 광역우편물류센터,85,376,290,9,영암 우편집중국,395,407,50,9,전남 해남군,410
065P10002,부산 서구,65,70,1,부산 우편집중국,70,82,295,29,중부권 광역우편물류센터,102,472,216,7,안동 우편집중국,486,498,119,10,경북 문경시,0
065P10003,울산 북구,65,30,1,울산 우편집중국,67,79,318,14,중부권 광역우편물류센터,100,472,251,9,창원 우편집중국,489,0,30,0,경남 창원시 마산합포구,0
065P10004,광주 동구,65,71,2,광주 우편집중국,70,82,199,22,중부권 광역우편물류센터,95,424,216,10,안동 우편집중국,438,450,90,7,경북 영양군,456
065P10005,경남 창녕군,65,75,2,창원 우편집중국,70,82,251,26,중부권 광역우편물류센터,99,472,199,12,광주 우편집중국,485,497,150,13,광주 남구,0
065P10006,경기 용인시 처인구,65,64,1,성남 우편집중국,69,81,218,28,중부권 광역우편물류센터,96,424,290,8,영암 우편집중국,443,455,50,9,전남 영암군,458
065P10007,서울 성동구,65,84,3,동서울 우편집중국,71,83,248,30,중부권 광역우편물류센터,100,472,256,5,원주 우편집중국,489,0,30,0,강원 원주시,0
065P10008,경남 진주시,65,34,3,진주 우편집중국,67,79,202,35,중부권 광역우편물류센터,92,424,253,11,부천 우편집중국,441,453,36,6,인천 부평구,455
065P10009,경남 창원시 마산합포구,65,30,3,창원 우편집중국,67,79,251,23,중부권 광역우편물류센터,96,424,256,13,원주 우편집중국,441,453,108,6,강원 춘천시,460
065P10010,인천 부평구,65,36,1,부천 우편집중국,67,79,253,31,중부권 광역우편물류센터,96,424,253,11,부천 우편집중국,441,453,96,10,인천 강화군,459
065P10011,서울 강남구,65,82,1,동서울 우편집중국,70,82,248,26,중부권 광역우편물류센터,99,472,290,6,영암 우편집중국,491,0,50,0,전남 강진군,0
065P10012,강원 홍천군,65,81,1,원주 우편집중국,70,82,256,15,중부권 광역우편물류센터,99,472,268,5,고양 우편집중국,490,0,30,0,경기 고양시 덕양구,0
065P10013,경기 용인시 기흥구,65,58,1,성남 우편집중국,69,81,218,28,중부권 광역우편물류센터,96,424,256,13,원주 우편집중국,441,453,98,7,충북 단양군,460
065P10014,경기 동두천시,65,45,2,의정부 우편집중국,68,80,261,19,중부권 광역우편물류센터,97,424,256,13,원주 우편집중국,441,453,108,2,강원 양구군,460
065P10015,전남 화순군,65,71,1,광주 우편집중국,70,82,199,22,중부권 광역우편물류센터,95,424,216,10,안동 우편집중국,438,450,90,7,경북 영양군,456
065P10016,전남 구례군,65,128,3,광주 우편집중국,74,86,199,19,중부권 광역우편물류센터,99,472,100,10,청주 우편집중국,479,491,58,9,충북 증평군,495
065P10017,광주 동구,65,71,2,광주 우편집중국,70,82,199,22,중부권 광역우편물류센터,95,424,199,14,광주 우편집중국,437,449,140,10,전남 나주시,458
065P10018,충북 청주시 청원구,65,30,1,청주 우편집중국,67,79,100,7,중부권 광역우편물류센터,86,376,218,9,성남 우편집중국,391,403,88,7,서울 구로구,409
065P10019,경기 안성시,65,114,2,수원 우편집중국,73,85,229,11,중부권 광역우편물류센터,100,472,261,14,의정부 우편집중국,489,0,55,0,강원 철원군,0
065P10020,경남 창원시 마산회원구,65,30,1,창원 우편집중국,67,79,251,23,중부권 광역우편물류센터,96,424,268,8,고양 우편집중국,442,454,30,7,경기 고양시 일산서구,456
065P10021,경기 여주시,65,75,1,원주 우편집중국,70,82,256,15,중부권 광역우편물류센터,99,472,53,13,대전 우편집중국,476,488,156,7,충남 서천군,498
065P10022,전북 김제시,65,284,2,진주 우편집중국,84,96,202,29,중부권 광역우편물류센터,109,0,218,0,성남 우편집중국,0,0,51,0,서울 동작구,0
065P10023,서울 강북구,65,64,1,의정부 우편집중국,69,81,261,19,중부권 광역우편물류센터,98,424,233,1,순천 집중과,440,452,30,10,전남 여수시,454
065P10024,강원 양양군,65,68,2,강릉 우편집중국,70,82,368,20,중부권 광역우편물류센터,107,0,290,0,영암 우편집중국,0,0,45,0,전남 신안군,0
065P10025,서울 성동구,65,84,3,동서울 우편집중국,71,83,248,30,중부권 광역우편물류센터,100,472,202,9,진주 우편집중국,485,497,142,10,전북 남원시,0
065P10026,충남 부여군,65,116,2,대전 우편집중국,73,85,53,6,중부권 광역우편물류센터,89,376,218,9,성남 우편집중국,391,403,58,7,경기 용인시 수지구,407
066P10001,충북 증평군,66,58,1,청주 우편집중국,70,82,100,6,중부권 광역우편물류센터,89,376,216,4,안동 우편집중국,390,402,90,8,경북 청송군,408
066P10002,경북 성주군,66,88,1,대구 우편집중국,72,84,192,15,중부권 광역우편물류센터,97,424,295,9,부산 우편집중국,444,456,152,6,부산 해운대구,466
066P10003,부산 강서구,66,34,1,부산 우편집중국,68,80,295,34,중부권 광역우편물류센터,100,472,268,5,고양 우편집중국,490,0,42,0,서울 서대문구,0
066P10004,전남 신안군,66,45,2,영암 우편집중국,69,81,290,25,중부권 광역우편물류센터,100,472,53,13,대전 우편집중국,476,488,46,12,대전 유성구,491
066P10005,충북 단양군,66,98,2,원주 우편집중국,73,85,256,20,중부권 광역우편물류센터,102,472,253,14,부천 우편집중국,489,0,96,0,인천 강화군,0
066P10006,전남 강진군,66,50,3,영암 우편집중국,69,81,290,25,중부권 광역우편물류센터,100,472,53,13,대전 우편집중국,476,488,30,7,충남 계룡시,490
066P10007,경기 의왕시,66,66,1,성남 우편집중국,70,82,218,29,중부권 광역우편물류센터,97,424,202,20,진주 우편집중국,437,449,234,3,전북 고창군,465
066P10008,경북 영천시,66,168,1,포항 우편집중국,77,89,271,9,중부권 광역우편물류센터,107,0,133,0,천안 우편집중국,0,0,154,0,충남 금산군,0
066P10009,전남 강진군,66,50,3,영암 우편집중국,69,81,290,25,중부권 광역우편물류센터,100,472,199,12,광주 우편집중국,485,497,140,11,전남 나주시,0
066P10010,전남 보성군,66,84,3,순천 집중과,72,84,233,11,중부권 광역우편물류센터,100,472,261,14,의정부 우편집중국,489,0,64,0,서울 도봉구,0
066P10011,전남 해남군,66,50,2,영암 우편집중국,69,81,290,25,중부권 광역우편물류센터,100,472,256,5,원주 우편집중국,489,0,108,0,강원 화천군,0
066P10012,경기 남양주시,66,40,1,동서울 우편집중국,69,81,248,26,중부권 광역우편물류센터,98,424,216,10,안동 우편집중국,438,450,30,6,경북 안동시,452
066P10013,경기 용인시 수지구,66,58,1,성남 우편집중국,70,82,218,29,중부권 광역우편물류센터,97,424,251,7,창원 우편집중국,441,453,136,7,경남 통영시,462
066P10014,전북 김제시,66,284,3,진주 우편집중국,85,97,202,29,중부권 광역우편물류센터,110,0,229,0,수원 우편집중국,0,0,30,0,경기 수원시 영통구,0
066P10015,전북 순창군,66,169,1,진주 우편집중국,77,89,202,27,중부권 광역우편물류센터,102,472,261,14,의정부 우편집중국,489,0,52,0,경기 포천시,0
066P10016,경북 군위군,66,84,2,대구 우편집중국,72,84,192,15,중부권 광역우편물류센터,97,424,268,8,고양 우편집중국,442,454,36,7,경기 김포시,456
066P10017,전북 익산시,66,200,1,진주 우편집중국,79,91,202,28,중부권 광역우편물류센터,104,472,199,12,광주 우편집중국,485,497,128,9,전남 구례군,0
066P10018,경남 거창군,66,124,1,진주 우편집중국,74,86,202,28,중부권 광역우편물류센터,99,472,100,10,청주 우편집중국,479,491,65,7,충북 청주시 상당구,495
066P10019,경기 수원시 권선구,66,77,1,수원 우편집중국,71,83,229,12,중부권 광역우편물류센터,98,424,248,7,동서울 우편집중국,441,453,213,7,경기 가평군,467
066P10020,경북 의성군,66,70,1,안동 우편집중국,71,83,216,9,중부권 광역우편물류센터,97,424,261,7,의정부 우편집중국,441,453,48,7,서울 중랑구,456
067P10001,전남 순천시,67,36,1,순천 집중과,69,81,233,13,중부권 광역우편물류센터,97,424,261,7,의정부 우편집중국,441,453,55,9,강원 철원군,457
067P10002,서울 금천구,67,56,2,성남 우편집중국,71,83,218,29,중부권 광역우편물류센터,98,424,202,20,진주 우편집중국,437,449,142,9,전북 남원시,458
067P10003,전북 순창군,67,169,2,진주 우편집중국,78,90,202,29,중부권 광역우편물류센터,103,472,248,17,동서울 우편집중국,489,0,30,0,서울 광진구,0
067P10004,전북 진안군,67,150,1,진주 우편집중국,77,89,202,27,중부권 광역우편물류센터,102,472,261,14,의정부 우편집중국,489,0,68,0,경기 의정부시,0
067P10005,대전 서구,67,46,1,대전 우편집중국,70,82,53,6,중부권 광역우편물류센터,86,376,318,7,울산 우편집중국,397,409,65,7,부산 기장군,413
067P10006,전북 무주군,67,175,3,천안 우편집중국,79,91,133,11,중부권 광역우편물류센터,100,472,261,14,의정부 우편집중국,489,0,53,0,경기 구리시,0
067P10007,강원 속초시,67,97,1,강릉 우편집중국,73,85,368,21,중부권 광역우편물류센터,110,0,53,0,대전 우편집중국,0,0,102,0,충남 청양군,0
067P10008,경기 구리시,67,53,1,의정부 우편집중국,71,83,261,19,중부권 광역우편물류센터,100,472,295,8,부산 우편집중국,492,0,70,0,부산 중구,0
067P10009,경남 창원시 마산합포구,67,30,1,창원 우편집중국,69,81,251,25,중부권 광역우편물류센터,98,424,216,10,안동 우편집중국,438,450,119,9,경북 문경시,458
067P10010,서울 금천구,67,56,2,성남 우편집중국,71,83,218,29,중부권 광역우편물류센터,98,424,268,8,고양 우편집중국,442,454,36,7,경기 김포시,456
067P10011,부산 동래구,67,60,1,부산 우편집중국,71,83,295,30,중부권 광역우편물류센터,103,472,251,9,창원 우편집중국,489,0,136,0,경남 통영시,0
067P10012,충남 당진시,67,109,1,천안 우편집중국,74,86,133,8,중부권 광역우편물류센터,95,424,202,20,진주 우편집중국,437,449,34,7,경남 진주시,451
068P10001,경기 광주시,68,72,1,성남 우편집중국,73,85,218,33,중부권 광역우편물류센터,100,472,261,14,의정부 우편집중국,489,0,64,0,서울 노원구,0
068P10002,충남 부여군,68,116,3,대전 우편집중국,76,88,53,5,중부권 광역우편물류센터,92,424,271,5,포항 우편집중국,442,454,168,7,경북 영천시,465
068P10003,경기 성남시 분당구,68,39,1,성남 우편집중국,71,83,218,29,중부권 광역우편물류센터,98,424,218,14,성남 우편집중국,439,451,51,3,서울 동작구,454
068P10004,충남 천안시 서북구,68,30,1,천안 우편집중국,70,82,133,8,중부권 광역우편물류센터,91,424,199,14,광주 우편집중국,437,449,150,4,광주 서구,459
068P10005,경남 창원시 의창구,68,35,1,창원 우편집중국,70,82,251,26,중부권 광역우편물류센터,99,472,133,7,천안 우편집중국,481,493,154,9,충남 금산군,0
068P10006,경북 상주시,68,97,1,안동 우편집중국,74,86,216,9,중부권 광역우편물류센터,100,472,202,9,진주 우편집중국,485,497,102,5,경남 함양군,0
068P10007,경기 용인시 기흥구,68,58,2,성남 우편집중국,72,84,218,29,중부권 광역우편물류센터,99,472,268,5,고양 우편집중국,490,0,36,0,경기 김포시,0
068P10008,강원 횡성군,68,54,1,원주 우편집중국,72,84,256,19,중부권 광역우편물류센터,101,472,53,13,대전 우편집중국,476,488,56,12,세종특별자치시,492
068P10009,경기 하남시,68,51,1,동서울 우편집중국,71,83,248,30,중부권 광역우편물류센터,100,472,100,10,청주 우편집중국,479,491,30,9,충북 청주시 서원구,493
068P10010,전북 진안군,68,150,2,진주 우편집중국,78,90,202,29,중부권 광역우편물류센터,103,472,216,7,안동 우편집중국,486,498,30,8,경북 안동시,500
068P10011,서울 관악구,68,56,1,성남 우편집중국,72,84,218,29,중부권 광역우편물류센터,99,472,100,10,청주 우편집중국,479,491,44,8,충북 충주시,494
068P10012,광주 광산구,68,202,3,광주 우편집중국,81,93,199,20,중부권 광역우편물류센터,106,472,218,13,성남 우편집중국,487,499,64,10,경기 용인시 처인구,0
068P10013,서울 중구,68,84,1,동서울 우편집중국,74,86,248,27,중부권 광역우편물류센터,103,472,318,4,울산 우편집중국,493,0,30,0,울산 남구,0
068P10014,경남 창원시 진해구,68,80,1,창원 우편집중국,73,85,251,26,중부권 광역우편물류센터,102,472,248,17,동서울 우편집중국,489,0,84,0,서울 종로구,0
068P10015,전남 강진군,68,50,3,영암 우편집중국,71,83,290,26,중부권 광역우편물류센터,102,472,192,13,대구 우편집중국,485,497,54,9,경북 경산시,0
068P10016,전북 전주시 덕진구,68,190,2,진주 우편집중국,81,93,202,34,중부권 광역우편물류센터,106,472,253,14,부천 우편집중국,489,0,70,0,인천 연수구,0
068P10017,경기 과천시,68,48,1,성남 우편집중국,71,83,218,29,중부권 광역우편물류센터,98,424,202,20,진주 우편집중국,437,449,214,8,전북 전주시 완산구,463
068P10018,광주 동구,68,71,3,광주 우편집중국,73,85,199,22,중부권 광역우편물류센터,98,424,202,20,진주 우편집중국,437,449,73,4,경남 하동군,454
068P10019,부산 해운대구,68,152,1,부산 우편집중국,78,90,295,31,중부권 광역우편물류센터,110,0,53,0,대전 우편집중국,0,0,46,0,대전 유성구,0
068P10020,충북 청주시 서원구,68,30,2,청주 우편집중국,70,82,100,6,중부권 광역우편물류센터,89,376,192,16,대구 우편집중국,389,401,88,8,경북 성주군,407
068P10021,대구 수성구,68,50,1,대구 우편집중국,71,83,192,13,중부권 광역우편물류센터,96,424,218,14,성남 우편집중국,439,451,58,8,경기 용인시 기흥구,455
068P10022,울산 울주군,68,35,1,울산 우편집중국,70,82,318,15,중부권 광역우편물류센터,103,472,253,14,부천 우편집중국,489,0,61,0,인천 미추홀구,0
068P10023,전남 무안군,68,63,1,영암 우편집중국,72,84,290,28,중부권 광역우편물류센터,103,472,100,10,청주 우편집중국,479,491,44,8,충북 청주시 흥덕구,494
068P10024,충북 청주시 서원구,68,30,2,청주 우편집중국,70,82,100,6,중부권 광역우편물류센터,89,376,233,2,순천 집중과,392,404,47,2,전남 광양시,407
068P10025,광주 북구,68,57,1,광주 우편집중국,72,84,199,21,중부권 광역우편물류센터,97,424,248,7,동서울 우편집중국,441,453,84,8,서울 중구,459
068P10026,전북 남원시,68,142,1,진주 우편집중국,77,89,202,27,중부권 광역우편물류센터,102,472,248,17,동서울 우편집중국,489,0,36,0,서울 성북구,0
068P10027,전남 목포시,68,45,1,영암 우편집중국,71,83,290,26,중부권 광역우편물류센터,102,472,216,7,안동 우편집중국,486,498,57,8,경북 영주시,0
068P10028,대구 동구,68,50,1,대구 우편집중국,71,83,192,13,중부권 광역우편물류센터,96,424,133,15,천안 우편집중국,433,445,135,10,충북 옥천군,454
068P10029,경기 여주시,68,75,2,원주 우편집중국,73,85,256,20,중부권 광역우편물류센터,102,472,248,17,동서울 우편집중국,489,0,40,0,경기 남양주시,0
068P10030,충남 금산군,68,154,1,천안 우편집중국,78,90,133,10,중부권 광역우편물류센터,99,472,271,2,포항 우편집중국,490,0,30,0,경북 울진군,0
068P10031,전남 완도군,68,50,1,영암 우편집중국,71,83,290,26,중부권 광역우편물류센터,102,472,290,6,영암 우편집중국,491,0,50,0,전남 해남군,0
069P10001,경기 안산시 단원구,69,68,1,부천 우편집중국,74,86,253,28,중부권 광역우편물류센터,103,472,202,9,진주 우편집중국,485,497,34,8,경남 진주시,499
069P10002,경기 광주시,69,72,2,성남 우편집중국,74,86,218,34,중부권 광역우편물류센터,101,472,100,10,청주 우편집중국,479,491,44,8,충북 충주시,494
069P10003,강원 태백시,69,227,3,원주 우편집중국,84,96,256,33,중부권 광역우편물류센터,113,0,256,0,원주 우편집중국,0,0,108,0,강원 화천군,0
069P10004,경기 용인시 수지구,69,58,2,성남 우편집중국,73,85,218,33,중부권 광역우편물류센터,100,472,251,9,창원 우편집중국,489,0,117,0,경남 고성군,0
069P10005,서울 광진구,69,30,1,동서울 우편집중국,71,83,248,30,중부권 광역우편물류센터,100,472,368,5,강릉 우편집중국,497,0,82,0,강원 삼척시,0
069P10006,강원 속초시,69,97,2,강릉 우편집중국,75,87,368,23,중부권 광역우편물류센터,112,0,256,0,원주 우편집중국,0,0,84,0,강원 평창군,0
069P10007,강원 인제군,69,150,1,원주 우편집중국,79,91,256,25,중부권 광역우편물류센터,108,0,218,0,성남 우편집중국,0,0,58,0,경기 용인시 수지구,0
069P10008,충남 보령시,69,190,4,대전 우편집중국,82,94,53,7,중부권 광역우편물류센터,98,424,368,4,강릉 우편집중국,449,461,30,9,강원 강릉시,463
069P10009,부산 중구,69,70,1,부산 우편집중국,74,86,295,26,중부권 광역우편물류센터,106,472,368,5,강릉 우편집중국,497,0,82,0,강원 삼척시,0
069P10010,경기 수원시 팔달구,69,69,1,수원 우편집중국,74,86,229,11,중부권 광역우편물류센터,101,472,248,17,동서울 우편집중국,489,0,213,0,경기 가평군,0
069P10011,강원 평창군,69,84,2,원주 우편집중국,75,87,256,21,중부권 광역우편물류센터,104,472,318,4,울산 우편집중국,493,0,30,0,울산 북구,0
069P10012,강원 고성군,69,97,2,강릉 우편집중국,75,87,368,23,중부권 광역우편물류센터,112,0,256,0,원주 우편집중국,0,0,54,0,강원 횡성군,0
069P10013,경북 구미시,69,76,1,대구 우편집중국,74,86,192,15,중부권 광역우편물류센터,99,472,253,14,부천 우편집중국,489,0,61,0,인천 미추홀구,0
069P10014,경남 의령군,69,53,1,진주 우편집중국,73,85,202,29,중부권 광역우편물류센터,98,448,229,2,수원 우편집중국,463,475,77,14,경기 수원시 장안구,480
069P10015,전남 신안군,69,45,1,영암 우편집중국,72,84,290,28,중부권 광역우편물류센터,103,472,133,7,천안 우편집중국,481,493,45,7,충남 아산시,496
069P10016,서울 동대문구,69,84,1,동서울 우편집중국,75,87,248,27,중부권 광역우편물류센터,104,472,268,5,고양 우편집중국,490,0,30,0,경기 고양시 일산서구,0
069P10017,경기 화성시,69,110,1,수원 우편집중국,76,88,229,11,중부권 광역우편물류센터,103,472,133,7,천안 우편집중국,481,493,128,9,충남 태안군,0
069P10018,충북 음성군,69,97,1,청주 우편집중국,75,87,100,7,중부권 광역우편물류센터,94,424,256,13,원주 우편집중국,441,453,62,8,강원 영월군,457
069P10019,경기 고양시 일산동구,69,30,1,고양 우편집중국,71,83,268,20,중부권 광역우편물류센터,101,472,318,4,울산 우편집중국,493,0,65,0,부산 기장군,0
069P10020,강원 원주시,69,30,1,원주 우편집중국,71,83,256,17,중부권 광역우편물류센터,100,472,256,5,원주 우편집중국,489,0,227,0,강원 태백시,0
069P10021,충북 괴산군,69,142,1,청주 우편집중국,78,90,100,5,중부권 광역우편물류센터,97,424,229,3,수원 우편집중국,439,451,69,5,경기 수원시 팔달구,456
069P10022,경기 양주시,69,38,1,의정부 우편집중국,72,84,261,20,중부권 광역우편물류센터,101,472,100,10,청주 우편집중국,479,491,58,9,충북 증평군,495
070P10001,경기 성남시 분당구,70,39,3,성남 우편집중국,73,85,218,33,중부권 광역우편물류센터,100,472,253,14,부천 우편집중국,489,0,70,0,인천 연수구,0
070P10002,광주 서구,70,150,1,광주 우편집중국,80,92,199,18,중부권 광역우편물류센터,105,472,199,12,광주 우편집중국,485,497,71,8,광주 동구,0
070P10003,경기 성남시 분당구,70,39,3,성남 우편집중국,73,85,218,33,중부권 광역우편물류센터,100,472,100,10,청주 우편집중국,479,491,58,9,충북 증평군,495
070P10004,울산 동구,70,30,1,울산 우편집중국,72,84,318,12,중부권 광역우편물류센터,105,472,53,13,대전 우편집중국,476,488,30,7,충남 계룡시,490
070P10005,경북 봉화군,70,57,1,안동 우편집중국,74,86,216,9,중부권 광역우편물류센터,100,472,251,9,창원 우편집중국,489,0,30,0,경남 창원시 마산합포구,0
070P10006,경기 하남시,70,51,2,동서울 우편집중국,73,85,248,26,중부권 광역우편물류센터,102,472,251,9,창원 우편집중국,489,0,75,0,경남 창녕군,0
070P10007,경기 안성시,70,114,2,수원 우편집중국,78,90,229,10,중부권 광역우편물류센터,105,472,199,12,광주 우편집중국,485,497,108,9,전남 함평군,0
070P10008,대전 유성구,70,46,1,대전 우편집중국,73,85,53,6,중부권 광역우편물류센터,89,376,248,13,동서울 우편집중국,393,405,54,3,서울 강동구,409
070P10009,충북 괴산군,70,142,2,청주 우편집중국,79,91,100,12,중부권 광역우편물류센터,98,448,192,4,대구 우편집중국,461,473,43,5,대구 남구,476
070P10010,강원 영월군,70,62,1,원주 우편집중국,74,86,256,20,중부권 광역우편물류센터,103,472,53,13,대전 우편집중국,476,488,46,12,대전 유성구,491
070P10011,인천 중구,70,66,2,부천 우편집중국,74,86,253,28,중부권 광역우편물류센터,103,472,199,12,광주 우편집중국,485,497,108,9,전남 함평군,0
070P10012,전남 화순군,70,71,1,광주 우편집중국,75,87,199,20,중부권 광역우편물류센터,100,472,218,13,성남 우편집중국,487,499,64,10,경기 용인시 처인구,0
070P10013,서울 양천구,70,36,1,부천 우편집중국,72,84,253,25,중부권 광역우편물류센터,101,472,202,9,진주 우편집중국,485,497,189,12,전북 완주군,0
070P10014,인천 중구,70,66,2,부천 우편집중국,74,86,253,28,중부권 광역우편물류센터,103,472,218,13,성남 우편집중국,487,499,56,10,경기 군포시,0
070P10015,강원 동해시,70,72,1,강릉 우편집중국,75,87,368,23,중부권 광역우편물류센터,112,0,261,0,의정부 우편집중국,0,0,64,0,서울 강북구,0
070P10016,전남 고흥군,70,58,1,순천 집중과,74,86,233,9,중부권 광역우편물류센터,102,472,253,14,부천 우편집중국,489,0,61,0,인천 미추홀구,0
070P10017,인천 부평구,70,36,1,부천 우편집중국,72,84,253,25,중부권 광역우편물류센터,101,472,218,13,성남 우편집중국,487,499,72,9,경기 광주시,0
