택배번호,출발지,출발시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,도착지,도착시간
005P10046,경기 성남시 분당구,5,7,50,1,수원 우편집중국,19,24,105,1,경기 평택시
005P10047,세종특별자치시,5,21,313,1,전남 장흥군
005P10048,부산 연제구,5,14,182,1,경남 고성군
005P10050,전북 김제시,5,12,134,1,광주 동구
005P10051,경기 시흥시,5,23,358,1,경남 창녕군
005P10052,충남 공주시,5,17,235,1,경북 문경시
005P10056,경남 산청군,5,12,143,1,대구 남구
005P10057,대구 중구,5,21,330,1,서울 금천구
005P10062,전남 목포시,5,20,294,1,충북 옥천군
005P10064,경기 안산시 상록구,5,15,207,1,대전 동구
005P10069,충남 당진시,5,14,180,1,전북 김제시
005P10074,세종특별자치시,5,14,182,1,경기 성남시 수정구
005P10081,전남 나주시,5,10,109,1,전남 강진군
005P10082,광주 북구,5,18,268,1,충남 천안시 서북구
005P10085,전남 목포시,5,25,398,1,인천 연수구
005P10091,충남 공주시,5,10,108,1,전북 군산시
005P10093,인천 부평구,5,7,36,1,부천 우편집중국,19,22,58,1,서울 은평구
005P10094,경기 안산시 상록구,5,18,259,1,경북 예천군
005P10095,경남 하동군,5,17,235,1,울산 북구
005P10099,강원 양양군,5,21,327,1,충북 청주시 서원구
005P10100,대구 달성군,5,19,270,1,충남 청양군
006P10012,대전 동구,6,13,132,1,전북 진안군
006P10021,경기 광주시,6,17,221,1,대전 유성구
006P10022,전남 무안군,6,18,234,1,충남 계룡시
006P10025,서울 종로구,6,10,87,1,인천 남동구
006P10030,대구 남구,6,16,196,1,전북 순창군
006P10034,강원 춘천시,6,17,213,1,서울 종로구
006P10037,전북 순창군,6,25,388,1,경기 파주시
006P10041,경기 수원시 장안구,6,11,106,1,충남 천안시 동남구
006P10046,전남 영암군,6,21,302,1,부산 강서구
006P10047,전북 순창군,6,23,331,1,울산 중구
006P10050,경남 거창군,6,23,338,1,경기 수원시 권선구
006P10051,서울 관악구,6,11,91,1,서울 노원구
006P10053,경기 군포시,6,10,85,1,경기 오산시
006P10054,경기 동두천시,6,19,264,1,경북 상주시
006P10055,경기 안성시,6,12,114,1,경기 시흥시
006P10058,경북 경주시,6,14,164,1,경남 창원시 마산회원구
006P10059,전북 순창군,6,24,354,1,서울 강북구
006P10063,경기 부천시,6,18,243,1,대전 동구
006P10065,서울 서대문구,6,12,110,1,경기 용인시 수지구
006P10066,경북 봉화군,6,8,43,1,경북 예천군
006P10067,전남 장성군,6,22,314,1,경기 성남시 수정구
006P10099,경기 수원시 권선구,6,25,387,1,전남 진도군
006P10103,경남 창원시 성산구,6,17,220,1,경북 의성군
006P10108,강원 횡성군,6,14,164,1,경북 예천군
006P10113,전북 김제시,6,18,249,1,전남 고흥군
006P10123,부산 북구,6,25,372,1,충남 아산시
006P10126,경남 창원시 의창구,6,8,35,2,창원 우편집중국,20,25,93,1,부산 중구
006P10128,전남 고흥군,6,15,183,1,전북 완주군
006P10129,경남 고성군,6,20,287,1,경북 포항시 남구
006P10131,경남 합천군,6,9,56,1,대구 달성군
006P10137,전북 익산시,6,21,306,1,부산 영도구
006P10140,서울 서초구,6,9,59,1,경기 안양시 동안구
006P10148,세종특별자치시,6,23,332,1,경남 김해시
006P10153,전남 해남군,6,18,235,1,경남 함양군
006P10155,경기 용인시 처인구,6,14,156,1,강원 홍천군
006P10162,경남 사천시,6,15,174,1,전남 장흥군
006P10166,강원 횡성군,6,10,87,1,강원 영월군
006P10169,전북 전주시 덕진구,6,18,236,1,경기 수원시 장안구
006P10173,경기 의왕시,6,25,380,1,경남 남해군
006P10175,부산 동구,6,8,35,1,부산 우편집중국,20,24,70,1,부산 서구
006P10177,부산 연제구,6,20,286,1,경북 봉화군
006P10179,경북 영덕군,6,11,109,1,대구 우편집중국,23,25,50,1,대구 동구
006P10183,충남 공주시,6,14,166,1,경기 과천시
006P10184,충북 단양군,6,20,271,1,경북 울진군
006P10186,부산 중구,6,21,305,1,경북 봉화군
006P10187,경남 합천군,6,18,230,1,충북 청주시 청원구
006P10194,경남 통영시,6,24,366,1,경기 평택시
006P10196,전북 남원시,6,19,254,1,경북 문경시
006P10199,경북 김천시,6,17,218,1,경남 김해시
006P10206,강원 양구군,6,22,320,1,경북 김천시
006P10210,충북 충주시,6,19,258,1,강원 정선군
006P10213,대구 서구,6,12,122,1,경북 포항시 남구
006P10215,경기 성남시 분당구,6,25,388,1,울산 남구
006P10216,대전 유성구,6,11,109,1,충남 천안시 서북구
006P10217,경남 사천시,6,25,376,1,경기 성남시 분당구
006P10225,경북 경주시,6,20,289,1,경기 여주시
006P10227,경북 안동시,6,11,97,1,경북 상주시
006P10229,인천 옹진군,6,15,179,1,충북 청주시 흥덕구
006P10238,서울 중랑구,6,16,201,1,충남 홍성군
006P10250,경남 창원시 의창구,6,13,146,1,울산 울주군
007P10002,서울 종로구,7,9,30,1,서울 동대문구
007P10006,전남 무안군,7,21,270,1,충남 태안군
007P10009,부산 서구,7,23,320,1,전북 전주시 완산구
007P10010,경남 양산시,7,11,81,1,부산 중구
007P10011,대구 동구,7,19,240,1,충북 청주시 서원구
007P10016,전북 무주군,7,16,188,1,대구 서구
007P10020,경기 오산시,7,24,336,1,전남 신안군
007P10021,경기 남양주시,7,16,171,1,충남 태안군
007P10028,경기 구리시,7,11,72,1,안양 우편집중국,23,25,33,1,경기 안양시 만안구
007P10031,강원 철원군,7,25,362,1,대구 달서구
007P10034,경기 고양시 일산동구,7,10,54,1,서울 영등포구
007P10043,충북 청주시 서원구,7,11,82,1,천안 우편집중국,23,25,30,2,충남 천안시 서북구
007P10047,전남 보성군,7,21,278,1,대구 달성군
007P10049,광주 광산구,7,18,216,1,경기 과천시
007P10067,대구 달서구,7,25,359,1,경기 고양시 일산서구
007P10070,충남 서천군,7,21,276,1,경북 구미시
007P10074,경기 김포시,7,9,36,2,고양 우편집중국,21,23,30,1,경기 고양시 일산서구
007P10075,대구 달성군,7,19,235,1,부산 해운대구
007P10084,전남 진도군,7,23,311,1,충남 금산군
008P10005,강원 태백시,8,11,51,1,강원 동해시
008P10010,부산 동구,8,17,180,1,경남 산청군
008P10013,경기 용인시 수지구,8,10,37,1,경기 수원시 권선구
008P10021,전북 부안군,8,24,318,1,경남 창원시 마산합포구
008P10023,서울 동대문구,8,10,30,1,서울 동작구
008P10025,광주 북구,8,20,239,1,경남 고성군
008P10026,대전 대덕구,8,23,300,1,강원 춘천시
008P10027,대구 북구,8,15,146,1,경남 양산시
008P10029,경남 창원시 마산회원구,8,19,225,1,경북 안동시
008P10036,서울 강남구,8,10,32,1,서울 중구
008P10040,경북 영양군,8,13,101,1,경북 군위군
008P10051,대전 중구,8,17,179,1,경북 문경시
008P10054,경기 광명시,8,11,68,1,서울 동대문구
008P10062,경기 여주시,8,24,327,1,경남 창원시 의창구
008P10063,경기 안성시,8,20,247,1,경북 칠곡군
008P10070,전남 여수시,8,24,313,1,부산 해운대구
008P10081,대구 달서구,8,11,67,1,대구 동구
008P10088,대전 유성구,8,21,251,1,전남 무안군
008P10096,전남 보성군,8,24,324,1,울산 남구
008P10101,전남 무안군,8,10,48,1,전남 신안군
008P10106,경남 창녕군,8,18,208,1,대전 중구
008P10109,경기 의왕시,8,16,154,1,충남 홍성군
008P10111,경북 예천군,8,21,255,1,경남 산청군
008P10112,충북 괴산군,8,22,288,1,전북 장수군
008P10116,경남 창원시 의창구,8,24,330,1,경기 이천시
008P10121,대구 달성군,8,16,158,1,전북 남원시
008P10122,경북 문경시,8,20,245,1,인천 계양구
008P10123,경북 영천시,8,24,310,1,전북 완주군
008P10124,경기 구리시,8,16,159,1,강원 홍천군
008P10126,강원 평창군,8,13,107,1,경기 여주시
008P10129,경북 영덕군,8,21,253,1,경남 진주시
008P10130,대구 중구,8,19,213,1,경남 남해군
008P10140,경기 용인시 수지구,8,14,114,1,충남 아산시
008P10142,전남 담양군,8,23,295,1,부산 사하구
008P10147,전북 진안군,8,15,140,1,대전 서구
008P10149,경남 남해군,8,22,282,1,충북 청주시 상당구
008P10152,경남 밀양시,8,23,298,1,강원 영월군
008P10160,경북 포항시 북구,8,25,337,1,충남 아산시
008P10163,경남 하동군,8,17,186,1,부산 동래구
008P10180,경기 포천시,8,24,330,1,강원 속초시
008P10181,경남 창원시 의창구,8,20,240,1,전남 장흥군
008P10182,경기 광명시,8,25,348,1,전남 담양군
008P10189,충북 청주시 서원구,8,13,91,1,대전 중구
