택배번호,출발지,출발시간,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간,거리,통행량
002P10006,광주 광산구,2,광주 우편집중국,0,0,광주 광산구,광주 우편집중국,14,1,중부권 광역우편물류센터,0,0,광주 우편집중국,중부권 광역우편물류센터,0,0,부산 우편집중국,0,28,중부권 광역우편물류센터,부산 우편집중국,0,0,경남 김해시,0,부산 우편집중국,경남 김해시,39.3,0
002P10007,경기 성남시 중원구,2,성남 우편집중국,0,0,경기 성남시 중원구,성남 우편집중국,5,1,중부권 광역우편물류센터,0,0,성남 우편집중국,중부권 광역우편물류센터,0,0,원주 우편집중국,0,19,중부권 광역우편물류센터,원주 우편집중국,0,0,강원 인제군,0,원주 우편집중국,강원 인제군,149.60000000000002,0
002P10008,대구 남구,2,대구 우편집중국,0,0,대구 남구,대구 우편집중국,4,1,중부권 광역우편물류센터,0,0,대구 우편집중국,중부권 광역우편물류센터,0,0,대전 우편집중국,0,18,중부권 광역우편물류센터,대전 우편집중국,0,0,충남 보령시,0,대전 우편집중국,충남 보령시,189.9,0
002P10009,경북 영양군,2,안동 우편집중국,0,0,경북 영양군,안동 우편집중국,4,1,중부권 광역우편물류센터,0,0,안동 우편집중국,중부권 광역우편물류센터,0,0,진주 우편집중국,0,18,중부권 광역우편물류센터,진주 우편집중국,0,0,경남 산청군,0,진주 우편집중국,경남 산청군,82.0,0
002P10010,강원 양구군,2,원주 우편집중국,0,0,강원 양구군,원주 우편집중국,8,1,중부권 광역우편물류센터,0,0,원주 우편집중국,중부권 광역우편물류센터,0,0,부천 우편집중국,0,22,중부권 광역우편물류센터,부천 우편집중국,0,0,인천 옹진군,0,부천 우편집중국,인천 옹진군,65.69999999999999,0
002P10011,경북 경산시,2,대구 우편집중국,0,0,경북 경산시,대구 우편집중국,6,1,중부권 광역우편물류센터,0,0,대구 우편집중국,중부권 광역우편물류센터,0,0,창원 우편집중국,0,20,중부권 광역우편물류센터,창원 우편집중국,0,0,경남 창녕군,0,창원 우편집중국,경남 창녕군,74.6,0
002P10012,경남 창원시 의창구,2,창원 우편집중국,0,0,경남 창원시 의창구,창원 우편집중국,3,1,중부권 광역우편물류센터,0,0,창원 우편집중국,중부권 광역우편물류센터,0,0,부천 우편집중국,0,17,중부권 광역우편물류센터,부천 우편집중국,0,0,인천 서구,0,부천 우편집중국,인천 서구,46.6,0
002P10013,전북 진안군,2,진주 우편집중국,0,0,전북 진안군,진주 우편집중국,9,1,중부권 광역우편물류센터,0,0,진주 우편집중국,중부권 광역우편물류센터,0,0,동서울 우편집중국,0,23,중부권 광역우편물류센터,동서울 우편집중국,0,0,서울 성북구,0,동서울 우편집중국,서울 성북구,35.7,0
002P10014,서울 서대문구,2,고양 우편집중국,0,0,서울 서대문구,고양 우편집중국,4,1,중부권 광역우편물류센터,0,0,고양 우편집중국,중부권 광역우편물류센터,0,0,창원 우편집중국,0,18,중부권 광역우편물류센터,창원 우편집중국,0,0,경남 창녕군,0,창원 우편집중국,경남 창녕군,74.6,0
002P10015,강원 횡성군,2,원주 우편집중국,0,0,강원 횡성군,원주 우편집중국,5,1,중부권 광역우편물류센터,0,0,원주 우편집중국,중부권 광역우편물류센터,0,0,안동 우편집중국,0,19,중부권 광역우편물류센터,안동 우편집중국,0,0,경북 상주시,0,안동 우편집중국,경북 상주시,97.00000000000001,0
002P10016,경기 안양시 동안구,2,성남 우편집중국,0,0,경기 안양시 동안구,성남 우편집중국,6,1,중부권 광역우편물류센터,0,0,성남 우편집중국,중부권 광역우편물류센터,0,0,성남 우편집중국,0,20,중부권 광역우편물류센터,성남 우편집중국,0,0,서울 구로구,0,성남 우편집중국,서울 구로구,88.5,0
002P10017,전남 여수시,2,순천 집중과,0,0,전남 여수시,순천 집중과,2,1,중부권 광역우편물류센터,0,0,순천 집중과,중부권 광역우편물류센터,0,0,진주 우편집중국,0,16,중부권 광역우편물류센터,진주 우편집중국,0,0,전북 순창군,0,진주 우편집중국,전북 순창군,168.8,0
002P10018,울산 북구,2,울산 우편집중국,0,0,울산 북구,울산 우편집중국,2,1,중부권 광역우편물류센터,0,0,울산 우편집중국,중부권 광역우편물류센터,0,0,의정부 우편집중국,0,16,중부권 광역우편물류센터,의정부 우편집중국,0,0,경기 양주시,0,의정부 우편집중국,경기 양주시,37.7,0
002P10019,전북 익산시,2,진주 우편집중국,0,0,전북 익산시,진주 우편집중국,13,1,중부권 광역우편물류센터,0,0,진주 우편집중국,중부권 광역우편물류센터,0,0,순천 집중과,0,27,중부권 광역우편물류센터,순천 집중과,0,0,전남 순천시,0,순천 집중과,전남 순천시,35.9,0
002P10020,경기 성남시 수정구,2,성남 우편집중국,0,0,경기 성남시 수정구,성남 우편집중국,5,1,중부권 광역우편물류센터,0,0,성남 우편집중국,중부권 광역우편물류센터,0,0,부산 우편집중국,0,19,중부권 광역우편물류센터,부산 우편집중국,0,0,부산 영도구,0,부산 우편집중국,부산 영도구,69.7,0
002P10021,전북 순창군,2,진주 우편집중국,0,0,전북 순창군,진주 우편집중국,10,1,중부권 광역우편물류센터,0,0,진주 우편집중국,중부권 광역우편물류센터,0,0,대전 우편집중국,0,24,중부권 광역우편물류센터,대전 우편집중국,0,0,충남 계룡시,0,대전 우편집중국,충남 계룡시,30.0,0
002P10022,경기 하남시,2,동서울 우편집중국,0,0,경기 하남시,동서울 우편집중국,7,1,중부권 광역우편물류센터,0,0,동서울 우편집중국,중부권 광역우편물류센터,0,0,포항 우편집중국,0,21,중부권 광역우편물류센터,포항 우편집중국,0,0,경북 포항시 북구,0,포항 우편집중국,경북 포항시 북구,30.0,0
002P10023,충남 계룡시,2,대전 우편집중국,0,0,충남 계룡시,대전 우편집중국,2,1,중부권 광역우편물류센터,0,0,대전 우편집중국,중부권 광역우편물류센터,0,0,광주 우편집중국,0,16,중부권 광역우편물류센터,광주 우편집중국,0,0,전남 함평군,0,광주 우편집중국,전남 함평군,107.6,0
003P10001,광주 동구,3,광주 우편집중국,0,0,광주 동구,광주 우편집중국,5,1,중부권 광역우편물류센터,0,0,광주 우편집중국,중부권 광역우편물류센터,0,0,원주 우편집중국,0,20,중부권 광역우편물류센터,원주 우편집중국,0,0,강원 영월군,0,원주 우편집중국,강원 영월군,62.3,0
003P10002,경기 고양시 덕양구,3,고양 우편집중국,0,0,경기 고양시 덕양구,고양 우편집중국,2,1,중부권 광역우편물류센터,0,0,고양 우편집중국,중부권 광역우편물류센터,0,0,순천 집중과,0,17,중부권 광역우편물류센터,순천 집중과,0,0,전남 고흥군,0,순천 집중과,전남 고흥군,58.2,0
003P10003,충남 아산시,3,천안 우편집중국,0,0,충남 아산시,천안 우편집중국,4,2,중부권 광역우편물류센터,0,0,천안 우편집중국,중부권 광역우편물류센터,0,0,천안 우편집중국,0,19,중부권 광역우편물류센터,천안 우편집중국,0,0,충남 금산군,0,천안 우편집중국,충남 금산군,153.8,0
003P10004,충남 보령시,3,대전 우편집중국,0,0,충남 보령시,대전 우편집중국,11,1,중부권 광역우편물류센터,0,0,대전 우편집중국,중부권 광역우편물류센터,0,0,동서울 우편집중국,0,26,중부권 광역우편물류센터,동서울 우편집중국,0,0,서울 용산구,0,동서울 우편집중국,서울 용산구,83.6,0
003P10005,경기 부천시,3,부천 우편집중국,0,0,경기 부천시,부천 우편집중국,4,2,중부권 광역우편물류센터,0,0,부천 우편집중국,중부권 광역우편물류센터,0,0,안동 우편집중국,0,19,중부권 광역우편물류센터,안동 우편집중국,0,0,경북 상주시,0,안동 우편집중국,경북 상주시,97.00000000000001,0
