택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
152P10015,부산 동구,152,35,1,부산 우편집중국,154,166,295,41,중부권 광역우편물류센터,186,0,199,0,광주 우편집중국,0,0,71,0,광주 동구,0
152P10016,충북 보은군,152,87,1,청주 우편집중국,158,170,100,6,중부권 광역우편물류센터,177,0,199,0,광주 우편집중국,0,0,140,0,전남 나주시,0
152P10017,경북 봉화군,152,57,2,안동 우편집중국,156,168,216,16,중부권 광역우편물류센터,182,0,256,0,원주 우편집중국,0,0,30,0,강원 원주시,0
152P10018,서울 도봉구,152,64,1,의정부 우편집중국,156,168,261,15,중부권 광역우편물류센터,185,0,218,0,성남 우편집중국,0,0,51,0,서울 동작구,0
152P10019,전남 해남군,152,50,1,영암 우편집중국,155,167,290,17,중부권 광역우편물류센터,186,0,202,0,진주 우편집중국,0,0,306,0,전북 군산시,0
152P10020,충남 서천군,152,156,2,대전 우편집중국,162,174,53,4,중부권 광역우편물류센터,178,0,100,0,청주 우편집중국,0,0,71,0,충북 진천군,0
152P10021,광주 동구,152,71,1,광주 우편집중국,157,169,199,14,중부권 광역우편물류센터,182,0,100,0,청주 우편집중국,0,0,30,0,충북 청주시 서원구,0
152P10022,경기 수원시 영통구,152,30,1,수원 우편집중국,154,166,229,16,중부권 광역우편물류센터,181,0,295,0,부산 우편집중국,0,0,74,0,경남 밀양시,0
152P10023,울산 울주군,152,35,1,울산 우편집중국,154,166,318,16,중부권 광역우편물류센터,187,0,100,0,청주 우편집중국,0,0,71,0,충북 진천군,0
152P10024,경기 안양시 만안구,152,56,1,성남 우편집중국,156,168,218,22,중부권 광역우편물류센터,183,0,192,0,대구 우편집중국,0,0,43,0,대구 남구,0
152P10025,대구 북구,152,30,1,대구 우편집중국,154,166,192,14,중부권 광역우편물류센터,179,0,290,0,영암 우편집중국,0,0,69,0,전남 장흥군,0
152P10026,인천 연수구,152,70,2,부천 우편집중국,157,169,253,24,중부권 광역우편물류센터,186,0,368,0,강릉 우편집중국,0,0,68,0,강원 양양군,0
152P10027,경기 광주시,152,72,1,성남 우편집중국,157,169,218,21,중부권 광역우편물류센터,184,0,218,0,성남 우편집중국,0,0,56,0,경기 안양시 만안구,0
152P10028,경북 봉화군,152,57,2,안동 우편집중국,156,168,216,16,중부권 광역우편물류센터,182,0,192,0,대구 우편집중국,0,0,43,0,대구 남구,0
153P10001,전북 고창군,153,234,3,진주 우편집중국,169,181,202,33,중부권 광역우편물류센터,194,0,133,0,천안 우편집중국,0,0,30,0,충남 천안시 동남구,0
153P10002,경북 예천군,153,44,1,안동 우편집중국,156,168,216,16,중부권 광역우편물류센터,182,0,53,0,대전 우편집중국,0,0,190,0,충남 보령시,0
153P10003,울산 울주군,153,35,2,울산 우편집중국,155,167,318,17,중부권 광역우편물류센터,188,0,295,0,부산 우편집중국,0,0,60,0,부산 연제구,0
153P10004,전북 남원시,153,142,2,진주 우편집중국,162,174,202,32,중부권 광역우편물류센터,187,0,253,0,부천 우편집중국,0,0,74,0,인천 동구,0
153P10005,서울 강북구,153,64,2,의정부 우편집중국,157,169,261,15,중부권 광역우편물류센터,186,0,218,0,성남 우편집중국,0,0,43,0,경기 성남시 수정구,0
153P10006,경기 이천시,153,94,1,성남 우편집중국,159,171,218,23,중부권 광역우편물류센터,186,0,295,0,부산 우편집중국,0,0,35,0,부산 북구,0
153P10007,경북 영주시,153,57,1,안동 우편집중국,157,169,216,16,중부권 광역우편물류센터,183,0,100,0,청주 우편집중국,0,0,87,0,충북 보은군,0
153P10008,전남 곡성군,153,92,2,광주 우편집중국,159,171,199,11,중부권 광역우편물류센터,184,0,192,0,대구 우편집중국,0,0,54,0,대구 달성군,0
153P10009,대전 서구,153,46,1,대전 우편집중국,156,168,53,4,중부권 광역우편물류센터,172,0,100,0,청주 우편집중국,0,0,30,0,충북 청주시 서원구,0
153P10010,경기 안성시,153,114,3,수원 우편집중국,161,173,229,17,중부권 광역우편물류센터,188,0,202,0,진주 우편집중국,0,0,189,0,전북 완주군,0
153P10011,서울 서초구,153,79,2,동서울 우편집중국,158,170,248,26,중부권 광역우편물류센터,187,0,253,0,부천 우편집중국,0,0,47,0,인천 서구,0
153P10012,경남 함안군,153,49,2,창원 우편집중국,156,168,251,18,중부권 광역우편물류센터,185,0,192,0,대구 우편집중국,0,0,106,0,경북 김천시,0
153P10013,전남 강진군,153,50,1,영암 우편집중국,156,168,290,20,중부권 광역우편물류센터,187,0,248,0,동서울 우편집중국,0,0,84,0,서울 성동구,0
153P10014,전남 함평군,153,108,1,광주 우편집중국,160,172,199,13,중부권 광역우편물류센터,185,0,256,0,원주 우편집중국,0,0,81,0,강원 홍천군,0
153P10015,전남 신안군,153,45,1,영암 우편집중국,156,168,290,20,중부권 광역우편물류센터,187,0,53,0,대전 우편집중국,0,0,116,0,충남 부여군,0
153P10016,전남 장흥군,153,69,1,영암 우편집중국,158,170,290,19,중부권 광역우편물류센터,189,0,218,0,성남 우편집중국,0,0,72,0,경기 광주시,0
154P10001,인천 부평구,154,36,1,부천 우편집중국,156,168,253,23,중부권 광역우편물류센터,185,0,295,0,부산 우편집중국,0,0,35,0,부산 동구,0
154P10002,전남 곡성군,154,92,2,광주 우편집중국,160,172,199,13,중부권 광역우편물류센터,185,0,253,0,부천 우편집중국,0,0,61,0,인천 미추홀구,0
154P10003,충남 아산시,154,45,1,천안 우편집중국,157,169,133,11,중부권 광역우편물류센터,178,0,218,0,성남 우편집중국,0,0,60,0,경기 광명시,0
154P10004,경북 영천시,154,168,1,포항 우편집중국,165,177,271,11,중부권 광역우편물류센터,195,0,133,0,천안 우편집중국,0,0,128,0,충남 서산시,0
154P10005,인천 동구,154,74,1,부천 우편집중국,159,171,253,26,중부권 광역우편물류센터,188,0,256,0,원주 우편집중국,0,0,108,0,강원 춘천시,0
154P10006,경북 상주시,154,97,1,안동 우편집중국,160,172,216,14,중부권 광역우편물류센터,186,0,133,0,천안 우편집중국,0,0,175,0,전북 무주군,0
154P10007,강원 홍천군,154,81,1,원주 우편집중국,159,171,256,29,중부권 광역우편물류센터,188,0,295,0,부산 우편집중국,0,0,60,0,부산 연제구,0
154P10008,경북 영주시,154,57,2,안동 우편집중국,158,170,216,15,중부권 광역우편물류센터,184,0,229,0,수원 우편집중국,0,0,114,0,경기 안성시,0
154P10009,서울 성북구,154,36,1,동서울 우편집중국,156,168,248,29,중부권 광역우편물류센터,185,0,202,0,진주 우편집중국,0,0,102,0,경남 함양군,0
154P10010,전남 진도군,154,30,1,영암 우편집중국,156,168,290,20,중부권 광역우편물류센터,187,0,248,0,동서울 우편집중국,0,0,40,0,경기 남양주시,0
154P10011,강원 속초시,154,97,1,강릉 우편집중국,160,172,368,12,중부권 광역우편물류센터,197,0,133,0,천안 우편집중국,0,0,135,0,충북 옥천군,0
154P10012,대구 달서구,154,48,1,대구 우편집중국,157,169,192,15,중부권 광역우편물류센터,182,0,256,0,원주 우편집중국,0,0,30,0,강원 원주시,0
154P10013,전북 김제시,154,284,1,진주 우편집중국,173,185,202,29,중부권 광역우편물류센터,198,0,268,0,고양 우편집중국,0,0,42,0,서울 서대문구,0
154P10014,전북 진안군,154,150,3,진주 우편집중국,164,176,202,32,중부권 광역우편물류센터,189,0,199,0,광주 우편집중국,0,0,128,0,전남 구례군,0
154P10015,서울 마포구,154,42,1,고양 우편집중국,157,169,268,12,중부권 광역우편물류센터,187,0,133,0,천안 우편집중국,0,0,113,0,충남 예산군,0
154P10016,전북 정읍시,154,244,1,진주 우편집중국,170,182,202,32,중부권 광역우편물류센터,195,0,248,0,동서울 우편집중국,0,0,213,0,경기 가평군,0
154P10017,부산 부산진구,154,70,1,부산 우편집중국,159,171,295,33,중부권 광역우편물류센터,191,0,202,0,진주 우편집중국,0,0,200,0,전북 익산시,0
154P10018,광주 서구,154,150,1,광주 우편집중국,164,176,199,20,중부권 광역우편물류센터,189,0,248,0,동서울 우편집중국,0,0,144,0,경기 양평군,0
154P10019,경기 시흥시,154,53,2,부천 우편집중국,158,170,253,25,중부권 광역우편물류센터,187,0,53,0,대전 우편집중국,0,0,116,0,충남 부여군,0
154P10020,경기 포천시,154,52,1,의정부 우편집중국,157,169,261,15,중부권 광역우편물류센터,186,0,133,0,천안 우편집중국,0,0,175,0,전북 무주군,0
154P10021,경기 용인시 처인구,154,64,1,성남 우편집중국,158,170,218,21,중부권 광역우편물류센터,185,0,251,0,창원 우편집중국,0,0,75,0,경남 창원시 성산구,0
154P10022,전남 장성군,154,39,1,광주 우편집중국,157,169,199,14,중부권 광역우편물류센터,182,0,229,0,수원 우편집중국,0,0,114,0,경기 안성시,0
155P10001,강원 화천군,155,108,3,원주 우편집중국,162,174,256,32,중부권 광역우편물류센터,191,0,253,0,부천 우편집중국,0,0,53,0,경기 시흥시,0
155P10002,서울 관악구,155,56,1,성남 우편집중국,159,171,218,23,중부권 광역우편물류센터,186,0,318,0,울산 우편집중국,0,0,30,0,울산 북구,0
155P10003,경기 파주시,155,48,1,고양 우편집중국,158,170,268,10,중부권 광역우편물류센터,188,0,100,0,청주 우편집중국,0,0,97,0,충북 음성군,0
155P10004,경북 청송군,155,90,1,안동 우편집중국,161,173,216,14,중부권 광역우편물류센터,187,0,199,0,광주 우편집중국,0,0,108,0,전남 함평군,0
155P10005,서울 광진구,155,30,1,동서울 우편집중국,157,169,248,29,중부권 광역우편물류센터,186,0,248,0,동서울 우편집중국,0,0,54,0,서울 강동구,0
155P10006,경기 오산시,155,86,1,수원 우편집중국,161,173,229,17,중부권 광역우편물류센터,188,0,133,0,천안 우편집중국,0,0,30,0,충남 천안시 서북구,0
155P10007,경기 안양시 만안구,155,56,2,성남 우편집중국,159,171,218,23,중부권 광역우편물류센터,186,0,251,0,창원 우편집중국,0,0,75,0,경남 창원시 성산구,0
155P10008,경기 안산시 상록구,155,71,1,부천 우편집중국,160,172,253,29,중부권 광역우편물류센터,189,0,100,0,청주 우편집중국,0,0,87,0,충북 보은군,0
155P10009,경기 수원시 팔달구,155,69,1,수원 우편집중국,160,172,229,15,중부권 광역우편물류센터,187,0,295,0,부산 우편집중국,0,0,34,0,부산 강서구,0
155P10010,경기 의왕시,155,66,1,성남 우편집중국,159,171,218,23,중부권 광역우편물류센터,186,0,229,0,수원 우편집중국,0,0,110,0,경기 화성시,0
155P10011,충북 영동군,155,164,1,천안 우편집중국,166,178,133,8,중부권 광역우편물류센터,187,0,290,0,영암 우편집중국,0,0,50,0,전남 완도군,0
155P10012,서울 노원구,155,64,1,의정부 우편집중국,159,171,261,17,중부권 광역우편물류센터,188,0,268,0,고양 우편집중국,0,0,36,0,경기 김포시,0
155P10013,강원 화천군,155,108,3,원주 우편집중국,162,174,256,32,중부권 광역우편물류센터,191,0,271,0,포항 우편집중국,0,0,226,0,경북 경주시,0
155P10014,경기 광주시,155,72,2,성남 우편집중국,160,172,218,25,중부권 광역우편물류센터,187,0,248,0,동서울 우편집중국,0,0,36,0,서울 성북구,0
155P10015,충남 아산시,155,45,2,천안 우편집중국,158,170,133,11,중부권 광역우편물류센터,179,0,251,0,창원 우편집중국,0,0,30,0,경남 창원시 마산회원구,0
155P10016,경남 남해군,155,73,3,진주 우편집중국,160,172,202,29,중부권 광역우편물류센터,185,0,202,0,진주 우편집중국,0,0,34,0,경남 진주시,0
155P10017,인천 동구,155,74,2,부천 우편집중국,160,172,253,29,중부권 광역우편물류센터,189,0,100,0,청주 우편집중국,0,0,58,0,충북 증평군,0
155P10018,경북 고령군,155,80,1,대구 우편집중국,160,172,192,19,중부권 광역우편물류센터,185,0,295,0,부산 우편집중국,0,0,74,0,경남 밀양시,0
155P10019,강원 화천군,155,108,3,원주 우편집중국,162,174,256,32,중부권 광역우편물류센터,191,0,233,0,순천 집중과,0,0,84,0,전남 보성군,0
155P10020,충남 보령시,155,190,1,대전 우편집중국,168,180,53,10,중부권 광역우편물류센터,184,0,251,0,창원 우편집중국,0,0,136,0,경남 거제시,0
155P10021,전남 완도군,155,50,1,영암 우편집중국,158,170,290,19,중부권 광역우편물류센터,189,0,251,0,창원 우편집중국,0,0,75,0,경남 창원시 성산구,0
155P10022,경남 남해군,155,73,3,진주 우편집중국,160,172,202,29,중부권 광역우편물류센터,185,0,218,0,성남 우편집중국,0,0,66,0,경기 의왕시,0
155P10023,전남 장성군,155,39,2,광주 우편집중국,158,170,199,13,중부권 광역우편물류센터,183,0,133,0,천안 우편집중국,0,0,45,0,충남 아산시,0
155P10024,경북 경주시,155,226,3,포항 우편집중국,170,182,271,13,중부권 광역우편물류센터,200,0,218,0,성남 우편집중국,0,0,51,0,서울 동작구,0
155P10025,전북 장수군,155,133,2,진주 우편집중국,164,176,202,32,중부권 광역우편물류센터,189,0,53,0,대전 우편집중국,0,0,156,0,충남 서천군,0
155P10026,대구 중구,155,30,1,대구 우편집중국,157,169,192,15,중부권 광역우편물류센터,182,0,100,0,청주 우편집중국,0,0,44,0,충북 청주시 흥덕구,0
155P10027,강원 원주시,155,30,1,원주 우편집중국,157,169,256,28,중부권 광역우편물류센터,186,0,133,0,천안 우편집중국,0,0,30,0,충남 천안시 동남구,0
155P10028,충남 서산시,155,128,1,천안 우편집중국,164,176,133,7,중부권 광역우편물류센터,185,0,256,0,원주 우편집중국,0,0,150,0,강원 인제군,0
155P10029,강원 철원군,155,55,1,의정부 우편집중국,159,171,261,17,중부권 광역우편물류센터,188,0,218,0,성남 우편집중국,0,0,66,0,경기 의왕시,0
155P10030,경북 안동시,155,30,1,안동 우편집중국,157,169,216,16,중부권 광역우편물류센터,183,0,256,0,원주 우편집중국,0,0,81,0,강원 홍천군,0
155P10031,경북 울진군,155,30,1,포항 우편집중국,157,169,271,11,중부권 광역우편물류센터,187,0,251,0,창원 우편집중국,0,0,75,0,경남 창녕군,0
155P10032,강원 동해시,155,72,1,강릉 우편집중국,160,172,368,12,중부권 광역우편물류센터,197,0,261,0,의정부 우편집중국,0,0,64,0,서울 노원구,0
155P10033,울산 동구,155,30,1,울산 우편집중국,157,169,318,17,중부권 광역우편물류센터,190,0,248,0,동서울 우편집중국,0,0,84,0,서울 종로구,0
155P10034,경남 고성군,155,117,1,창원 우편집중국,163,175,251,16,중부권 광역우편물류센터,192,0,295,0,부산 우편집중국,0,0,70,0,부산 서구,0
155P10035,부산 연제구,155,60,1,부산 우편집중국,159,171,295,33,중부권 광역우편물류센터,191,0,290,0,영암 우편집중국,0,0,50,0,전남 강진군,0
155P10036,경기 수원시 영통구,155,30,1,수원 우편집중국,157,169,229,12,중부권 광역우편물류센터,184,0,199,0,광주 우편집중국,0,0,82,0,전남 영광군,0
155P10037,충남 서천군,155,156,3,대전 우편집중국,165,177,53,4,중부권 광역우편물류센터,181,0,271,0,포항 우편집중국,0,0,226,0,경북 경주시,0
156P10001,경기 시흥시,156,53,2,부천 우편집중국,160,172,253,29,중부권 광역우편물류센터,189,0,295,0,부산 우편집중국,0,0,39,0,경남 김해시,0
156P10002,전남 순천시,156,36,1,순천 집중과,158,170,233,2,중부권 광역우편물류센터,186,0,53,0,대전 우편집중국,0,0,46,0,대전 서구,0
156P10003,경기 의왕시,156,66,2,성남 우편집중국,160,172,218,25,중부권 광역우편물류센터,187,0,268,0,고양 우편집중국,0,0,30,0,경기 고양시 일산동구,0
156P10004,충북 보은군,156,87,2,청주 우편집중국,162,174,100,6,중부권 광역우편물류센터,181,0,233,0,순천 집중과,0,0,58,0,전남 고흥군,0
156P10005,강원 철원군,156,55,2,의정부 우편집중국,160,172,261,19,중부권 광역우편물류센터,189,0,199,0,광주 우편집중국,0,0,92,0,전남 곡성군,0
156P10006,충북 증평군,156,58,1,청주 우편집중국,160,172,100,5,중부권 광역우편물류센터,179,0,202,0,진주 우편집중국,0,0,142,0,전북 남원시,0
156P10007,서울 영등포구,156,36,1,부천 우편집중국,158,170,253,25,중부권 광역우편물류센터,187,0,248,0,동서울 우편집중국,0,0,58,0,서울 송파구,0
156P10008,전남 함평군,156,108,2,광주 우편집중국,163,175,199,16,중부권 광역우편물류센터,188,0,295,0,부산 우편집중국,0,0,35,0,부산 동구,0
156P10009,경북 포항시 남구,156,30,1,포항 우편집중국,158,170,271,12,중부권 광역우편물류센터,188,0,202,0,진주 우편집중국,0,0,124,0,경남 거창군,0
156P10010,강원 태백시,156,227,2,원주 우편집중국,171,183,256,20,중부권 광역우편물류센터,200,0,199,0,광주 우편집중국,0,0,140,0,전남 나주시,0
156P10011,부산 수영구,156,60,1,부산 우편집중국,160,172,295,30,중부권 광역우편물류센터,192,0,192,0,대구 우편집중국,0,0,54,0,대구 달성군,0
156P10012,서울 송파구,156,58,1,동서울 우편집중국,160,172,248,24,중부권 광역우편물류센터,189,0,233,0,순천 집중과,0,0,58,0,전남 고흥군,0
156P10013,인천 옹진군,156,66,1,부천 우편집중국,160,172,253,29,중부권 광역우편물류센터,189,0,253,0,부천 우편집중국,0,0,36,0,서울 강서구,0
156P10014,서울 용산구,156,84,1,동서울 우편집중국,162,174,248,26,중부권 광역우편물류센터,191,0,253,0,부천 우편집중국,0,0,36,0,경기 부천시,0
156P10015,전남 무안군,156,63,1,영암 우편집중국,160,172,290,19,중부권 광역우편물류센터,191,0,218,0,성남 우편집중국,0,0,48,0,경기 과천시,0
156P10016,대구 남구,156,43,1,대구 우편집중국,159,171,192,17,중부권 광역우편물류센터,184,0,218,0,성남 우편집중국,0,0,64,0,경기 용인시 처인구,0
156P10017,경북 포항시 북구,156,30,1,포항 우편집중국,158,170,271,12,중부권 광역우편물류센터,188,0,251,0,창원 우편집중국,0,0,30,0,경남 창원시 마산회원구,0
156P10018,부산 남구,156,35,1,부산 우편집중국,158,170,295,33,중부권 광역우편물류센터,190,0,202,0,진주 우편집중국,0,0,180,0,전북 임실군,0
157P10001,광주 북구,157,57,1,광주 우편집중국,161,173,199,14,중부권 광역우편물류센터,186,0,202,0,진주 우편집중국,0,0,53,0,경남 의령군,0
157P10002,경기 고양시 일산서구,157,30,1,고양 우편집중국,159,171,268,11,중부권 광역우편물류센터,189,0,53,0,대전 우편집중국,0,0,56,0,세종특별자치시,0
157P10003,경기 안성시,157,114,4,수원 우편집중국,165,177,229,13,중부권 광역우편물류센터,192,0,233,0,순천 집중과,0,0,58,0,전남 고흥군,0
157P10004,충북 제천시,157,62,1,원주 우편집중국,161,173,256,29,중부권 광역우편물류센터,190,0,253,0,부천 우편집중국,0,0,74,0,인천 동구,0
157P10005,경남 창원시 마산회원구,157,30,1,창원 우편집중국,159,171,251,17,중부권 광역우편물류센터,188,0,253,0,부천 우편집중국,0,0,36,0,서울 영등포구,0
157P10006,경기 광명시,157,60,1,성남 우편집중국,161,173,218,28,중부권 광역우편물류센터,188,0,251,0,창원 우편집중국,0,0,49,0,경남 함안군,0
157P10007,대구 달서구,157,48,1,대구 우편집중국,160,172,192,19,중부권 광역우편물류센터,185,0,100,0,청주 우편집중국,0,0,44,0,충북 청주시 흥덕구,0
157P10008,경북 안동시,157,30,1,안동 우편집중국,159,171,216,16,중부권 광역우편물류센터,185,0,290,0,영암 우편집중국,0,0,50,0,전남 해남군,0
157P10009,충남 서천군,157,156,4,대전 우편집중국,167,179,53,8,중부권 광역우편물류센터,183,0,256,0,원주 우편집중국,0,0,98,0,충북 단양군,0
157P10010,경기 가평군,157,213,2,동서울 우편집중국,171,183,248,24,중부권 광역우편물류센터,200,0,261,0,의정부 우편집중국,0,0,64,0,서울 강북구,0
157P10011,경기 양주시,157,38,1,의정부 우편집중국,160,172,261,19,중부권 광역우편물류센터,189,0,368,0,강릉 우편집중국,0,0,82,0,강원 삼척시,0
157P10012,경북 예천군,157,44,1,안동 우편집중국,160,172,216,14,중부권 광역우편물류센터,186,0,192,0,대구 우편집중국,0,0,106,0,경북 김천시,0
157P10013,서울 송파구,157,58,3,동서울 우편집중국,161,173,248,24,중부권 광역우편물류센터,190,0,251,0,창원 우편집중국,0,0,49,0,경남 함안군,0
157P10014,경기 여주시,157,75,1,원주 우편집중국,162,174,256,32,중부권 광역우편물류센터,191,0,229,0,수원 우편집중국,0,0,77,0,경기 수원시 장안구,0
157P10015,충남 아산시,157,45,2,천안 우편집중국,160,172,133,12,중부권 광역우편물류센터,181,0,256,0,원주 우편집중국,0,0,30,0,강원 원주시,0
157P10016,전북 무주군,157,175,2,천안 우편집중국,169,181,133,9,중부권 광역우편물류센터,190,0,192,0,대구 우편집중국,0,0,55,0,경북 칠곡군,0
157P10017,전남 보성군,157,84,1,순천 집중과,163,175,233,6,중부권 광역우편물류센터,191,0,202,0,진주 우편집중국,0,0,73,0,경남 남해군,0
157P10018,경기 안양시 만안구,157,56,2,성남 우편집중국,161,173,218,28,중부권 광역우편물류센터,188,0,229,0,수원 우편집중국,0,0,105,0,경기 평택시,0
157P10019,인천 남동구,157,61,1,부천 우편집중국,161,173,253,30,중부권 광역우편물류센터,190,0,133,0,천안 우편집중국,0,0,175,0,전북 무주군,0
157P10020,전남 나주시,157,140,1,광주 우편집중국,166,178,199,23,중부권 광역우편물류센터,191,0,261,0,의정부 우편집중국,0,0,45,0,경기 동두천시,0
157P10021,울산 울주군,157,35,1,울산 우편집중국,159,171,318,18,중부권 광역우편물류센터,192,0,202,0,진주 우편집중국,0,0,102,0,경남 함양군,0
157P10022,인천 연수구,157,70,1,부천 우편집중국,162,174,253,32,중부권 광역우편물류센터,191,0,229,0,수원 우편집중국,0,0,86,0,경기 오산시,0
157P10023,경북 영천시,157,168,2,포항 우편집중국,168,180,271,12,중부권 광역우편물류센터,198,0,295,0,부산 우편집중국,0,0,60,0,부산 금정구,0
157P10024,경기 과천시,157,48,1,성남 우편집중국,160,172,218,25,중부권 광역우편물류센터,187,0,202,0,진주 우편집중국,0,0,244,0,전북 정읍시,0
157P10025,충남 청양군,157,102,2,대전 우편집중국,164,176,53,3,중부권 광역우편물류센터,180,0,368,0,강릉 우편집중국,0,0,97,0,강원 고성군,0
157P10026,경북 고령군,157,80,2,대구 우편집중국,162,174,192,17,중부권 광역우편물류센터,187,0,253,0,부천 우편집중국,0,0,36,0,서울 강서구,0
157P10027,서울 송파구,157,58,3,동서울 우편집중국,161,173,248,24,중부권 광역우편물류센터,190,0,216,0,안동 우편집중국,0,0,44,0,경북 예천군,0
157P10028,충남 홍성군,157,154,2,천안 우편집중국,167,179,133,9,중부권 광역우편물류센터,188,0,318,0,울산 우편집중국,0,0,94,0,경남 양산시,0
157P10029,경기 수원시 장안구,157,77,1,수원 우편집중국,162,174,229,18,중부권 광역우편물류센터,189,0,268,0,고양 우편집중국,0,0,30,0,경기 고양시 일산서구,0
157P10030,서울 용산구,157,84,2,동서울 우편집중국,163,175,248,27,중부권 광역우편물류센터,192,0,100,0,청주 우편집중국,0,0,30,0,충북 청주시 서원구,0
157P10031,경남 창원시 마산합포구,157,30,1,창원 우편집중국,159,171,251,17,중부권 광역우편물류센터,188,0,295,0,부산 우편집중국,0,0,60,0,부산 동래구,0
157P10032,서울 관악구,157,56,2,성남 우편집중국,161,173,218,28,중부권 광역우편물류센터,188,0,199,0,광주 우편집중국,0,0,128,0,전남 구례군,0
157P10033,강원 삼척시,157,82,1,강릉 우편집중국,162,174,368,12,중부권 광역우편물류센터,199,0,216,0,안동 우편집중국,0,0,119,0,경북 문경시,0
157P10034,충남 홍성군,157,154,2,천안 우편집중국,167,179,133,9,중부권 광역우편물류센터,188,0,133,0,천안 우편집중국,0,0,135,0,충북 옥천군,0
157P10035,경남 산청군,157,82,1,진주 우편집중국,162,174,202,32,중부권 광역우편물류센터,187,0,53,0,대전 우편집중국,0,0,66,0,대전 대덕구,0
157P10036,서울 양천구,157,36,1,부천 우편집중국,159,171,253,26,중부권 광역우편물류센터,188,0,199,0,광주 우편집중국,0,0,70,0,전남 담양군,0
157P10037,경남 하동군,157,73,1,진주 우편집중국,162,174,202,32,중부권 광역우편물류센터,187,0,251,0,창원 우편집중국,0,0,117,0,경남 고성군,0
157P10038,전남 순천시,157,36,2,순천 집중과,159,171,233,3,중부권 광역우편물류센터,187,0,100,0,청주 우편집중국,0,0,58,0,충북 증평군,0
158P10001,전북 임실군,158,180,2,진주 우편집중국,170,182,202,32,중부권 광역우편물류센터,195,0,218,0,성남 우편집중국,0,0,56,0,경기 안양시 동안구,0
158P10002,광주 북구,158,57,2,광주 우편집중국,162,174,199,14,중부권 광역우편물류센터,187,0,290,0,영암 우편집중국,0,0,50,0,전남 완도군,0
158P10003,전남 곡성군,158,92,3,광주 우편집중국,164,176,199,20,중부권 광역우편물류센터,189,0,133,0,천안 우편집중국,0,0,135,0,충북 옥천군,0
158P10004,경남 거제시,158,136,1,창원 우편집중국,167,179,251,16,중부권 광역우편물류센터,196,0,261,0,의정부 우편집중국,0,0,64,0,서울 도봉구,0
158P10005,전북 정읍시,158,244,2,진주 우편집중국,174,186,202,29,중부권 광역우편물류센터,199,0,271,0,포항 우편집중국,0,0,30,0,경북 포항시 남구,0
158P10006,경기 고양시 덕양구,158,30,1,고양 우편집중국,160,172,268,12,중부권 광역우편물류센터,190,0,218,0,성남 우편집중국,0,0,60,0,경기 광명시,0
158P10007,전남 영광군,158,82,1,광주 우편집중국,163,175,199,16,중부권 광역우편물류센터,188,0,253,0,부천 우편집중국,0,0,36,0,서울 양천구,0
158P10008,대전 중구,158,57,1,대전 우편집중국,162,174,53,4,중부권 광역우편물류센터,178,0,202,0,진주 우편집중국,0,0,142,0,전북 남원시,0
158P10009,서울 송파구,158,58,4,동서울 우편집중국,162,174,248,26,중부권 광역우편물류센터,191,0,268,0,고양 우편집중국,0,0,30,0,경기 고양시 일산동구,0
158P10010,경북 포항시 북구,158,30,1,포항 우편집중국,160,172,271,11,중부권 광역우편물류센터,190,0,53,0,대전 우편집중국,0,0,57,0,대전 동구,0
158P10011,충남 천안시 동남구,158,30,1,천안 우편집중국,160,172,133,12,중부권 광역우편물류센터,181,0,251,0,창원 우편집중국,0,0,49,0,경남 함안군,0
158P10012,경북 영주시,158,57,1,안동 우편집중국,162,174,216,15,중부권 광역우편물류센터,188,0,295,0,부산 우편집중국,0,0,35,0,부산 북구,0
158P10013,경기 양주시,158,38,2,의정부 우편집중국,161,173,261,20,중부권 광역우편물류센터,190,0,295,0,부산 우편집중국,0,0,35,0,부산 동구,0
158P10014,강원 횡성군,158,54,1,원주 우편집중국,162,174,256,32,중부권 광역우편물류센터,191,0,218,0,성남 우편집중국,0,0,66,0,경기 의왕시,0
158P10015,서울 노원구,158,64,2,의정부 우편집중국,162,174,261,20,중부권 광역우편물류센터,191,0,133,0,천안 우편집중국,0,0,30,0,충남 천안시 동남구,0
158P10016,충남 홍성군,158,154,3,천안 우편집중국,168,180,133,9,중부권 광역우편물류센터,189,0,100,0,청주 우편집중국,0,0,87,0,충북 보은군,0
158P10017,전남 완도군,158,50,1,영암 우편집중국,161,173,290,19,중부권 광역우편물류센터,192,0,218,0,성남 우편집중국,0,0,72,0,경기 광주시,0
158P10018,경기 파주시,158,48,1,고양 우편집중국,161,173,268,13,중부권 광역우편물류센터,191,0,248,0,동서울 우편집중국,0,0,84,0,서울 성동구,0
158P10019,부산 영도구,158,70,1,부산 우편집중국,163,175,295,29,중부권 광역우편물류센터,195,0,216,0,안동 우편집중국,0,0,44,0,경북 예천군,0
158P10020,충남 부여군,158,116,2,대전 우편집중국,166,178,53,3,중부권 광역우편물류센터,182,0,251,0,창원 우편집중국,0,0,49,0,경남 함안군,0
159P10001,경남 남해군,159,73,3,진주 우편집중국,164,176,202,32,중부권 광역우편물류센터,189,0,290,0,영암 우편집중국,0,0,50,0,전남 해남군,0
