택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
044P10226,인천 중구,44,66,4,부천 우편집중국,47,59,253,235,중부권 광역우편물류센터,72,0,295,1,부산 우편집중국,0,0,70,1,부산 사상구,0
044P10227,인천 연수구,44,70,8,부천 우편집중국,48,60,253,242,중부권 광역우편물류센터,73,0,253,1,부천 우편집중국,0,0,36,1,인천 부평구,0
044P10228,경남 합천군,44,149,6,진주 우편집중국,51,63,202,242,중부권 광역우편물류센터,73,0,253,1,부천 우편집중국,0,0,68,1,경기 안산시 단원구,0
044P10229,경기 수원시 장안구,44,77,8,수원 우편집중국,48,60,229,104,중부권 광역우편물류센터,71,0,368,1,강릉 우편집중국,0,0,97,1,강원 속초시,0
044P10230,서울 성북구,44,36,2,동서울 우편집중국,46,58,248,190,중부권 광역우편물류센터,70,0,295,1,부산 우편집중국,0,0,70,1,부산 사상구,0
044P10231,경남 합천군,44,149,6,진주 우편집중국,51,63,202,242,중부권 광역우편물류센터,73,0,216,1,안동 우편집중국,0,0,57,1,경북 봉화군,0
044P10232,서울 송파구,44,58,5,동서울 우편집중국,47,59,248,194,중부권 광역우편물류센터,71,0,295,1,부산 우편집중국,0,0,35,1,부산 북구,0
044P10233,경기 성남시 수정구,44,43,6,성남 우편집중국,46,58,218,208,중부권 광역우편물류센터,69,0,202,1,진주 우편집중국,0,0,102,1,경남 함양군,0
044P10234,강원 양구군,44,108,7,원주 우편집중국,49,61,256,190,중부권 광역우편물류센터,74,0,199,1,광주 우편집중국,0,0,70,1,전남 담양군,0
044P10235,강원 삼척시,44,82,4,강릉 우편집중국,48,60,368,101,중부권 광역우편물류센터,78,0,199,1,광주 우편집중국,0,0,140,1,전남 나주시,0
044P10236,충북 옥천군,44,135,8,천안 우편집중국,51,63,133,84,중부권 광역우편물류센터,70,0,229,1,수원 우편집중국,0,0,110,1,경기 화성시,0
044P10237,경북 포항시 북구,44,30,3,포항 우편집중국,46,58,271,106,중부권 광역우편물류센터,72,0,248,1,동서울 우편집중국,0,0,84,1,서울 성동구,0
044P10238,충남 천안시 동남구,44,30,4,천안 우편집중국,46,58,133,93,중부권 광역우편물류센터,65,0,192,1,대구 우편집중국,0,0,88,1,경북 성주군,0
044P10239,서울 종로구,44,84,5,동서울 우편집중국,48,60,248,193,중부권 광역우편물류센터,72,0,100,1,청주 우편집중국,0,0,44,1,충북 충주시,0
044P10240,서울 용산구,44,84,12,동서울 우편집중국,48,60,248,193,중부권 광역우편물류센터,72,0,271,1,포항 우편집중국,0,0,30,1,경북 포항시 북구,0
044P10241,서울 관악구,44,56,2,성남 우편집중국,47,59,218,210,중부권 광역우편물류센터,70,0,248,1,동서울 우편집중국,0,0,213,1,경기 가평군,0
044P10242,대구 동구,44,50,3,대구 우편집중국,46,58,192,168,중부권 광역우편물류센터,68,0,271,1,포항 우편집중국,0,0,226,1,경북 경주시,0
044P10243,서울 마포구,44,42,4,고양 우편집중국,46,58,268,133,중부권 광역우편물류센터,71,0,218,1,성남 우편집중국,0,0,39,1,경기 성남시 분당구,0
044P10244,경기 구리시,44,53,4,의정부 우편집중국,47,59,261,156,중부권 광역우편물류센터,72,0,233,1,순천 집중과,0,0,36,1,전남 순천시,0
044P10245,충북 영동군,44,164,8,천안 우편집중국,52,64,133,78,중부권 광역우편물류센터,71,0,202,1,진주 우편집중국,0,0,200,1,전북 익산시,0
044P10246,경기 가평군,44,213,18,동서울 우편집중국,55,67,248,233,중부권 광역우편물류센터,79,0,100,1,청주 우편집중국,0,0,65,1,충북 청주시 상당구,0
044P10247,경북 포항시 남구,44,30,4,포항 우편집중국,46,58,271,106,중부권 광역우편물류센터,72,0,295,1,부산 우편집중국,0,0,60,1,부산 연제구,0
044P10248,경남 사천시,44,42,4,진주 우편집중국,46,58,202,257,중부권 광역우편물류센터,68,0,229,1,수원 우편집중국,0,0,77,1,경기 수원시 권선구,0
044P10249,전남 영암군,44,50,3,영암 우편집중국,46,58,290,159,중부권 광역우편물류센터,72,0,295,1,부산 우편집중국,0,0,70,1,부산 중구,0
044P10250,서울 마포구,44,42,4,고양 우편집중국,46,58,268,133,중부권 광역우편물류센터,71,0,229,1,수원 우편집중국,0,0,30,1,경기 수원시 영통구,0
044P10251,경북 고령군,44,80,7,대구 우편집중국,48,60,192,171,중부권 광역우편물류센터,70,0,271,1,포항 우편집중국,0,0,30,1,경북 울진군,0
044P10252,경남 밀양시,44,74,10,부산 우편집중국,48,60,295,260,중부권 광역우편물류센터,75,0,253,1,부천 우편집중국,0,0,70,1,인천 연수구,0
044P10253,경기 화성시,44,110,10,수원 우편집중국,50,62,229,98,중부권 광역우편물류센터,73,0,248,1,동서울 우편집중국,0,0,58,1,서울 송파구,0
044P10254,경기 성남시 수정구,44,43,6,성남 우편집중국,46,58,218,208,중부권 광역우편물류센터,69,0,261,1,의정부 우편집중국,0,0,48,1,서울 중랑구,0
044P10255,대구 동구,44,50,3,대구 우편집중국,46,58,192,168,중부권 광역우편물류센터,68,0,248,1,동서울 우편집중국,0,0,51,1,경기 하남시,0
044P10256,부산 중구,44,70,5,부산 우편집중국,48,60,295,260,중부권 광역우편물류센터,75,0,248,1,동서울 우편집중국,0,0,30,1,서울 광진구,0
044P10257,전북 무주군,44,175,8,천안 우편집중국,53,65,133,80,중부권 광역우편물류센터,72,0,202,1,진주 우편집중국,0,0,82,1,경남 산청군,0
044P10258,세종특별자치시,44,56,9,대전 우편집중국,47,59,53,55,중부권 광역우편물류센터,62,0,256,1,원주 우편집중국,0,0,30,1,강원 원주시,0
044P10259,서울 도봉구,44,64,5,의정부 우편집중국,47,59,261,156,중부권 광역우편물류센터,72,0,233,1,순천 집중과,0,0,58,1,전남 고흥군,0
044P10260,경남 진주시,44,34,6,진주 우편집중국,46,58,202,257,중부권 광역우편물류센터,68,0,216,1,안동 우편집중국,0,0,57,1,경북 영주시,0
044P10261,전북 전주시 완산구,44,214,14,진주 우편집중국,55,67,202,234,중부권 광역우편물류센터,77,0,53,1,대전 우편집중국,0,0,57,1,대전 중구,0
044P10262,경북 포항시 남구,44,30,4,포항 우편집중국,46,58,271,106,중부권 광역우편물류센터,72,0,192,1,대구 우편집중국,0,0,55,1,경북 칠곡군,0
044P10263,인천 남동구,44,61,4,부천 우편집중국,47,59,253,235,중부권 광역우편물류센터,72,0,233,1,순천 집중과,0,0,36,1,전남 순천시,0
044P10264,충북 영동군,44,164,8,천안 우편집중국,52,64,133,78,중부권 광역우편물류센터,71,0,251,1,창원 우편집중국,0,0,35,1,경남 창원시 의창구,0
044P10265,대구 남구,44,43,2,대구 우편집중국,46,58,192,168,중부권 광역우편물류센터,68,0,218,1,성남 우편집중국,0,0,88,1,서울 구로구,0
044P10266,부산 기장군,44,65,5,울산 우편집중국,47,59,318,112,중부권 광역우편물류센터,75,0,192,1,대구 우편집중국,0,0,30,1,대구 북구,0
044P10267,전남 고흥군,44,58,1,순천 집중과,47,59,233,61,중부권 광역우편물류센터,71,0,271,1,포항 우편집중국,0,0,30,1,경북 포항시 남구,0
044P10268,광주 북구,44,57,4,광주 우편집중국,47,59,199,140,중부권 광역우편물류센터,69,0,295,1,부산 우편집중국,0,0,34,1,부산 강서구,0
044P10269,대전 중구,44,57,4,대전 우편집중국,47,59,53,55,중부권 광역우편물류센터,62,0,218,1,성남 우편집중국,0,0,64,1,경기 용인시 처인구,0
044P10270,경기 의정부시,44,68,5,의정부 우편집중국,47,59,261,156,중부권 광역우편물류센터,72,0,218,1,성남 우편집중국,0,0,58,1,경기 용인시 기흥구,0
044P10271,경기 이천시,44,94,6,성남 우편집중국,49,61,218,206,중부권 광역우편물류센터,72,0,290,1,영암 우편집중국,0,0,63,1,전남 무안군,0
044P10272,경남 창원시 마산합포구,44,30,1,창원 우편집중국,46,58,251,141,중부권 광역우편물류센터,71,0,192,1,대구 우편집중국,0,0,76,1,경북 구미시,0
044P10273,전북 순창군,44,169,10,진주 우편집중국,52,64,202,246,중부권 광역우편물류센터,74,0,233,1,순천 집중과,0,0,84,1,전남 보성군,0
044P10274,광주 북구,44,57,4,광주 우편집중국,47,59,199,140,중부권 광역우편물류센터,69,0,53,1,대전 우편집중국,0,0,102,1,충남 청양군,0
044P10275,경기 안양시 만안구,44,56,3,성남 우편집중국,47,59,218,210,중부권 광역우편물류센터,70,0,218,1,성남 우편집중국,0,0,43,1,경기 성남시 중원구,0
044P10276,충북 청주시 청원구,44,30,5,청주 우편집중국,46,58,100,55,중부권 광역우편물류센터,63,0,253,1,부천 우편집중국,0,0,47,1,인천 서구,0
044P10277,대구 남구,44,43,2,대구 우편집중국,46,58,192,168,중부권 광역우편물류센터,68,0,268,1,고양 우편집중국,0,0,30,1,경기 고양시 일산서구,0
044P10278,대구 달성군,44,54,5,대구 우편집중국,47,59,192,163,중부권 광역우편물류센터,69,0,271,1,포항 우편집중국,0,0,30,1,경북 포항시 남구,0
044P10279,경기 동두천시,44,45,3,의정부 우편집중국,46,58,261,153,중부권 광역우편물류센터,71,0,192,1,대구 우편집중국,0,0,79,1,경북 청도군,0
044P10280,울산 동구,44,30,3,울산 우편집중국,46,58,318,114,중부권 광역우편물류센터,74,0,253,1,부천 우편집중국,0,0,36,1,인천 부평구,0
044P10281,울산 남구,44,30,3,울산 우편집중국,46,58,318,114,중부권 광역우편물류센터,74,0,251,1,창원 우편집중국,0,0,75,1,경남 창녕군,0
044P10282,경남 창녕군,44,75,6,창원 우편집중국,48,60,251,136,중부권 광역우편물류센터,73,0,53,1,대전 우편집중국,0,0,116,1,충남 부여군,0
044P10283,세종특별자치시,44,56,9,대전 우편집중국,47,59,53,55,중부권 광역우편물류센터,62,0,261,1,의정부 우편집중국,0,0,52,1,경기 포천시,0
044P10284,경기 오산시,44,86,6,수원 우편집중국,48,60,229,104,중부권 광역우편물류센터,71,0,133,1,천안 우편집중국,0,0,30,1,충남 천안시 서북구,0
044P10285,서울 강동구,44,54,8,동서울 우편집중국,47,59,248,194,중부권 광역우편물류센터,71,0,248,1,동서울 우편집중국,0,0,84,1,서울 성동구,0
044P10286,경북 칠곡군,44,55,4,대구 우편집중국,47,59,192,163,중부권 광역우편물류센터,69,0,216,1,안동 우편집중국,0,0,57,1,경북 영주시,0
044P10287,부산 금정구,44,60,5,부산 우편집중국,47,59,295,257,중부권 광역우편물류센터,74,0,256,1,원주 우편집중국,0,0,227,1,강원 태백시,0
044P10288,경남 밀양시,44,74,10,부산 우편집중국,48,60,295,260,중부권 광역우편물류센터,75,0,368,1,강릉 우편집중국,0,0,97,1,강원 속초시,0
044P10289,서울 중구,44,84,3,동서울 우편집중국,48,60,248,193,중부권 광역우편물류센터,72,0,199,1,광주 우편집중국,0,0,70,1,전남 담양군,0
044P10290,경기 수원시 영통구,44,30,1,수원 우편집중국,46,58,229,99,중부권 광역우편물류센터,69,0,295,1,부산 우편집중국,0,0,60,1,부산 동래구,0
044P10291,대전 동구,44,57,3,대전 우편집중국,47,59,53,55,중부권 광역우편물류센터,62,0,251,1,창원 우편집중국,0,0,136,1,경남 통영시,0
044P10292,전북 군산시,44,307,20,진주 우편집중국,59,71,202,243,중부권 광역우편물류센터,81,0,253,1,부천 우편집중국,0,0,53,1,경기 시흥시,0
044P10293,광주 남구,44,150,5,광주 우편집중국,52,64,199,122,중부권 광역우편물류센터,74,0,216,1,안동 우편집중국,0,0,119,1,경북 문경시,0
044P10294,전북 임실군,44,180,6,진주 우편집중국,53,65,202,248,중부권 광역우편물류센터,75,0,253,1,부천 우편집중국,0,0,36,1,인천 계양구,0
044P10295,경북 포항시 남구,44,30,4,포항 우편집중국,46,58,271,106,중부권 광역우편물류센터,72,0,318,1,울산 우편집중국,0,0,30,1,울산 북구,0
044P10296,대구 서구,44,43,4,대구 우편집중국,46,58,192,168,중부권 광역우편물류센터,68,0,100,1,청주 우편집중국,0,0,44,1,충북 청주시 흥덕구,0
044P10297,경북 영주시,44,57,3,안동 우편집중국,47,59,216,103,중부권 광역우편물류센터,70,0,202,1,진주 우편집중국,0,0,133,1,전북 장수군,0
044P10298,강원 고성군,44,97,3,강릉 우편집중국,49,61,368,100,중부권 광역우편물류센터,79,0,256,1,원주 우편집중국,0,0,98,1,충북 단양군,0
044P10299,강원 횡성군,44,54,5,원주 우편집중국,47,59,256,192,중부권 광역우편물류센터,72,0,253,1,부천 우편집중국,0,0,68,1,경기 안산시 단원구,0
044P10300,부산 연제구,44,60,4,부산 우편집중국,47,59,295,257,중부권 광역우편물류센터,74,0,199,1,광주 우편집중국,0,0,202,1,광주 광산구,0
044P10301,전북 전주시 완산구,44,214,14,진주 우편집중국,55,67,202,234,중부권 광역우편물류센터,77,0,290,1,영암 우편집중국,0,0,50,1,전남 강진군,0
044P10302,충북 청주시 상당구,44,65,4,청주 우편집중국,47,59,100,59,중부권 광역우편물류센터,64,0,100,1,청주 우편집중국,0,0,58,1,충북 증평군,0
044P10303,인천 연수구,44,70,8,부천 우편집중국,48,60,253,242,중부권 광역우편물류센터,73,0,199,1,광주 우편집중국,0,0,82,1,전남 영광군,0
044P10304,서울 서초구,44,79,7,동서울 우편집중국,48,60,248,193,중부권 광역우편물류센터,72,0,253,1,부천 우편집중국,0,0,71,1,경기 안산시 상록구,0
044P10305,인천 동구,44,74,4,부천 우편집중국,48,60,253,242,중부권 광역우편물류센터,73,0,248,1,동서울 우편집중국,0,0,58,1,서울 송파구,0
044P10306,경남 진주시,44,34,6,진주 우편집중국,46,58,202,257,중부권 광역우편물류센터,68,0,229,1,수원 우편집중국,0,0,110,1,경기 화성시,0
044P10307,경기 부천시,44,36,4,부천 우편집중국,46,58,253,234,중부권 광역우편물류센터,71,0,133,1,천안 우편집중국,0,0,128,1,충남 태안군,0
044P10308,경기 하남시,44,51,6,동서울 우편집중국,47,59,248,194,중부권 광역우편물류센터,71,0,218,1,성남 우편집중국,0,0,58,1,경기 용인시 수지구,0
044P10309,강원 양구군,44,108,7,원주 우편집중국,49,61,256,190,중부권 광역우편물류센터,74,0,253,1,부천 우편집중국,0,0,36,1,경기 부천시,0
044P10310,대구 달서구,44,48,4,대구 우편집중국,46,58,192,168,중부권 광역우편물류센터,68,0,133,1,천안 우편집중국,0,0,164,1,충북 영동군,0
044P10311,전남 강진군,44,50,2,영암 우편집중국,46,58,290,159,중부권 광역우편물류센터,72,0,218,1,성남 우편집중국,0,0,56,1,경기 안양시 만안구,0
044P10312,부산 사상구,44,70,5,부산 우편집중국,48,60,295,260,중부권 광역우편물류센터,75,0,53,1,대전 우편집중국,0,0,46,1,대전 서구,0
044P10313,인천 서구,44,47,4,부천 우편집중국,46,58,253,234,중부권 광역우편물류센터,71,0,218,1,성남 우편집중국,0,0,58,1,경기 용인시 수지구,0
044P10314,서울 마포구,44,42,4,고양 우편집중국,46,58,268,133,중부권 광역우편물류센터,71,0,248,1,동서울 우편집중국,0,0,79,1,서울 서초구,0
044P10315,전북 정읍시,44,244,13,진주 우편집중국,56,68,202,229,중부권 광역우편물류센터,78,0,202,1,진주 우편집중국,0,0,306,1,전북 군산시,0
044P10316,서울 강동구,44,54,8,동서울 우편집중국,47,59,248,194,중부권 광역우편물류센터,71,0,253,1,부천 우편집중국,0,0,53,1,경기 시흥시,0
044P10317,경기 김포시,44,36,3,고양 우편집중국,46,58,268,133,중부권 광역우편물류센터,71,0,218,1,성남 우편집중국,0,0,88,1,서울 구로구,0
044P10318,경북 영천시,44,168,6,포항 우편집중국,52,64,271,98,중부권 광역우편물류센터,78,0,256,1,원주 우편집중국,0,0,108,1,강원 화천군,0
044P10319,전북 진안군,44,150,8,진주 우편집중국,52,64,202,246,중부권 광역우편물류센터,74,0,256,1,원주 우편집중국,0,0,62,1,충북 제천시,0
044P10320,경기 하남시,44,51,6,동서울 우편집중국,47,59,248,194,중부권 광역우편물류센터,71,0,229,1,수원 우편집중국,0,0,77,1,경기 수원시 권선구,0
044P10321,충북 음성군,44,97,8,청주 우편집중국,49,61,100,54,중부권 광역우편물류센터,66,0,53,1,대전 우편집중국,0,0,57,1,대전 중구,0
044P10322,경남 양산시,44,94,7,울산 우편집중국,49,61,318,120,중부권 광역우편물류센터,77,0,290,1,영암 우편집중국,0,0,63,1,전남 무안군,0
044P10323,충남 당진시,44,109,8,천안 우편집중국,49,61,133,86,중부권 광역우편물류센터,68,0,256,1,원주 우편집중국,0,0,62,1,충북 제천시,0
044P10324,서울 용산구,44,84,12,동서울 우편집중국,48,60,248,193,중부권 광역우편물류센터,72,0,268,1,고양 우편집중국,0,0,42,1,서울 서대문구,0
044P10325,전남 강진군,44,50,2,영암 우편집중국,46,58,290,159,중부권 광역우편물류센터,72,0,133,1,천안 우편집중국,0,0,109,1,충남 당진시,0
044P10326,경남 진주시,44,34,6,진주 우편집중국,46,58,202,257,중부권 광역우편물류센터,68,0,253,1,부천 우편집중국,0,0,36,1,인천 부평구,0
044P10327,전남 무안군,44,63,6,영암 우편집중국,47,59,290,155,중부권 광역우편물류센터,73,0,368,1,강릉 우편집중국,0,0,72,1,강원 동해시,0
044P10328,경남 창원시 진해구,44,80,4,창원 우편집중국,48,60,251,136,중부권 광역우편물류센터,73,0,192,1,대구 우편집중국,0,0,30,1,대구 북구,0
044P10329,경남 함안군,44,49,5,창원 우편집중국,46,58,251,141,중부권 광역우편물류센터,71,0,295,1,부산 우편집중국,0,0,70,1,부산 부산진구,0
044P10330,서울 동대문구,44,84,5,동서울 우편집중국,48,60,248,193,중부권 광역우편물류센터,72,0,251,1,창원 우편집중국,0,0,80,1,경남 창원시 진해구,0
044P10331,경남 창원시 의창구,44,35,2,창원 우편집중국,46,58,251,141,중부권 광역우편물류센터,71,0,253,1,부천 우편집중국,0,0,61,1,인천 남동구,0
044P10332,경기 안산시 상록구,44,71,5,부천 우편집중국,48,60,253,242,중부권 광역우편물류센터,73,0,251,1,창원 우편집중국,0,0,75,1,경남 창녕군,0
044P10333,경북 고령군,44,80,7,대구 우편집중국,48,60,192,171,중부권 광역우편물류센터,70,0,202,1,진주 우편집중국,0,0,73,1,경남 남해군,0
044P10334,경기 성남시 분당구,44,39,3,성남 우편집중국,46,58,218,208,중부권 광역우편물류센터,69,0,199,1,광주 우편집중국,0,0,82,1,전남 영광군,0
044P10335,경기 하남시,44,51,6,동서울 우편집중국,47,59,248,194,중부권 광역우편물류센터,71,0,202,1,진주 우편집중국,0,0,244,1,전북 정읍시,0
044P10336,경남 고성군,44,117,9,창원 우편집중국,50,62,251,127,중부권 광역우편물류센터,75,0,248,1,동서울 우편집중국,0,0,84,1,서울 동대문구,0
044P10337,전남 해남군,44,50,5,영암 우편집중국,46,58,290,159,중부권 광역우편물류센터,72,0,218,1,성남 우편집중국,0,0,64,1,경기 용인시 처인구,0
044P10338,서울 송파구,44,58,5,동서울 우편집중국,47,59,248,194,중부권 광역우편물류센터,71,0,256,1,원주 우편집중국,0,0,108,1,강원 화천군,0
044P10339,경남 함안군,44,49,5,창원 우편집중국,46,58,251,141,중부권 광역우편물류센터,71,0,218,1,성남 우편집중국,0,0,64,1,경기 용인시 처인구,0
044P10340,경기 하남시,44,51,6,동서울 우편집중국,47,59,248,194,중부권 광역우편물류센터,71,0,133,1,천안 우편집중국,0,0,154,1,충남 금산군,0
044P10341,경기 파주시,44,48,3,고양 우편집중국,46,58,268,133,중부권 광역우편물류센터,71,0,199,1,광주 우편집중국,0,0,57,1,광주 북구,0
044P10342,경기 평택시,44,105,5,수원 우편집중국,49,61,229,97,중부권 광역우편물류센터,72,0,290,1,영암 우편집중국,0,0,69,1,전남 장흥군,0
044P10343,전남 구례군,44,128,6,광주 우편집중국,50,62,199,136,중부권 광역우편물류센터,72,0,202,1,진주 우편집중국,0,0,73,1,경남 남해군,0
044P10344,경남 창원시 마산회원구,44,30,3,창원 우편집중국,46,58,251,141,중부권 광역우편물류센터,71,0,192,1,대구 우편집중국,0,0,54,1,경북 경산시,0
044P10345,경남 거창군,44,124,6,진주 우편집중국,50,62,202,237,중부권 광역우편물류센터,72,0,53,1,대전 우편집중국,0,0,102,1,충남 청양군,0
044P10346,부산 영도구,44,70,7,부산 우편집중국,48,60,295,260,중부권 광역우편물류센터,75,0,271,1,포항 우편집중국,0,0,30,1,경북 영덕군,0
044P10347,전남 완도군,44,50,3,영암 우편집중국,46,58,290,159,중부권 광역우편물류센터,72,0,248,1,동서울 우편집중국,0,0,213,1,경기 가평군,0
044P10348,전남 화순군,44,71,3,광주 우편집중국,48,60,199,134,중부권 광역우편물류센터,70,0,229,1,수원 우편집중국,0,0,77,1,경기 수원시 권선구,0
044P10349,대전 대덕구,44,66,5,대전 우편집중국,47,59,53,55,중부권 광역우편물류센터,62,0,199,1,광주 우편집중국,0,0,202,1,광주 광산구,0
044P10350,전남 영암군,44,50,3,영암 우편집중국,46,58,290,159,중부권 광역우편물류센터,72,0,248,1,동서울 우편집중국,0,0,84,1,서울 성동구,0
044P10351,대구 달성군,44,54,5,대구 우편집중국,47,59,192,163,중부권 광역우편물류센터,69,0,271,1,포항 우편집중국,0,0,30,1,경북 영덕군,0
044P10352,전북 고창군,44,234,14,진주 우편집중국,56,68,202,229,중부권 광역우편물류센터,78,0,253,1,부천 우편집중국,0,0,74,1,인천 동구,0
044P10353,서울 용산구,44,84,12,동서울 우편집중국,48,60,248,193,중부권 광역우편물류센터,72,0,295,1,부산 우편집중국,0,0,70,1,부산 사하구,0
044P10354,경북 상주시,44,97,6,안동 우편집중국,49,61,216,109,중부권 광역우편물류센터,72,0,368,1,강릉 우편집중국,0,0,97,1,강원 속초시,0
044P10355,경기 수원시 장안구,44,77,8,수원 우편집중국,48,60,229,104,중부권 광역우편물류센터,71,0,229,1,수원 우편집중국,0,0,77,1,경기 수원시 권선구,0
044P10356,서울 은평구,44,39,1,고양 우편집중국,46,58,268,133,중부권 광역우편물류센터,71,0,192,1,대구 우편집중국,0,0,79,1,경북 청도군,0
044P10357,경남 하동군,44,73,6,진주 우편집중국,48,60,202,247,중부권 광역우편물류센터,70,0,261,1,의정부 우편집중국,0,0,64,1,서울 노원구,0
044P10358,전남 장흥군,44,69,5,영암 우편집중국,47,59,290,155,중부권 광역우편물류센터,73,0,202,1,진주 우편집중국,0,0,102,1,경남 함양군,0
044P10359,광주 광산구,44,202,6,광주 우편집중국,54,66,199,122,중부권 광역우편물류센터,76,0,199,1,광주 우편집중국,0,0,82,1,전남 영광군,0
044P10360,전남 보성군,44,84,4,순천 집중과,48,60,233,60,중부권 광역우편물류센터,72,0,295,1,부산 우편집중국,0,0,60,1,부산 동래구,0
044P10361,세종특별자치시,44,56,9,대전 우편집중국,47,59,53,55,중부권 광역우편물류센터,62,0,251,1,창원 우편집중국,0,0,30,1,경남 창원시 마산합포구,0
044P10362,경남 진주시,44,34,6,진주 우편집중국,46,58,202,257,중부권 광역우편물류센터,68,0,251,1,창원 우편집중국,0,0,136,1,경남 통영시,0
044P10363,전북 정읍시,44,244,13,진주 우편집중국,56,68,202,229,중부권 광역우편물류센터,78,0,368,1,강릉 우편집중국,0,0,68,1,강원 양양군,0
044P10364,강원 홍천군,44,81,4,원주 우편집중국,48,60,256,194,중부권 광역우편물류센터,73,0,253,1,부천 우편집중국,0,0,36,1,서울 강서구,0
044P10365,서울 강서구,44,36,3,부천 우편집중국,46,58,253,234,중부권 광역우편물류센터,71,0,53,1,대전 우편집중국,0,0,30,1,충남 계룡시,0
044P10366,전남 진도군,44,30,3,영암 우편집중국,46,58,290,159,중부권 광역우편물류센터,72,0,251,1,창원 우편집중국,0,0,75,1,경남 창녕군,0
044P10367,대구 중구,44,30,2,대구 우편집중국,46,58,192,168,중부권 광역우편물류센터,68,0,290,1,영암 우편집중국,0,0,50,1,전남 해남군,0
044P10368,전남 화순군,44,71,3,광주 우편집중국,48,60,199,134,중부권 광역우편물류센터,70,0,229,1,수원 우편집중국,0,0,110,1,경기 화성시,0
044P10369,경기 하남시,44,51,6,동서울 우편집중국,47,59,248,194,중부권 광역우편물류센터,71,0,199,1,광주 우편집중국,0,0,39,1,전남 장성군,0
044P10370,경남 함안군,44,49,5,창원 우편집중국,46,58,251,141,중부권 광역우편물류센터,71,0,261,1,의정부 우편집중국,0,0,68,1,경기 의정부시,0
045P10001,부산 동래구,45,60,2,부산 우편집중국,48,60,295,260,중부권 광역우편물류센터,75,0,256,1,원주 우편집중국,0,0,75,1,경기 여주시,0
045P10002,충북 청주시 서원구,45,30,3,청주 우편집중국,47,59,100,59,중부권 광역우편물류센터,64,0,261,1,의정부 우편집중국,0,0,64,1,서울 도봉구,0
045P10003,서울 강남구,45,82,5,동서울 우편집중국,49,61,248,197,중부권 광역우편물류센터,73,0,256,1,원주 우편집중국,0,0,98,1,충북 단양군,0
045P10004,서울 강남구,45,82,5,동서울 우편집중국,49,61,248,197,중부권 광역우편물류센터,73,0,248,1,동서울 우편집중국,0,0,213,1,경기 가평군,0
045P10005,강원 횡성군,45,54,7,원주 우편집중국,48,60,256,194,중부권 광역우편물류센터,73,0,290,1,영암 우편집중국,0,0,30,1,전남 진도군,0
045P10006,경기 연천군,45,55,5,의정부 우편집중국,48,60,261,163,중부권 광역우편물류센터,73,0,100,1,청주 우편집중국,0,0,65,1,충북 청주시 상당구,0
045P10007,강원 횡성군,45,54,7,원주 우편집중국,48,60,256,194,중부권 광역우편물류센터,73,0,202,1,진주 우편집중국,0,0,270,1,전북 부안군,0
045P10008,부산 기장군,45,65,9,울산 우편집중국,48,60,318,118,중부권 광역우편물류센터,76,0,253,1,부천 우편집중국,0,0,36,1,경기 부천시,0
045P10009,경기 남양주시,45,40,3,동서울 우편집중국,47,59,248,194,중부권 광역우편물류센터,71,0,53,1,대전 우편집중국,0,0,116,1,충남 부여군,0
045P10010,전남 완도군,45,50,5,영암 우편집중국,47,59,290,155,중부권 광역우편물류센터,73,0,192,1,대구 우편집중국,0,0,76,1,경북 구미시,0
045P10011,경기 안산시 단원구,45,68,3,부천 우편집중국,48,60,253,242,중부권 광역우편물류센터,73,0,290,1,영암 우편집중국,0,0,45,1,전남 목포시,0
045P10012,전북 진안군,45,150,9,진주 우편집중국,53,65,202,248,중부권 광역우편물류센터,75,0,253,1,부천 우편집중국,0,0,61,1,인천 남동구,0
045P10013,전북 전주시 덕진구,45,190,15,진주 우편집중국,55,67,202,234,중부권 광역우편물류센터,77,0,229,1,수원 우편집중국,0,0,114,1,경기 안성시,0
045P10014,경북 청도군,45,79,6,대구 우편집중국,49,61,192,179,중부권 광역우편물류센터,71,0,295,1,부산 우편집중국,0,0,70,1,부산 사하구,0
045P10015,강원 원주시,45,30,3,원주 우편집중국,47,59,256,192,중부권 광역우편물류센터,72,0,133,1,천안 우편집중국,0,0,30,1,충남 천안시 서북구,0
045P10016,전북 장수군,45,133,8,진주 우편집중국,52,64,202,246,중부권 광역우편물류센터,74,0,202,1,진주 우편집중국,0,0,189,1,전북 완주군,0
045P10017,경북 영천시,45,168,9,포항 우편집중국,53,65,271,95,중부권 광역우편물류센터,79,0,133,1,천안 우편집중국,0,0,175,1,전북 무주군,0
045P10018,울산 울주군,45,35,3,울산 우편집중국,47,59,318,112,중부권 광역우편물류센터,75,0,268,1,고양 우편집중국,0,0,48,1,경기 파주시,0
045P10019,전남 완도군,45,50,5,영암 우편집중국,47,59,290,155,중부권 광역우편물류센터,73,0,261,1,의정부 우편집중국,0,0,55,1,강원 철원군,0
045P10020,서울 성동구,45,84,1,동서울 우편집중국,49,61,248,197,중부권 광역우편물류센터,73,0,295,1,부산 우편집중국,0,0,70,1,부산 부산진구,0
045P10021,경기 의왕시,45,66,3,성남 우편집중국,48,60,218,206,중부권 광역우편물류센터,71,0,202,1,진주 우편집중국,0,0,124,1,경남 거창군,0
