048P10024,전남 신안군,중부권 광역우편물류센터,276,13,중부권 광역우편물류센터,서울 관악구,229,1
048P10025,강원 삼척시,중부권 광역우편물류센터,420,20,중부권 광역우편물류센터,강원 영월군,231,1
048P10026,경기 안성시,중부권 광역우편물류센터,173,17,중부권 광역우편물류센터,전북 김제시,184,1
048P10027,경기 양주시,중부권 광역우편물류센터,269,11,중부권 광역우편물류센터,강원 양구군,317,1
048P10028,경기 광주시,중부권 광역우편물류센터,215,15,중부권 광역우편물류센터,전남 고흥군,261,1
048P10029,인천 동구,중부권 광역우편물류센터,253,14,중부권 광역우편물류센터,전남 진도군,290,1
048P10030,대구 남구,중부권 광역우편물류센터,184,8,중부권 광역우편물류센터,광주 동구,215,1
048P10031,서울 마포구,중부권 광역우편물류센터,279,24,중부권 광역우편물류센터,전남 장흥군,310,1
048P10032,광주 광산구,중부권 광역우편물류센터,38,4,중부권 광역우편물류센터,경기 양주시,269,1
048P10033,강원 영월군,중부권 광역우편물류센터,231,13,중부권 광역우편물류센터,경기 고양시 일산서구,268,1
048P10034,서울 성동구,중부권 광역우편물류센터,226,13,중부권 광역우편물류센터,충남 청양군,110,1
048P10035,전남 장성군,중부권 광역우편물류센터,190,5,중부권 광역우편물류센터,충남 논산시,100,1
048P10036,광주 동구,중부권 광역우편물류센터,215,13,중부권 광역우편물류센터,울산 동구,318,1
048P10037,경북 포항시 북구,중부권 광역우편물류센터,271,23,중부권 광역우편물류센터,부산 사상구,308,1
048P10038,경기 부천시,중부권 광역우편물류센터,247,16,중부권 광역우편물류센터,강원 원주시,256,1
048P10039,전남 광양시,중부권 광역우편물류센터,242,17,중부권 광역우편물류센터,충북 청주시 서원구,100,1
048P10040,경기 용인시 기흥구,중부권 광역우편물류센터,190,10,중부권 광역우편물류센터,전남 광양시,242,1
048P10041,충남 서천군,중부권 광역우편물류센터,163,11,중부권 광역우편물류센터,광주 동구,215,1
048P10042,강원 태백시,중부권 광역우편물류센터,430,27,중부권 광역우편물류센터,경남 의령군,225,1
048P10043,경기 김포시,중부권 광역우편물류센터,262,12,중부권 광역우편물류센터,서울 도봉구,253,1
048P10044,경남 김해시,중부권 광역우편물류센터,298,19,중부권 광역우편물류센터,경기 오산시,173,1
048P10045,서울 서초구,중부권 광역우편물류센터,221,10,중부권 광역우편물류센터,전북 전주시 덕진구,118,1
048P10046,서울 종로구,중부권 광역우편물류센터,226,15,중부권 광역우편물류센터,전남 화순군,215,1
048P10047,부산 기장군,중부권 광역우편물류센터,350,19,중부권 광역우편물류센터,경기 시흥시,230,1
048P10048,경남 사천시,중부권 광역우편물류센터,197,10,중부권 광역우편물류센터,서울 강동구,225,1
048P10049,경기 안성시,중부권 광역우편물류센터,173,17,중부권 광역우편물류센터,대구 달성군,195,1
048P10050,경북 포항시 북구,중부권 광역우편물류센터,271,23,중부권 광역우편물류센터,경남 하동군,227,1
048P10051,부산 서구,중부권 광역우편물류센터,308,12,중부권 광역우편물류센터,부산 금정구,315,1
048P10052,강원 속초시,중부권 광역우편물류센터,415,26,중부권 광역우편물류센터,경남 합천군,192,1
048P10053,충북 청주시 서원구,중부권 광역우편물류센터,100,4,중부권 광역우편물류센터,경기 남양주시,238,1
048P10054,인천 강화군,중부권 광역우편물류센터,274,19,중부권 광역우편물류센터,경북 영천시,274,1
048P10055,경남 창원시 진해구,중부권 광역우편물류센터,295,19,중부권 광역우편물류센터,전남 무안군,257,1
048P10056,강원 고성군,중부권 광역우편물류센터,415,21,중부권 광역우편물류센터,서울 서초구,221,1
048P10057,전북 진안군,중부권 광역우편물류센터,124,7,중부권 광역우편물류센터,충남 서산시,161,1
048P10058,전남 곡성군,중부권 광역우편물류센터,229,13,중부권 광역우편물류센터,충북 충주시,99,1
048P10059,전북 순창군,중부권 광역우편물류센터,193,11,중부권 광역우편물류센터,대전 중구,38,1
048P10060,강원 강릉시,중부권 광역우편물류센터,368,18,중부권 광역우편물류센터,전남 신안군,276,1
048P10061,경북 문경시,중부권 광역우편물류센터,187,13,중부권 광역우편물류센터,전남 담양군,207,1
048P10062,전남 나주시,중부권 광역우편물류센터,276,15,중부권 광역우편물류센터,경기 화성시,207,1
048P10063,충북 괴산군,중부권 광역우편물류센터,211,14,중부권 광역우편물류센터,경남 사천시,197,1
048P10064,경기 가평군,중부권 광역우편물류센터,333,17,중부권 광역우편물류센터,충남 공주시,84,1
048P10065,대구 남구,중부권 광역우편물류센터,184,8,중부권 광역우편물류센터,서울 성동구,226,1
048P10066,경북 영천시,중부권 광역우편물류센터,274,14,중부권 광역우편물류센터,전북 익산시,103,1
048P10067,대전 대덕구,중부권 광역우편물류센터,47,2,중부권 광역우편물류센터,대구 중구,192,1
048P10068,부산 금정구,중부권 광역우편물류센터,315,17,중부권 광역우편물류센터,강원 영월군,231,1
048P10069,광주 광산구,중부권 광역우편물류센터,38,4,중부권 광역우편물류센터,강원 속초시,415,1
048P10070,울산 울주군,중부권 광역우편물류센터,320,24,중부권 광역우편물류센터,울산 중구,318,1
048P10071,충남 예산군,중부권 광역우편물류센터,128,3,중부권 광역우편물류센터,전북 완주군,108,1
048P10072,경북 영주시,중부권 광역우편물류센터,242,15,중부권 광역우편물류센터,전남 강진군,310,1
048P10073,충북 보은군,중부권 광역우편물류센터,106,7,중부권 광역우편물류센터,서울 영등포구,258,1
048P10074,강원 철원군,중부권 광역우편물류센터,286,20,중부권 광역우편물류센터,강원 동해시,410,1
048P10075,경기 수원시 영통구,중부권 광역우편물류센터,229,10,중부권 광역우편물류센터,전남 영광군,219,1
048P10076,서울 송파구,중부권 광역우편물류센터,220,10,중부권 광역우편물류센터,서울 은평구,273,1
048P10077,전남 순천시,중부권 광역우편물류센터,231,8,중부권 광역우편물류센터,강원 고성군,415,1
048P10078,경북 경산시,중부권 광역우편물류센터,216,8,중부권 광역우편물류센터,경북 영천시,274,1
048P10079,전북 완주군,중부권 광역우편물류센터,108,2,중부권 광역우편물류센터,전남 함평군,244,1
048P10080,인천 강화군,중부권 광역우편물류센터,274,19,중부권 광역우편물류센터,경북 김천시,116,1
048P10081,대구 북구,중부권 광역우편물류센터,192,9,중부권 광역우편물류센터,충북 청주시 흥덕구,99,1
048P10082,서울 강남구,중부권 광역우편물류센터,224,8,중부권 광역우편물류센터,대전 동구,38,1
048P10083,서울 동대문구,중부권 광역우편물류센터,226,12,중부권 광역우편물류센터,전남 진도군,290,1
048P10084,경기 안양시 동안구,중부권 광역우편물류센터,228,11,중부권 광역우편물류센터,충북 제천시,231,1
048P10085,경기 광주시,중부권 광역우편물류센터,215,15,중부권 광역우편물류센터,서울 동대문구,226,1
048P10086,경기 하남시,중부권 광역우편물류센터,228,9,중부권 광역우편물류센터,서울 강남구,224,1
048P10087,경북 칠곡군,중부권 광역우편물류센터,167,8,중부권 광역우편물류센터,경북 영천시,274,1
048P10088,서울 송파구,중부권 광역우편물류센터,220,10,중부권 광역우편물류센터,충남 아산시,118,1
048P10089,인천 강화군,중부권 광역우편물류센터,274,19,중부권 광역우편물류센터,서울 은평구,273,1
048P10090,경북 포항시 북구,중부권 광역우편물류센터,271,23,중부권 광역우편물류센터,서울 마포구,279,1
048P10091,충남 홍성군,중부권 광역우편물류센터,187,7,중부권 광역우편물류센터,전남 광양시,242,1
048P10092,충남 공주시,중부권 광역우편물류센터,84,4,중부권 광역우편물류센터,서울 강서구,258,1
048P10093,경기 남양주시,중부권 광역우편물류센터,238,9,중부권 광역우편물류센터,경북 청도군,241,1
048P10094,충남 태안군,중부권 광역우편물류센터,161,13,중부권 광역우편물류센터,경기 수원시 팔달구,202,1
048P10095,부산 금정구,중부권 광역우편물류센터,315,17,중부권 광역우편물류센터,대구 수성구,212,1
048P10096,충남 논산시,중부권 광역우편물류센터,100,9,중부권 광역우편물류센터,경기 고양시 일산동구,268,1
048P10097,광주 북구,중부권 광역우편물류센터,226,9,중부권 광역우편물류센터,충남 공주시,84,1
048P10098,서울 은평구,중부권 광역우편물류센터,273,19,중부권 광역우편물류센터,전남 강진군,310,1
048P10099,서울 은평구,중부권 광역우편물류센터,273,19,중부권 광역우편물류센터,서울 서초구,221,1
048P10100,경남 남해군,중부권 광역우편물류센터,227,10,중부권 광역우편물류센터,경남 통영시,242,1
048P10101,경기 동두천시,중부권 광역우편물류센터,276,11,중부권 광역우편물류센터,인천 계양구,255,1
048P10102,경남 고성군,중부권 광역우편물류센터,223,12,중부권 광역우편물류센터,충북 청주시 청원구,100,1
048P10103,인천 동구,중부권 광역우편물류센터,253,14,중부권 광역우편물류센터,강원 인제군,359,1
048P10104,대구 북구,중부권 광역우편물류센터,192,9,중부권 광역우편물류센터,강원 횡성군,264,1
048P10105,강원 철원군,중부권 광역우편물류센터,286,20,중부권 광역우편물류센터,부산 금정구,315,1
048P10106,충남 논산시,중부권 광역우편물류센터,100,9,중부권 광역우편물류센터,서울 강남구,224,1
048P10107,경남 창원시 의창구,중부권 광역우편물류센터,256,12,중부권 광역우편물류센터,경기 여주시,210,1
048P10108,서울 양천구,중부권 광역우편물류센터,258,11,중부권 광역우편물류센터,울산 동구,318,1
048P10109,강원 화천군,중부권 광역우편물류센터,317,15,중부권 광역우편물류센터,전북 순창군,193,1
048P10110,경기 양주시,중부권 광역우편물류센터,269,11,중부권 광역우편물류센터,강원 고성군,415,1
048P10111,경기 안양시 만안구,중부권 광역우편물류센터,228,12,중부권 광역우편물류센터,충북 제천시,231,1
048P10112,경북 문경시,중부권 광역우편물류센터,187,13,중부권 광역우편물류센터,경북 의성군,214,1
048P10113,전남 장흥군,중부권 광역우편물류센터,310,13,중부권 광역우편물류센터,충북 단양군,250,1
048P10114,강원 인제군,중부권 광역우편물류센터,359,20,중부권 광역우편물류센터,전북 순창군,193,1
048P10115,서울 성동구,중부권 광역우편물류센터,226,13,중부권 광역우편물류센터,경기 안양시 동안구,228,1
048P10116,세종특별자치시,중부권 광역우편물류센터,64,5,중부권 광역우편물류센터,경기 성남시 중원구,215,1
048P10117,경기 성남시 수정구,중부권 광역우편물류센터,215,10,중부권 광역우편물류센터,전북 전주시 완산구,116,1
048P10118,대구 동구,중부권 광역우편물류센터,212,4,중부권 광역우편물류센터,서울 광진구,248,1
048P10119,경기 남양주시,중부권 광역우편물류센터,238,9,중부권 광역우편물류센터,경북 포항시 남구,271,1
048P10120,경기 부천시,중부권 광역우편물류센터,247,16,중부권 광역우편물류센터,인천 중구,244,1
048P10121,경기 안성시,중부권 광역우편물류센터,173,17,중부권 광역우편물류센터,충북 진천군,140,1
048P10122,광주 서구,중부권 광역우편물류센터,287,14,중부권 광역우편물류센터,인천 옹진군,244,1
048P10123,충북 진천군,중부권 광역우편물류센터,140,9,중부권 광역우편물류센터,경남 창원시 마산합포구,251,1
048P10124,전남 장흥군,중부권 광역우편물류센터,310,13,중부권 광역우편물류센터,경기 오산시,173,1
048P10125,부산 강서구,중부권 광역우편물류센터,299,17,중부권 광역우편물류센터,경북 청송군,234,1
048P10126,경북 상주시,중부권 광역우편물류센터,165,10,중부권 광역우편물류센터,경기 시흥시,230,1
048P10127,경기 안성시,중부권 광역우편물류센터,173,17,중부권 광역우편물류센터,경기 수원시 영통구,229,1
048P10128,전남 화순군,중부권 광역우편물류센터,215,11,중부권 광역우편물류센터,서울 서대문구,279,1
048P10129,경기 안성시,중부권 광역우편물류센터,173,17,중부권 광역우편물류센터,전남 나주시,276,1
048P10130,부산 영도구,중부권 광역우편물류센터,308,17,중부권 광역우편물류센터,경기 안양시 만안구,228,1
048P10131,경기 안양시 만안구,중부권 광역우편물류센터,228,12,중부권 광역우편물류센터,경남 사천시,197,1
048P10132,부산 동구,중부권 광역우편물류센터,300,20,중부권 광역우편물류센터,경남 남해군,227,1
048P10133,대구 서구,중부권 광역우편물류센터,184,12,중부권 광역우편물류센터,전남 담양군,207,1
048P10134,전북 익산시,중부권 광역우편물류센터,103,4,중부권 광역우편물류센터,전남 진도군,290,1
048P10135,경북 예천군,중부권 광역우편물류센터,229,9,중부권 광역우편물류센터,인천 미추홀구,240,1
048P10136,부산 사상구,중부권 광역우편물류센터,308,19,중부권 광역우편물류센터,서울 종로구,226,1
048P10137,충북 단양군,중부권 광역우편물류센터,250,11,중부권 광역우편물류센터,전북 남원시,176,1
048P10138,광주 서구,중부권 광역우편물류센터,287,14,중부권 광역우편물류센터,부산 사하구,308,1
048P10139,전남 영광군,중부권 광역우편물류센터,219,13,중부권 광역우편물류센터,경북 문경시,187,1
048P10140,전남 광양시,중부권 광역우편물류센터,242,17,중부권 광역우편물류센터,전남 해남군,310,1
048P10141,경남 거창군,중부권 광역우편물류센터,158,10,중부권 광역우편물류센터,충남 서산시,161,1
048P10142,경기 수원시 권선구,중부권 광역우편물류센터,210,10,중부권 광역우편물류센터,강원 춘천시,317,1
048P10143,서울 종로구,중부권 광역우편물류센터,226,15,중부권 광역우편물류센터,울산 동구,318,1
048P10144,경기 오산시,중부권 광역우편물류센터,173,12,중부권 광역우편물류센터,경북 청송군,234,1
048P10145,경북 청도군,중부권 광역우편물류센터,241,13,중부권 광역우편물류센터,전남 장성군,190,1
048P10146,경남 함양군,중부권 광역우편물류센터,136,13,중부권 광역우편물류센터,전남 목포시,276,1
048P10147,광주 동구,중부권 광역우편물류센터,215,13,중부권 광역우편물류센터,충남 당진시,165,1
048P10148,전북 임실군,중부권 광역우편물류센터,146,5,중부권 광역우편물류센터,충북 진천군,140,1
048P10149,대전 동구,중부권 광역우편물류센터,38,3,중부권 광역우편물류센터,경기 성남시 분당구,209,1
048P10150,경북 고령군,중부권 광역우편물류센터,192,9,중부권 광역우편물류센터,경기 안성시,173,1
048P10151,강원 고성군,중부권 광역우편물류센터,415,21,중부권 광역우편물류센터,서울 강서구,258,1
048P10152,전남 담양군,중부권 광역우편물류센터,207,8,중부권 광역우편물류센터,경기 광주시,215,1
048P10153,강원 횡성군,중부권 광역우편물류센터,264,10,중부권 광역우편물류센터,대구 북구,192,1
048P10154,전북 남원시,중부권 광역우편물류센터,176,9,중부권 광역우편물류센터,서울 관악구,229,1
048P10155,경기 여주시,중부권 광역우편물류센터,210,14,중부권 광역우편물류센터,경남 거창군,158,1
048P10156,서울 송파구,중부권 광역우편물류센터,220,10,중부권 광역우편물류센터,경기 하남시,228,1
048P10157,경남 합천군,중부권 광역우편물류센터,192,8,중부권 광역우편물류센터,충북 괴산군,211,1
048P10158,충남 서천군,중부권 광역우편물류센터,163,11,중부권 광역우편물류센터,경기 양평군,236,1
048P10159,대전 서구,중부권 광역우편물류센터,54,3,중부권 광역우편물류센터,경남 거창군,158,1
048P10160,서울 구로구,중부권 광역우편물류센터,258,11,중부권 광역우편물류센터,서울 동대문구,226,1
048P10161,충남 홍성군,중부권 광역우편물류센터,187,7,중부권 광역우편물류센터,경기 광주시,215,1
048P10162,서울 금천구,중부권 광역우편물류센터,229,14,중부권 광역우편물류센터,광주 동구,215,1
048P10163,강원 양양군,중부권 광역우편물류센터,397,23,중부권 광역우편물류센터,경기 수원시 장안구,210,1
048P10164,충북 진천군,중부권 광역우편물류센터,140,9,중부권 광역우편물류센터,강원 철원군,286,1
048P10165,경북 예천군,중부권 광역우편물류센터,229,9,중부권 광역우편물류센터,충북 제천시,231,1
048P10166,인천 중구,중부권 광역우편물류센터,244,10,중부권 광역우편물류센터,울산 중구,318,1
048P10167,부산 금정구,중부권 광역우편물류센터,315,17,중부권 광역우편물류센터,서울 영등포구,258,1
048P10168,전남 고흥군,중부권 광역우편물류센터,261,13,중부권 광역우편물류센터,전남 구례군,196,1
048P10169,경기 수원시 장안구,중부권 광역우편물류센터,210,8,중부권 광역우편물류센터,경기 평택시,154,1
048P10170,경남 밀양시,중부권 광역우편물류센터,263,9,중부권 광역우편물류센터,전북 군산시,162,1
048P10171,경남 창원시 진해구,중부권 광역우편물류센터,295,19,중부권 광역우편물류센터,경기 용인시 처인구,208,1
048P10172,경기 고양시 일산동구,중부권 광역우편물류센터,268,10,중부권 광역우편물류센터,경남 진주시,198,1
048P10173,경기 하남시,중부권 광역우편물류센터,228,9,중부권 광역우편물류센터,울산 중구,318,1
048P10174,부산 연제구,중부권 광역우편물류센터,315,10,중부권 광역우편물류센터,인천 남동구,240,1
048P10175,경북 김천시,중부권 광역우편물류센터,116,9,중부권 광역우편물류센터,강원 춘천시,317,1
048P10176,경남 하동군,중부권 광역우편물류센터,227,14,중부권 광역우편물류센터,경북 김천시,116,1
048P10177,충남 공주시,중부권 광역우편물류센터,84,4,중부권 광역우편물류센터,경기 과천시,220,1
048P10178,강원 양구군,중부권 광역우편물류센터,317,17,중부권 광역우편물류센터,전남 보성군,286,1
048P10179,경기 성남시 수정구,중부권 광역우편물류센터,215,10,중부권 광역우편물류센터,경기 남양주시,238,1
048P10180,부산 중구,중부권 광역우편물류센터,308,15,중부권 광역우편물류센터,대전 유성구,54,1
048P10181,서울 종로구,중부권 광역우편물류센터,226,15,중부권 광역우편물류센터,광주 서구,287,1
048P10182,충남 홍성군,중부권 광역우편물류센터,187,7,중부권 광역우편물류센터,경기 포천시,283,1
048P10183,서울 마포구,중부권 광역우편물류센터,279,24,중부권 광역우편물류센터,서울 동작구,226,1
048P10184,충북 청주시 흥덕구,중부권 광역우편물류센터,99,3,중부권 광역우편물류센터,경북 성주군,164,1
048P10185,충남 서산시,중부권 광역우편물류센터,161,11,중부권 광역우편물류센터,경남 창원시 성산구,290,1
048P10186,울산 동구,중부권 광역우편물류센터,318,14,중부권 광역우편물류센터,경기 가평군,333,1
048P10187,울산 동구,중부권 광역우편물류센터,318,14,중부권 광역우편물류센터,전남 해남군,310,1
048P10188,서울 강서구,중부권 광역우편물류센터,258,7,중부권 광역우편물류센터,전북 익산시,103,1
048P10189,충남 보령시,중부권 광역우편물류센터,197,7,중부권 광역우편물류센터,부산 서구,308,1
048P10190,서울 마포구,중부권 광역우편물류센터,279,24,중부권 광역우편물류센터,경북 성주군,164,1
048P10191,광주 동구,중부권 광역우편물류센터,215,13,중부권 광역우편물류센터,충북 청주시 서원구,100,1
048P10192,경기 안성시,중부권 광역우편물류센터,173,17,중부권 광역우편물류센터,전남 진도군,290,1
048P10193,강원 양양군,중부권 광역우편물류센터,397,23,중부권 광역우편물류센터,경북 고령군,192,1
048P10194,전북 진안군,중부권 광역우편물류센터,124,7,중부권 광역우편물류센터,서울 은평구,273,1
048P10195,울산 울주군,중부권 광역우편물류센터,320,24,중부권 광역우편물류센터,인천 동구,253,1
048P10196,경기 부천시,중부권 광역우편물류센터,247,16,중부권 광역우편물류센터,전남 신안군,276,1
048P10197,전남 무안군,중부권 광역우편물류센터,257,8,중부권 광역우편물류센터,전남 장흥군,310,1
048P10198,전남 광양시,중부권 광역우편물류센터,242,17,중부권 광역우편물류센터,강원 원주시,256,1
048P10199,충북 제천시,중부권 광역우편물류센터,231,10,중부권 광역우편물류센터,경기 동두천시,276,1
048P10200,경기 성남시 분당구,중부권 광역우편물류센터,209,8,중부권 광역우편물류센터,경북 포항시 북구,271,1
048P10201,전북 김제시,중부권 광역우편물류센터,184,8,중부권 광역우편물류센터,강원 영월군,231,1
048P10202,전북 부안군,중부권 광역우편물류센터,199,16,중부권 광역우편물류센터,경기 과천시,220,1
048P10203,울산 북구,중부권 광역우편물류센터,318,13,중부권 광역우편물류센터,경북 군위군,207,1
048P10204,강원 홍천군,중부권 광역우편물류센터,290,10,중부권 광역우편물류센터,전북 남원시,176,1
048P10205,강원 양양군,중부권 광역우편물류센터,397,23,중부권 광역우편물류센터,서울 성동구,226,1
048P10206,충남 예산군,중부권 광역우편물류센터,128,3,중부권 광역우편물류센터,전남 곡성군,229,1
048P10207,충북 보은군,중부권 광역우편물류센터,106,7,중부권 광역우편물류센터,전남 나주시,276,1
048P10208,경기 용인시 처인구,중부권 광역우편물류센터,208,7,중부권 광역우편물류센터,대구 북구,192,1
048P10209,경남 고성군,중부권 광역우편물류센터,223,12,중부권 광역우편물류센터,경기 양평군,236,1
048P10210,광주 북구,중부권 광역우편물류센터,226,9,중부권 광역우편물류센터,서울 노원구,253,1
048P10211,세종특별자치시,중부권 광역우편물류센터,64,5,중부권 광역우편물류센터,전남 담양군,207,1
048P10212,경기 화성시,중부권 광역우편물류센터,207,16,중부권 광역우편물류센터,부산 동구,300,1
048P10213,부산 북구,중부권 광역우편물류센터,300,17,중부권 광역우편물류센터,경기 안양시 동안구,228,1
048P10214,경기 구리시,중부권 광역우편물류센터,238,14,중부권 광역우편물류센터,경기 과천시,220,1
048P10215,인천 연수구,중부권 광역우편물류센터,248,15,중부권 광역우편물류센터,경북 구미시,146,1
048P10216,서울 관악구,중부권 광역우편물류센터,229,14,중부권 광역우편물류센터,전남 장흥군,310,1
048P10217,강원 강릉시,중부권 광역우편물류센터,368,18,중부권 광역우편물류센터,경북 군위군,207,1
048P10218,충북 청주시 상당구,중부권 광역우편물류센터,84,2,중부권 광역우편물류센터,전남 영암군,310,1
048P10219,경기 오산시,중부권 광역우편물류센터,173,12,중부권 광역우편물류센터,서울 은평구,273,1
048P10220,전남 영광군,중부권 광역우편물류센터,219,13,중부권 광역우편물류센터,경북 영덕군,271,1
048P10221,경기 광명시,중부권 광역우편물류센터,232,13,중부권 광역우편물류센터,강원 철원군,286,1
048P10222,부산 중구,중부권 광역우편물류센터,308,15,중부권 광역우편물류센터,서울 동작구,226,1
048P10223,서울 성북구,중부권 광역우편물류센터,242,5,중부권 광역우편물류센터,부산 사하구,308,1
048P10224,충북 보은군,중부권 광역우편물류센터,106,7,중부권 광역우편물류센터,충남 논산시,100,1
048P10225,충북 청주시 청원구,중부권 광역우편물류센터,100,6,중부권 광역우편물류센터,충북 충주시,99,1
048P10226,서울 종로구,중부권 광역우편물류센터,226,15,중부권 광역우편물류센터,경기 군포시,228,1
048P10227,충남 부여군,중부권 광역우편물류센터,124,5,중부권 광역우편물류센터,부산 동구,300,1
048P10228,부산 동구,중부권 광역우편물류센터,300,20,중부권 광역우편물류센터,전남 곡성군,229,1
048P10229,광주 남구,중부권 광역우편물류센터,287,20,중부권 광역우편물류센터,대구 중구,192,1
048P10230,대전 서구,중부권 광역우편물류센터,54,3,중부권 광역우편물류센터,광주 북구,226,1
048P10231,경북 고령군,중부권 광역우편물류센터,192,9,중부권 광역우편물류센터,울산 북구,318,1
048P10232,부산 북구,중부권 광역우편물류센터,300,17,중부권 광역우편물류센터,전남 신안군,276,1
048P10233,부산 사하구,중부권 광역우편물류센터,308,18,중부권 광역우편물류센터,서울 구로구,258,1
048P10234,부산 금정구,중부권 광역우편물류센터,315,17,중부권 광역우편물류센터,경남 남해군,227,1
048P10235,서울 영등포구,중부권 광역우편물류센터,258,10,중부권 광역우편물류센터,충남 아산시,118,1
048P10236,경북 상주시,중부권 광역우편물류센터,165,10,중부권 광역우편물류센터,전남 담양군,207,1
048P10237,부산 강서구,중부권 광역우편물류센터,299,17,중부권 광역우편물류센터,서울 노원구,253,1
048P10238,전북 장수군,중부권 광역우편물류센터,106,8,중부권 광역우편물류센터,경기 연천군,286,1
048P10239,대구 남구,중부권 광역우편물류센터,184,8,중부권 광역우편물류센터,충북 괴산군,211,1
048P10240,경북 청송군,중부권 광역우편물류센터,234,10,중부권 광역우편물류센터,경북 영천시,274,1
048P10241,충북 괴산군,중부권 광역우편물류센터,211,14,중부권 광역우편물류센터,경북 봉화군,242,1
048P10242,경북 상주시,중부권 광역우편물류센터,165,10,중부권 광역우편물류센터,경북 포항시 남구,271,1
048P10243,서울 마포구,중부권 광역우편물류센터,279,24,중부권 광역우편물류센터,경기 파주시,286,1
048P10244,경기 오산시,중부권 광역우편물류센터,173,12,중부권 광역우편물류센터,서울 강동구,225,1
048P10245,경남 창원시 성산구,중부권 광역우편물류센터,290,12,중부권 광역우편물류센터,울산 북구,318,1
048P10246,강원 화천군,중부권 광역우편물류센터,317,15,중부권 광역우편물류센터,서울 관악구,229,1
048P10247,전남 나주시,중부권 광역우편물류센터,276,15,중부권 광역우편물류센터,경기 연천군,286,1
048P10248,광주 북구,중부권 광역우편물류센터,226,9,중부권 광역우편물류센터,부산 남구,300,1
048P10249,서울 양천구,중부권 광역우편물류센터,258,11,중부권 광역우편물류센터,경기 고양시 일산동구,268,1
048P10250,서울 은평구,중부권 광역우편물류센터,273,19,중부권 광역우편물류센터,충남 금산군,50,1
048P10251,경북 경주시,중부권 광역우편물류센터,276,8,중부권 광역우편물류센터,서울 동대문구,226,1
048P10252,강원 영월군,중부권 광역우편물류센터,231,13,중부권 광역우편물류센터,서울 동작구,226,1
048P10253,충남 서천군,중부권 광역우편물류센터,163,11,중부권 광역우편물류센터,인천 강화군,274,1
048P10254,서울 마포구,중부권 광역우편물류센터,279,24,중부권 광역우편물류센터,충남 당진시,165,1
048P10255,서울 광진구,중부권 광역우편물류센터,248,8,중부권 광역우편물류센터,대구 중구,192,1
048P10256,광주 북구,중부권 광역우편물류센터,226,9,중부권 광역우편물류센터,경기 광주시,215,1
048P10257,경북 청도군,중부권 광역우편물류센터,241,13,중부권 광역우편물류센터,전북 남원시,176,1
048P10258,강원 철원군,중부권 광역우편물류센터,286,20,중부권 광역우편물류센터,강원 춘천시,317,1
048P10259,경기 김포시,중부권 광역우편물류센터,262,12,중부권 광역우편물류센터,대구 달성군,195,1
048P10260,충남 금산군,중부권 광역우편물류센터,50,3,중부권 광역우편물류센터,경북 의성군,214,1
048P10261,경기 안양시 동안구,중부권 광역우편물류센터,228,11,중부권 광역우편물류센터,충남 공주시,84,1
048P10262,경남 남해군,중부권 광역우편물류센터,227,10,중부권 광역우편물류센터,충남 서천군,164,1
048P10263,전남 목포시,중부권 광역우편물류센터,276,13,중부권 광역우편물류센터,서울 마포구,279,1
048P10264,충북 청주시 흥덕구,중부권 광역우편물류센터,99,3,중부권 광역우편물류센터,부산 남구,300,1
048P10265,전북 전주시 완산구,중부권 광역우편물류센터,116,8,중부권 광역우편물류센터,대전 대덕구,47,1
048P10266,충북 청주시 서원구,중부권 광역우편물류센터,100,4,중부권 광역우편물류센터,경북 안동시,216,1
048P10267,인천 옹진군,중부권 광역우편물류센터,244,8,중부권 광역우편물류센터,전북 장수군,106,1
048P10268,서울 용산구,중부권 광역우편물류센터,226,8,중부권 광역우편물류센터,대전 중구,38,1
048P10269,경기 양평군,중부권 광역우편물류센터,236,10,중부권 광역우편물류센터,대구 동구,212,1
048P10270,전남 영암군,중부권 광역우편물류센터,310,9,중부권 광역우편물류센터,전북 임실군,146,1
048P10271,경기 동두천시,중부권 광역우편물류센터,276,11,중부권 광역우편물류센터,강원 철원군,286,1
048P10272,경남 남해군,중부권 광역우편물류센터,227,10,중부권 광역우편물류센터,전남 나주시,276,1
048P10273,부산 동구,중부권 광역우편물류센터,300,20,중부권 광역우편물류센터,부산 부산진구,308,1
048P10274,강원 삼척시,중부권 광역우편물류센터,420,20,중부권 광역우편물류센터,경기 용인시 기흥구,190,1
048P10275,충남 공주시,중부권 광역우편물류센터,84,4,중부권 광역우편물류센터,경기 가평군,333,1
048P10276,부산 서구,중부권 광역우편물류센터,308,12,중부권 광역우편물류센터,경북 청송군,234,1
048P10277,전북 익산시,중부권 광역우편물류센터,103,4,중부권 광역우편물류센터,세종특별자치시,64,1
048P10278,전북 진안군,중부권 광역우편물류센터,124,7,중부권 광역우편물류센터,경남 남해군,227,1
048P10279,경북 포항시 남구,중부권 광역우편물류센터,271,11,중부권 광역우편물류센터,전남 담양군,207,1
048P10280,울산 북구,중부권 광역우편물류센터,318,13,중부권 광역우편물류센터,경기 수원시 장안구,210,1
048P10281,인천 부평구,중부권 광역우편물류센터,255,9,중부권 광역우편물류센터,부산 부산진구,308,1
048P10282,경남 창원시 성산구,중부권 광역우편물류센터,290,12,중부권 광역우편물류센터,서울 송파구,220,1
